,ds,population,temp,rain,hum,week_weekend,st,holiday,y,warning
20577,2019-05-08 10:00:00,71592.0,18.5,0.0,29.0,0,20.2,0,444.0,not
20578,2019-05-08 11:00:00,71592.0,21.9,0.0,18.0,0,20.2,0,454.0,not
20579,2019-05-08 12:00:00,71592.0,23.0,0.0,14.0,0,20.2,0,603.0,not
20580,2019-05-08 13:00:00,71592.0,23.2,0.0,13.0,0,20.2,0,490.0,not
20581,2019-05-08 14:00:00,71592.0,23.4,0.0,13.0,0,20.2,0,521.0,not
20582,2019-05-08 15:00:00,71592.0,23.7,0.0,15.0,0,20.2,0,630.0,not
20583,2019-05-08 16:00:00,71592.0,23.3,0.0,17.0,0,20.2,0,467.0,not
20584,2019-05-08 17:00:00,71592.0,22.0,0.0,19.0,0,20.2,0,579.0,not
20585,2019-05-08 18:00:00,71592.0,21.3,0.0,22.0,0,20.2,0,430.0,not
20586,2019-05-08 19:00:00,71592.0,20.0,0.0,24.0,0,20.2,0,497.0,not
20587,2019-05-08 20:00:00,71592.0,18.8,0.0,30.0,0,20.2,0,542.0,not
20588,2019-05-08 21:00:00,71592.0,18.3,0.0,28.0,0,20.2,0,408.0,not
20589,2019-05-08 22:00:00,71592.0,17.5,0.0,27.0,0,20.2,0,561.0,not
20590,2019-05-08 23:00:00,71592.0,17.0,0.0,20.0,0,20.2,0,522.0,not
20591,2019-05-09 00:00:00,71592.0,16.5,0.0,20.0,0,20.5,0,558.0,not
20592,2019-05-09 01:00:00,71592.0,15.3,0.0,25.0,0,20.5,0,575.0,not
20593,2019-05-09 02:00:00,71592.0,13.8,0.0,37.0,0,20.5,0,371.0,not
20594,2019-05-09 03:00:00,71592.0,13.0,0.0,42.0,0,20.5,0,475.0,not
20595,2019-05-09 04:00:00,71592.0,13.3,0.0,45.0,0,20.5,0,623.0,not
20596,2019-05-09 05:00:00,71592.0,13.1,0.0,54.0,0,20.5,0,400.0,not
20597,2019-05-09 06:00:00,71592.0,13.4,0.0,53.0,0,20.5,0,394.0,not
20598,2019-05-09 07:00:00,71592.0,14.6,0.0,51.0,0,20.5,0,540.0,not
20599,2019-05-09 08:00:00,71592.0,16.8,0.0,39.0,0,20.5,0,394.0,not
20600,2019-05-09 09:00:00,71592.0,18.4,0.0,31.0,0,20.5,0,495.0,not
20601,2019-05-09 10:00:00,71592.0,20.4,0.0,26.0,0,20.5,0,546.0,not
20602,2019-05-09 11:00:00,71592.0,20.9,0.0,21.0,0,20.5,0,479.0,not
20603,2019-05-09 12:00:00,71592.0,22.5,0.0,21.0,0,20.5,0,583.0,not
20604,2019-05-09 13:00:00,71592.0,23.8,0.0,19.0,0,20.5,0,373.0,not
20605,2019-05-09 14:00:00,71592.0,23.7,0.0,19.0,0,20.5,0,493.0,not
20606,2019-05-09 15:00:00,71592.0,24.8,0.0,20.0,0,20.5,0,608.0,not
20607,2019-05-09 16:00:00,71592.0,24.8,0.0,20.0,0,20.5,0,480.0,not
20608,2019-05-09 17:00:00,71592.0,24.2,0.0,18.0,0,20.5,0,523.0,not
20609,2019-05-09 18:00:00,71592.0,23.2,0.0,21.0,0,20.5,0,679.0,not
20610,2019-05-09 19:00:00,71592.0,21.8,0.0,28.0,0,20.5,0,490.0,not
20611,2019-05-09 20:00:00,71592.0,19.1,0.0,36.0,0,20.5,0,419.0,not
20612,2019-05-09 21:00:00,71592.0,18.1,0.0,39.0,0,20.5,0,608.0,not
20613,2019-05-09 22:00:00,71592.0,17.6,0.0,39.0,0,20.5,0,403.0,not
20614,2019-05-09 23:00:00,71592.0,16.6,0.0,40.0,0,20.5,0,543.0,not
20615,2019-05-10 00:00:00,71592.0,15.5,0.0,44.0,0,24.9,0,548.0,not
20616,2019-05-10 01:00:00,71592.0,14.1,0.0,51.0,0,24.9,0,503.0,not
20617,2019-05-10 02:00:00,71592.0,12.4,0.0,60.0,0,24.9,0,489.0,not
20618,2019-05-10 03:00:00,71592.0,11.2,0.0,69.0,0,24.9,0,555.0,not
20619,2019-05-10 04:00:00,71592.0,10.4,0.0,75.0,0,24.9,0,432.0,not
20620,2019-05-10 05:00:00,71592.0,10.7,0.0,71.0,0,24.9,0,436.0,not
20621,2019-05-10 06:00:00,71592.0,10.2,0.0,72.0,0,24.9,0,565.0,not
20622,2019-05-10 07:00:00,71592.0,12.1,0.0,66.0,0,24.9,0,460.0,not
20623,2019-05-10 08:00:00,71592.0,15.8,0.0,50.0,0,24.9,0,477.0,not
20624,2019-05-10 09:00:00,71592.0,19.8,0.0,28.0,0,24.9,0,483.0,not
20625,2019-05-10 10:00:00,71592.0,20.9,0.0,24.0,0,24.9,0,534.0,not
20626,2019-05-10 11:00:00,71592.0,22.2,0.0,26.0,0,24.9,0,605.0,not
20627,2019-05-10 12:00:00,71592.0,23.9,0.0,23.0,0,24.9,0,638.0,not
20628,2019-05-10 13:00:00,71592.0,24.6,0.0,23.0,0,24.9,0,600.0,not
20629,2019-05-10 14:00:00,71592.0,27.2,0.0,21.0,0,24.9,0,554.0,not
20630,2019-05-10 15:00:00,71592.0,27.7,0.0,19.0,0,24.9,0,566.0,not
20631,2019-05-10 16:00:00,71592.0,27.7,0.0,13.0,0,24.9,0,563.0,not
20632,2019-05-10 17:00:00,71592.0,27.9,0.0,17.0,0,24.9,0,490.0,not
20633,2019-05-10 18:00:00,71592.0,26.8,0.0,21.0,0,24.9,0,623.0,not
20634,2019-05-10 19:00:00,71592.0,23.0,0.0,32.0,0,24.9,0,377.0,not
20635,2019-05-10 20:00:00,71592.0,20.2,0.0,46.0,0,24.9,0,323.0,not
20636,2019-05-10 21:00:00,71592.0,19.7,0.0,44.0,0,24.9,0,541.0,not
20637,2019-05-10 22:00:00,71592.0,18.4,0.0,49.0,0,24.9,0,592.0,not
20638,2019-05-10 23:00:00,71592.0,17.0,0.0,56.0,0,24.9,0,562.0,not
20639,2019-05-11 00:00:00,71592.0,16.2,0.0,61.0,1,26.1,0,563.0,not
20640,2019-05-11 01:00:00,71592.0,15.1,0.0,67.0,1,26.1,0,474.0,not
20641,2019-05-11 02:00:00,71592.0,14.7,0.0,72.0,1,26.1,0,446.0,not
20642,2019-05-11 03:00:00,71592.0,13.4,0.0,78.0,1,26.1,0,511.0,not
20643,2019-05-11 04:00:00,71592.0,13.2,0.0,83.0,1,26.1,0,462.0,not
20644,2019-05-11 05:00:00,71592.0,12.4,0.0,86.0,1,26.1,0,493.0,not
20645,2019-05-11 06:00:00,71592.0,12.6,0.0,83.0,1,26.1,0,416.0,not
20646,2019-05-11 07:00:00,71592.0,13.8,0.0,81.0,1,26.1,0,413.0,not
20647,2019-05-11 08:00:00,71592.0,16.5,0.0,63.0,1,26.1,0,455.0,not
20648,2019-05-11 09:00:00,71592.0,19.3,0.0,51.0,1,26.1,0,514.0,not
20649,2019-05-11 10:00:00,71592.0,21.7,0.0,45.0,1,26.1,0,433.0,not
20650,2019-05-11 11:00:00,71592.0,23.9,0.0,37.0,1,26.1,0,702.0,not
20651,2019-05-11 12:00:00,71592.0,26.1,0.0,34.0,1,26.1,0,555.0,not
20652,2019-05-11 13:00:00,71592.0,27.2,0.0,30.0,1,26.1,0,471.0,not
20653,2019-05-11 14:00:00,71592.0,29.0,0.0,21.0,1,26.1,0,582.0,not
20654,2019-05-11 15:00:00,71592.0,29.7,0.0,15.0,1,26.1,0,534.0,not
20655,2019-05-11 16:00:00,71592.0,29.5,0.0,15.0,1,26.1,0,469.0,not
20656,2019-05-11 17:00:00,71592.0,29.3,0.0,15.0,1,26.1,0,582.0,not
20657,2019-05-11 18:00:00,71592.0,27.4,0.0,24.0,1,26.1,0,346.0,not
20658,2019-05-11 19:00:00,71592.0,23.7,0.0,34.0,1,26.1,0,469.0,not
20659,2019-05-11 20:00:00,71592.0,21.1,0.0,44.0,1,26.1,0,546.0,not
20660,2019-05-11 21:00:00,71592.0,23.8,0.0,31.0,1,26.1,0,414.0,not
20661,2019-05-11 22:00:00,71592.0,20.7,0.0,44.0,1,26.1,0,505.0,not
20662,2019-05-11 23:00:00,71592.0,18.5,0.0,54.0,1,26.1,0,549.0,not
20663,2019-05-12 00:00:00,71592.0,17.2,0.0,61.0,1,26.4,0,452.0,not
20664,2019-05-12 01:00:00,71592.0,16.2,0.0,66.0,1,26.4,0,512.0,not
20665,2019-05-12 02:00:00,71592.0,15.1,0.0,69.0,1,26.4,0,502.0,not
20666,2019-05-12 03:00:00,71592.0,14.4,0.0,71.0,1,26.4,0,356.0,not
20667,2019-05-12 04:00:00,71592.0,13.8,0.0,73.0,1,26.4,0,463.0,not
20668,2019-05-12 05:00:00,71592.0,12.7,0.0,79.0,1,26.4,0,438.0,not
20669,2019-05-12 06:00:00,71592.0,12.7,0.0,80.0,1,26.4,0,561.0,not
20670,2019-05-12 07:00:00,71592.0,14.4,0.0,75.0,1,26.4,0,353.0,not
20671,2019-05-12 08:00:00,71592.0,17.3,0.0,60.0,1,26.4,0,476.0,not
20672,2019-05-12 09:00:00,71592.0,18.1,0.0,56.0,1,26.4,0,579.0,not
20673,2019-05-12 10:00:00,71592.0,20.0,0.0,50.0,1,26.4,0,392.0,not
20674,2019-05-12 11:00:00,71592.0,21.9,0.0,39.0,1,26.4,0,396.0,not
20675,2019-05-12 12:00:00,71592.0,24.4,0.0,33.0,1,26.4,0,530.0,not
20676,2019-05-12 13:00:00,71592.0,26.2,0.0,29.0,1,26.4,0,445.0,not
20677,2019-05-12 14:00:00,71592.0,27.9,0.0,20.0,1,26.4,0,563.0,not
20678,2019-05-12 15:00:00,71592.0,27.6,0.0,21.0,1,26.4,0,428.0,not
20679,2019-05-12 16:00:00,71592.0,27.2,0.0,17.0,1,26.4,0,470.0,not
20680,2019-05-12 17:00:00,71592.0,27.2,0.0,17.0,1,26.4,0,560.0,not
20681,2019-05-12 18:00:00,71592.0,25.5,0.0,23.0,1,26.4,0,432.0,not
20682,2019-05-12 19:00:00,71592.0,23.1,0.0,30.0,1,26.4,0,307.0,not
20683,2019-05-12 20:00:00,71592.0,21.8,0.0,36.0,1,26.4,0,545.0,not
20684,2019-05-12 21:00:00,71592.0,20.7,0.0,35.0,1,26.4,0,469.0,not
20685,2019-05-12 22:00:00,71592.0,20.3,0.0,32.0,1,26.4,0,421.0,not
20686,2019-05-12 23:00:00,71592.0,19.4,0.0,35.0,1,26.4,0,421.0,not
20687,2019-05-13 00:00:00,71592.0,14.9,0.0,59.0,0,21.6,0,297.0,not
20688,2019-05-13 01:00:00,71592.0,14.9,0.0,61.0,0,21.6,0,571.0,not
20689,2019-05-13 02:00:00,71592.0,13.1,0.0,72.0,0,21.6,0,423.0,not
20690,2019-05-13 03:00:00,71592.0,12.7,0.0,75.0,0,21.6,0,310.0,not
20691,2019-05-13 04:00:00,71592.0,11.7,0.0,85.0,0,21.6,0,512.0,not
20692,2019-05-13 05:00:00,71592.0,11.1,0.0,91.0,0,21.6,0,462.0,not
20693,2019-05-13 06:00:00,71592.0,10.6,0.0,96.0,0,21.6,0,495.0,not
20694,2019-05-13 07:00:00,71592.0,12.2,0.0,88.0,0,21.6,0,373.0,not
20695,2019-05-13 08:00:00,71592.0,13.9,0.0,78.0,0,21.6,0,371.0,not
20696,2019-05-13 09:00:00,71592.0,17.5,0.0,63.0,0,21.6,0,537.0,not
20697,2019-05-13 10:00:00,71592.0,18.5,0.0,58.0,0,21.6,0,506.0,not
20698,2019-05-13 11:00:00,71592.0,21.2,0.0,48.0,0,21.6,0,504.0,not
20699,2019-05-13 12:00:00,71592.0,22.7,0.0,38.0,0,21.6,0,418.0,not
20700,2019-05-13 13:00:00,71592.0,25.3,0.0,33.0,0,21.6,0,502.0,not
20701,2019-05-13 14:00:00,71592.0,25.6,0.0,25.0,0,21.6,0,545.0,not
20702,2019-05-13 15:00:00,71592.0,25.5,0.0,29.0,0,21.6,0,656.0,not
20703,2019-05-13 16:00:00,71592.0,24.9,0.0,36.0,0,21.6,0,474.0,not
20704,2019-05-13 17:00:00,71592.0,25.2,0.0,40.0,0,21.6,0,558.0,not
20705,2019-05-13 18:00:00,71592.0,24.0,0.0,46.0,0,21.6,0,329.0,not
20706,2019-05-13 19:00:00,71592.0,23.5,0.0,43.0,0,21.6,0,493.0,not
20707,2019-05-13 20:00:00,71592.0,23.2,0.0,51.0,0,21.6,0,668.0,not
20708,2019-05-13 21:00:00,71592.0,22.6,0.0,51.0,0,21.6,0,449.0,not
20709,2019-05-13 22:00:00,71592.0,22.0,0.0,54.0,0,21.6,0,626.0,not
20710,2019-05-13 23:00:00,71592.0,20.9,0.0,61.0,0,21.6,0,242.0,not
20711,2019-05-14 00:00:00,71592.0,19.4,0.0,69.0,0,24.8,0,487.0,not
20712,2019-05-14 01:00:00,71592.0,19.2,0.0,66.0,0,24.8,0,584.0,not
20713,2019-05-14 02:00:00,71592.0,18.0,0.1,76.0,0,24.8,0,484.0,not
20714,2019-05-14 03:00:00,71592.0,17.2,0.0,78.0,0,24.8,0,352.0,not
20715,2019-05-14 04:00:00,71592.0,17.0,0.0,78.0,0,24.8,0,611.0,not
20716,2019-05-14 05:00:00,71592.0,16.5,0.0,82.0,0,24.8,0,535.0,not
20717,2019-05-14 06:00:00,71592.0,15.9,0.0,88.0,0,24.8,0,373.0,not
20718,2019-05-14 07:00:00,71592.0,16.8,0.0,80.0,0,24.8,0,482.0,not
20719,2019-05-14 08:00:00,71592.0,19.9,0.0,63.0,0,24.8,0,468.0,not
20720,2019-05-14 09:00:00,71592.0,21.5,0.0,52.0,0,24.8,0,619.0,not
20721,2019-05-14 10:00:00,71592.0,23.3,0.0,50.0,0,24.8,0,569.0,not
20722,2019-05-14 11:00:00,71592.0,24.2,0.0,47.0,0,24.8,0,439.0,not
20723,2019-05-14 12:00:00,71592.0,26.2,0.0,42.0,0,24.8,0,517.0,not
20724,2019-05-14 13:00:00,71592.0,26.2,0.0,43.0,0,24.8,0,514.0,not
20725,2019-05-14 14:00:00,71592.0,27.1,0.0,41.0,0,24.8,0,586.0,not
20726,2019-05-14 15:00:00,71592.0,27.9,0.0,40.0,0,24.8,0,580.0,not
20727,2019-05-14 16:00:00,71592.0,28.4,0.0,38.0,0,24.8,0,378.0,not
20728,2019-05-14 17:00:00,71592.0,28.1,0.0,38.0,0,24.8,0,574.0,not
20729,2019-05-14 18:00:00,71592.0,26.9,0.0,43.0,0,24.8,0,558.0,not
20730,2019-05-14 19:00:00,71592.0,25.0,0.0,55.0,0,24.8,0,538.0,not
20731,2019-05-14 20:00:00,71592.0,23.9,0.0,56.0,0,24.8,0,498.0,not
20732,2019-05-14 21:00:00,71592.0,22.7,0.0,61.0,0,24.8,0,422.0,not
20733,2019-05-14 22:00:00,71592.0,21.9,0.0,67.0,0,24.8,0,536.0,not
20734,2019-05-14 23:00:00,71592.0,19.8,0.0,77.0,0,24.8,0,521.0,not
20735,2019-05-15 00:00:00,71592.0,18.9,0.0,83.0,0,25.7,0,371.0,not
20736,2019-05-15 01:00:00,71592.0,18.2,0.0,90.0,0,25.7,0,602.0,not
20737,2019-05-15 02:00:00,71592.0,17.5,0.0,93.0,0,25.7,0,465.0,not
20738,2019-05-15 03:00:00,71592.0,17.3,0.0,93.0,0,25.7,0,331.0,not
20739,2019-05-15 04:00:00,71592.0,16.7,0.0,94.0,0,25.7,0,620.0,not
20740,2019-05-15 05:00:00,71592.0,16.0,0.0,97.0,0,25.7,0,336.0,not
20741,2019-05-15 06:00:00,71592.0,16.4,0.0,96.0,0,25.7,0,491.0,not
20742,2019-05-15 07:00:00,71592.0,17.4,0.0,92.0,0,25.7,0,566.0,not
20743,2019-05-15 08:00:00,71592.0,19.4,0.0,80.0,0,25.7,0,393.0,not
20744,2019-05-15 09:00:00,71592.0,21.3,0.0,69.0,0,25.7,0,355.0,not
20745,2019-05-15 10:00:00,71592.0,23.8,0.0,53.0,0,25.7,0,652.0,not
20746,2019-05-15 11:00:00,71592.0,24.3,0.0,49.0,0,25.7,0,501.0,not
20747,2019-05-15 12:00:00,71592.0,26.0,0.0,44.0,0,25.7,0,398.0,not
20748,2019-05-15 13:00:00,71592.0,28.5,0.0,44.0,0,25.7,0,622.0,not
20749,2019-05-15 14:00:00,71592.0,28.3,0.0,38.0,0,25.7,0,506.0,not
20750,2019-05-15 15:00:00,71592.0,27.9,0.0,38.0,0,25.7,0,678.0,not
20751,2019-05-15 16:00:00,71592.0,28.5,0.0,36.0,0,25.7,0,445.0,not
20752,2019-05-15 17:00:00,71592.0,28.5,0.0,38.0,0,25.7,0,500.0,not
20753,2019-05-15 18:00:00,71592.0,27.9,0.0,37.0,0,25.7,0,691.0,not
20754,2019-05-15 19:00:00,71592.0,25.6,0.0,53.0,0,25.7,0,336.0,not
20755,2019-05-15 20:00:00,71592.0,24.7,0.0,57.0,0,25.7,0,563.0,not
20756,2019-05-15 21:00:00,71592.0,23.4,0.0,60.0,0,25.7,0,629.0,not
20757,2019-05-15 22:00:00,71592.0,22.8,0.0,60.0,0,25.7,0,483.0,not
20758,2019-05-15 23:00:00,71592.0,20.5,0.0,77.0,0,25.7,0,355.0,not
20759,2019-05-16 00:00:00,71592.0,19.4,0.0,84.0,0,27.8,0,578.0,not
20760,2019-05-16 01:00:00,71592.0,18.9,0.0,86.0,0,27.8,0,426.0,not
20761,2019-05-16 02:00:00,71592.0,17.9,0.0,91.0,0,27.8,0,655.0,not
20762,2019-05-16 03:00:00,71592.0,17.5,0.0,92.0,0,27.8,0,382.0,not
20763,2019-05-16 04:00:00,71592.0,17.2,0.0,95.0,0,27.8,0,483.0,not
20764,2019-05-16 05:00:00,71592.0,16.6,0.0,97.0,0,27.8,0,611.0,not
20765,2019-05-16 06:00:00,71592.0,16.6,0.0,97.0,0,27.8,0,400.0,not
20766,2019-05-16 07:00:00,71592.0,17.9,0.0,93.0,0,27.8,0,399.0,not
20767,2019-05-16 08:00:00,71592.0,19.7,0.0,81.0,0,27.8,0,606.0,not
20768,2019-05-16 09:00:00,71592.0,21.2,0.0,68.0,0,27.8,0,291.0,not
20769,2019-05-16 10:00:00,71592.0,23.1,0.0,64.0,0,27.8,0,525.0,not
20770,2019-05-16 11:00:00,71592.0,25.5,0.0,48.0,0,27.8,0,633.0,not
20771,2019-05-16 12:00:00,71592.0,27.3,0.0,40.0,0,27.8,0,356.0,not
20772,2019-05-16 13:00:00,71592.0,28.5,0.0,32.0,0,27.8,0,674.0,not
20773,2019-05-16 14:00:00,71592.0,28.6,0.0,32.0,0,27.8,0,521.0,not
20774,2019-05-16 15:00:00,71592.0,29.4,0.0,34.0,0,27.8,0,597.0,not
20775,2019-05-16 16:00:00,71592.0,29.3,0.0,35.0,0,27.8,0,616.0,not
20776,2019-05-16 17:00:00,71592.0,28.7,0.0,36.0,0,27.8,0,594.0,not
20777,2019-05-16 18:00:00,71592.0,27.6,0.0,45.0,0,27.8,0,484.0,not
20778,2019-05-16 19:00:00,71592.0,25.7,0.0,52.0,0,27.8,0,398.0,not
20779,2019-05-16 20:00:00,71592.0,26.0,0.0,39.0,0,27.8,0,578.0,not
20780,2019-05-16 21:00:00,71592.0,25.2,0.0,41.0,0,27.8,0,453.0,not
20781,2019-05-16 22:00:00,71592.0,24.5,0.0,45.0,0,27.8,0,545.0,not
20782,2019-05-16 23:00:00,71592.0,21.7,0.0,55.0,0,27.8,0,503.0,not
20783,2019-05-17 00:00:00,71592.0,20.8,0.0,60.0,0,26.8,0,340.0,not
20784,2019-05-17 01:00:00,71592.0,19.6,0.0,66.0,0,26.8,0,556.0,not
20785,2019-05-17 02:00:00,71592.0,18.3,0.0,73.0,0,26.8,0,546.0,not
20786,2019-05-17 03:00:00,71592.0,17.8,0.0,76.0,0,26.8,0,526.0,not
20787,2019-05-17 04:00:00,71592.0,17.4,0.0,78.0,0,26.8,0,584.0,not
20788,2019-05-17 05:00:00,71592.0,16.8,0.0,84.0,0,26.8,0,366.0,not
20789,2019-05-17 06:00:00,71592.0,16.8,0.0,86.0,0,26.8,0,481.0,not
20790,2019-05-17 07:00:00,71592.0,18.2,0.0,80.0,0,26.8,0,399.0,not
20791,2019-05-17 08:00:00,71592.0,20.7,0.0,65.0,0,26.8,0,414.0,not
20792,2019-05-17 09:00:00,71592.0,22.6,0.0,57.0,0,26.8,0,497.0,not
20793,2019-05-17 10:00:00,71592.0,25.3,0.0,50.0,0,26.8,0,447.0,not
20794,2019-05-17 11:00:00,71592.0,25.8,0.0,47.0,0,26.8,0,462.0,not
20795,2019-05-17 12:00:00,71592.0,26.8,0.0,41.0,0,26.8,0,635.0,not
20796,2019-05-17 13:00:00,71592.0,28.4,0.0,31.0,0,26.8,0,539.0,not
20797,2019-05-17 14:00:00,71592.0,28.1,0.0,31.0,0,26.8,0,622.0,not
20798,2019-05-17 15:00:00,71592.0,27.6,0.0,35.0,0,26.8,0,685.0,not
20799,2019-05-17 16:00:00,71592.0,27.4,0.0,39.0,0,26.8,0,413.0,not
20800,2019-05-17 17:00:00,71592.0,26.7,0.0,45.0,0,26.8,0,515.0,not
20801,2019-05-17 18:00:00,71592.0,25.8,0.0,43.0,0,26.8,0,538.0,not
20802,2019-05-17 19:00:00,71592.0,24.9,0.0,45.0,0,26.8,0,523.0,not
20803,2019-05-17 20:00:00,71592.0,24.3,0.0,45.0,0,26.8,0,645.0,not
20804,2019-05-17 21:00:00,71592.0,23.6,0.0,46.0,0,26.8,0,432.0,not
20805,2019-05-17 22:00:00,71592.0,23.2,0.0,48.0,0,26.8,0,539.0,not
20806,2019-05-17 23:00:00,71592.0,22.8,0.0,51.0,0,26.8,0,396.0,not
20807,2019-05-18 00:00:00,71592.0,22.4,0.0,54.0,1,25.2,0,503.0,not
20808,2019-05-18 01:00:00,71592.0,18.6,0.3,93.0,1,25.2,0,619.0,not
20809,2019-05-18 02:00:00,71592.0,17.2,4.4,99.0,1,25.2,0,412.0,not
20810,2019-05-18 03:00:00,71592.0,17.0,3.9,99.0,1,25.2,0,432.0,not
20811,2019-05-18 04:00:00,71592.0,16.9,2.4,99.0,1,25.2,0,596.0,not
20812,2019-05-18 05:00:00,71592.0,16.5,4.8,99.0,1,25.2,0,476.0,not
20813,2019-05-18 06:00:00,71592.0,16.4,3.1,99.0,1,25.2,0,483.0,not
20814,2019-05-18 07:00:00,71592.0,16.5,2.3,99.0,1,25.2,0,605.0,not
20815,2019-05-18 08:00:00,71592.0,16.8,3.2,99.0,1,25.2,0,528.0,not
20816,2019-05-18 09:00:00,71592.0,16.8,2.5,99.0,1,25.2,0,220.0,not
20817,2019-05-18 10:00:00,71592.0,17.2,1.8,99.0,1,25.2,0,521.0,not
20818,2019-05-18 11:00:00,71592.0,17.9,0.3,99.0,1,25.2,0,512.0,not
20819,2019-05-18 12:00:00,71592.0,18.9,0.0,96.0,1,25.2,0,584.0,not
20820,2019-05-18 13:00:00,71592.0,19.5,0.0,91.0,1,25.2,0,441.0,not
20821,2019-05-18 14:00:00,71592.0,20.5,0.0,85.0,1,25.2,0,515.0,not
20822,2019-05-18 15:00:00,71592.0,20.4,0.0,83.0,1,25.2,0,402.0,not
20823,2019-05-18 16:00:00,71592.0,20.2,0.0,84.0,1,25.2,0,440.0,not
20824,2019-05-18 17:00:00,71592.0,19.9,0.0,88.0,1,25.2,0,519.0,not
20825,2019-05-18 18:00:00,71592.0,19.4,0.1,91.0,1,25.2,0,371.0,not
20826,2019-05-18 19:00:00,71592.0,19.0,0.0,93.0,1,25.2,0,382.0,not
20827,2019-05-18 20:00:00,71592.0,18.7,0.0,94.0,1,25.2,0,487.0,not
20828,2019-05-18 21:00:00,71592.0,18.4,0.0,94.0,1,25.2,0,532.0,not
20829,2019-05-18 22:00:00,71592.0,18.4,0.0,95.0,1,25.2,0,201.0,not
20830,2019-05-18 23:00:00,71592.0,18.0,0.0,97.0,1,25.2,0,522.0,not
20831,2019-05-19 00:00:00,71592.0,16.7,0.0,99.0,1,24.3,0,414.0,not
20832,2019-05-19 01:00:00,71592.0,16.7,0.0,99.0,1,24.3,0,504.0,not
20833,2019-05-19 02:00:00,71592.0,16.8,0.0,99.0,1,24.3,0,525.0,not
20834,2019-05-19 03:00:00,71592.0,16.9,0.0,99.0,1,24.3,0,447.0,not
20835,2019-05-19 04:00:00,71592.0,16.6,0.0,99.0,1,24.3,0,304.0,not
20836,2019-05-19 05:00:00,71592.0,16.3,0.0,99.0,1,24.3,0,466.0,not
20837,2019-05-19 06:00:00,71592.0,16.2,0.0,99.0,1,24.3,0,425.0,not
20838,2019-05-19 07:00:00,71592.0,17.8,0.0,99.0,1,24.3,0,546.0,not
20839,2019-05-19 08:00:00,71592.0,18.6,0.0,96.0,1,24.3,0,501.0,not
20840,2019-05-19 09:00:00,71592.0,20.1,0.0,88.0,1,24.3,0,421.0,not
20841,2019-05-19 10:00:00,71592.0,22.1,0.0,77.0,1,24.3,0,491.0,not
20842,2019-05-19 11:00:00,71592.0,23.1,0.0,78.0,1,24.3,0,393.0,not
20843,2019-05-19 12:00:00,71592.0,22.8,0.0,77.0,1,24.3,0,407.0,not
20844,2019-05-19 13:00:00,71592.0,23.4,0.0,77.0,1,24.3,0,460.0,not
20845,2019-05-19 14:00:00,71592.0,23.2,0.0,75.0,1,24.3,0,323.0,not
20846,2019-05-19 15:00:00,71592.0,21.4,0.1,91.0,1,24.3,0,572.0,not
20847,2019-05-19 16:00:00,71592.0,21.9,0.0,89.0,1,24.3,0,281.0,not
20848,2019-05-19 17:00:00,71592.0,21.3,0.0,90.0,1,24.3,0,458.0,not
20849,2019-05-19 18:00:00,71592.0,19.6,0.2,99.0,1,24.3,0,546.0,not
20850,2019-05-19 19:00:00,71592.0,19.3,1.5,99.0,1,24.3,0,392.0,not
20851,2019-05-19 20:00:00,71592.0,18.8,2.4,99.0,1,24.3,0,504.0,not
20852,2019-05-19 21:00:00,71592.0,18.8,2.0,99.0,1,24.3,0,349.0,not
20853,2019-05-19 22:00:00,71592.0,19.0,0.0,99.0,1,24.3,0,466.0,not
20854,2019-05-19 23:00:00,71592.0,19.3,0.0,99.0,1,24.3,0,461.0,not
20855,2019-05-20 00:00:00,71592.0,19.1,0.4,99.0,0,23.2,0,441.0,not
20856,2019-05-20 01:00:00,71592.0,19.7,0.2,99.0,0,23.2,0,249.0,not
20857,2019-05-20 02:00:00,71592.0,19.3,0.0,99.0,0,23.2,0,428.0,not
20858,2019-05-20 03:00:00,71592.0,19.2,0.0,99.0,0,23.2,0,525.0,not
20859,2019-05-20 04:00:00,71592.0,19.4,0.0,99.0,0,23.2,0,477.0,not
20860,2019-05-20 05:00:00,71592.0,18.4,0.0,99.0,0,23.2,0,436.0,not
20861,2019-05-20 06:00:00,71592.0,18.4,0.0,99.0,0,23.2,0,359.0,not
20862,2019-05-20 07:00:00,71592.0,18.7,0.0,99.0,0,23.2,0,447.0,not
20863,2019-05-20 08:00:00,71592.0,15.5,0.7,99.0,0,23.2,0,529.0,not
20864,2019-05-20 09:00:00,71592.0,17.0,0.0,85.0,0,23.2,0,443.0,not
20865,2019-05-20 10:00:00,71592.0,18.3,0.0,76.0,0,23.2,0,515.0,not
20866,2019-05-20 11:00:00,71592.0,19.5,0.0,54.0,0,23.2,0,419.0,not
20867,2019-05-20 12:00:00,71592.0,20.0,0.0,56.0,0,23.2,0,419.0,not
20868,2019-05-20 13:00:00,71592.0,19.8,0.0,48.0,0,23.2,0,481.0,not
20869,2019-05-20 14:00:00,71592.0,20.6,0.0,50.0,0,23.2,0,641.0,not
20870,2019-05-20 15:00:00,71592.0,21.3,0.0,50.0,0,23.2,0,327.0,not
20871,2019-05-20 16:00:00,71592.0,20.7,0.0,39.0,0,23.2,0,599.0,not
20872,2019-05-20 17:00:00,71592.0,20.5,0.0,38.0,0,23.2,0,624.0,not
20873,2019-05-20 18:00:00,71592.0,19.3,0.0,39.0,0,23.2,0,333.0,not
