Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour,st,holiday
4966,2021-07-26 22:00:00,384.0,76393,27.9,0.0,68.0,0,2021,7,26,22,33.5,0
4967,2021-07-26 23:00:00,636.0,76393,27.0,0.0,71.0,0,2021,7,26,23,33.5,0
4968,2021-07-27 00:00:00,524.0,76393,24.5,0.0,84.0,0,2021,7,27,0,33.9,0
4969,2021-07-27 01:00:00,402.0,76393,23.8,0.0,85.0,0,2021,7,27,1,33.9,0
4970,2021-07-27 02:00:00,838.0,76393,23.0,0.0,89.0,0,2021,7,27,2,33.9,0
4971,2021-07-27 03:00:00,338.0,76393,22.6,0.0,90.0,0,2021,7,27,3,33.9,0
4972,2021-07-27 04:00:00,680.0,76393,22.1,0.0,92.0,0,2021,7,27,4,33.9,0
4973,2021-07-27 05:00:00,410.0,76393,21.9,0.0,93.0,0,2021,7,27,5,33.9,0
4974,2021-07-27 06:00:00,446.0,76393,21.8,0.0,93.0,0,2021,7,27,6,33.9,0
4975,2021-07-27 07:00:00,476.0,76393,23.5,0.0,86.0,0,2021,7,27,7,33.9,0
4976,2021-07-27 08:00:00,620.0,76393,25.5,0.0,78.0,0,2021,7,27,8,33.9,0
4977,2021-07-27 09:00:00,502.0,76393,27.5,0.0,71.0,0,2021,7,27,9,33.9,0
4978,2021-07-27 10:00:00,672.0,76393,29.9,0.0,62.0,0,2021,7,27,10,33.9,0
4979,2021-07-27 11:00:00,452.0,76393,29.5,0.0,59.0,0,2021,7,27,11,33.9,0
4980,2021-07-27 12:00:00,592.0,76393,30.2,0.0,56.0,0,2021,7,27,12,33.9,0
4981,2021-07-27 13:00:00,656.0,76393,31.8,0.0,54.0,0,2021,7,27,13,33.9,0
4982,2021-07-27 14:00:00,532.0,76393,33.0,0.0,49.0,0,2021,7,27,14,33.9,0
4983,2021-07-27 15:00:00,636.0,76393,33.6,0.0,47.0,0,2021,7,27,15,33.9,0
4984,2021-07-27 16:00:00,644.0,76393,33.4,0.0,46.0,0,2021,7,27,16,33.9,0
4985,2021-07-27 17:00:00,540.0,76393,33.4,0.0,46.0,0,2021,7,27,17,33.9,0
4986,2021-07-27 18:00:00,832.0,76393,31.9,0.0,55.0,0,2021,7,27,18,33.9,0
4987,2021-07-27 19:00:00,308.0,76393,30.7,0.0,59.0,0,2021,7,27,19,33.9,0
4988,2021-07-27 20:00:00,768.0,76393,29.4,0.0,62.0,0,2021,7,27,20,33.9,0
4989,2021-07-27 21:00:00,460.0,76393,28.9,0.0,65.0,0,2021,7,27,21,33.9,0
4990,2021-07-27 22:00:00,488.0,76393,27.8,0.0,68.0,0,2021,7,27,22,33.9,0
4991,2021-07-27 23:00:00,624.0,76393,26.2,0.0,78.0,0,2021,7,27,23,33.9,0
4992,2021-07-28 00:00:00,620.0,76393,25.2,0.0,82.0,0,2021,7,28,0,34.3,0
4993,2021-07-28 01:00:00,396.0,76393,24.5,0.0,84.0,0,2021,7,28,1,34.3,0
4994,2021-07-28 02:00:00,640.0,76393,23.9,0.0,88.0,0,2021,7,28,2,34.3,0
4995,2021-07-28 03:00:00,676.0,76393,23.3,0.0,90.0,0,2021,7,28,3,34.3,0
4996,2021-07-28 04:00:00,316.0,76393,22.7,0.0,92.0,0,2021,7,28,4,34.3,0
4997,2021-07-28 05:00:00,456.0,76393,22.5,0.0,92.0,0,2021,7,28,5,34.3,0
4998,2021-07-28 06:00:00,680.0,76393,22.7,0.0,92.0,0,2021,7,28,6,34.3,0
4999,2021-07-28 07:00:00,508.0,76393,24.3,0.0,83.0,0,2021,7,28,7,34.3,0
5000,2021-07-28 08:00:00,548.0,76393,25.8,0.0,76.0,0,2021,7,28,8,34.3,0
5001,2021-07-28 09:00:00,588.0,76393,27.9,0.0,68.0,0,2021,7,28,9,34.3,0
5002,2021-07-28 10:00:00,648.0,76393,29.6,0.0,61.0,0,2021,7,28,10,34.3,0
5003,2021-07-28 11:00:00,520.0,76393,30.3,0.0,54.0,0,2021,7,28,11,34.3,0
5004,2021-07-28 12:00:00,440.0,76393,31.8,0.0,52.0,0,2021,7,28,12,34.3,0
5005,2021-07-28 13:00:00,728.0,76393,33.4,0.0,46.0,0,2021,7,28,13,34.3,0
5006,2021-07-28 14:00:00,432.0,76393,33.1,0.0,44.0,0,2021,7,28,14,34.3,0
5007,2021-07-28 15:00:00,654.0,76393,34.0,0.0,42.0,0,2021,7,28,15,34.3,0
5008,2021-07-28 16:00:00,500.0,76393,34.1,0.0,43.0,0,2021,7,28,16,34.3,0
5009,2021-07-28 17:00:00,548.0,76393,34.7,0.0,44.0,0,2021,7,28,17,34.3,0
5010,2021-07-28 18:00:00,778.0,76393,31.9,0.0,54.0,0,2021,7,28,18,34.3,0
5011,2021-07-28 19:00:00,668.0,76393,31.2,0.0,57.0,0,2021,7,28,19,34.3,0
5012,2021-07-28 20:00:00,374.0,76393,29.7,0.0,61.0,0,2021,7,28,20,34.3,0
5013,2021-07-28 21:00:00,706.0,76393,29.0,0.0,62.0,0,2021,7,28,21,34.3,0
5014,2021-07-28 22:00:00,440.0,76393,28.3,0.0,65.0,0,2021,7,28,22,34.3,0
5015,2021-07-28 23:00:00,726.0,76393,27.9,0.0,67.0,0,2021,7,28,23,34.3,0
5016,2021-07-29 00:00:00,430.0,76393,27.7,0.0,68.0,0,2021,7,29,0,34.3,0
5017,2021-07-29 01:00:00,552.0,76393,25.9,0.0,77.0,0,2021,7,29,1,34.3,0
5018,2021-07-29 02:00:00,544.0,76393,25.8,0.0,78.0,0,2021,7,29,2,34.3,0
5019,2021-07-29 03:00:00,654.0,76393,25.0,0.0,81.0,0,2021,7,29,3,34.3,0
5020,2021-07-29 04:00:00,486.0,76393,24.2,0.0,85.0,0,2021,7,29,4,34.3,0
5021,2021-07-29 05:00:00,632.0,76393,23.8,0.0,88.0,0,2021,7,29,5,34.3,0
5022,2021-07-29 06:00:00,370.0,76393,23.6,0.0,89.0,0,2021,7,29,6,34.3,0
5023,2021-07-29 07:00:00,518.0,76393,25.2,0.0,83.0,0,2021,7,29,7,34.3,0
5024,2021-07-29 08:00:00,508.0,76393,26.8,0.0,74.0,0,2021,7,29,8,34.3,0
5025,2021-07-29 09:00:00,456.0,76393,28.8,0.0,68.0,0,2021,7,29,9,34.3,0
5026,2021-07-29 10:00:00,424.0,76393,29.9,0.0,63.0,0,2021,7,29,10,34.3,0
5027,2021-07-29 11:00:00,672.0,76393,30.5,0.0,62.0,0,2021,7,29,11,34.3,0
5028,2021-07-29 12:00:00,572.0,76393,31.7,0.0,56.0,0,2021,7,29,12,34.3,0
5029,2021-07-29 13:00:00,576.0,76393,32.7,0.0,52.0,0,2021,7,29,13,34.3,0
5030,2021-07-29 14:00:00,614.0,76393,33.8,0.0,48.0,0,2021,7,29,14,34.3,0
5031,2021-07-29 15:00:00,452.0,76393,35.2,0.0,40.0,0,2021,7,29,15,34.3,0
5032,2021-07-29 16:00:00,770.0,76393,33.8,0.0,42.0,0,2021,7,29,16,34.3,0
5033,2021-07-29 17:00:00,486.0,76393,33.7,0.0,51.0,0,2021,7,29,17,34.3,0
5034,2021-07-29 18:00:00,574.0,76393,32.2,0.0,57.0,0,2021,7,29,18,34.3,0
5035,2021-07-29 19:00:00,462.0,76393,31.0,0.0,65.0,0,2021,7,29,19,34.3,0
5036,2021-07-29 20:00:00,700.0,76393,29.4,0.0,67.0,0,2021,7,29,20,34.3,0
5037,2021-07-29 21:00:00,418.0,76393,28.5,0.0,72.0,0,2021,7,29,21,34.3,0
5038,2021-07-29 22:00:00,748.0,76393,27.4,0.0,76.0,0,2021,7,29,22,34.3,0
5039,2021-07-29 23:00:00,480.0,76393,27.8,0.0,75.0,0,2021,7,29,23,34.3,0
5040,2021-07-30 00:00:00,598.0,76393,26.2,0.0,82.0,0,2021,7,30,0,34.4,0
5041,2021-07-30 01:00:00,534.0,76393,25.8,0.0,84.0,0,2021,7,30,1,34.4,0
5042,2021-07-30 02:00:00,380.0,76393,25.4,0.0,87.0,0,2021,7,30,2,34.4,0
5043,2021-07-30 03:00:00,556.0,76393,25.0,0.0,89.0,0,2021,7,30,3,34.4,0
5044,2021-07-30 04:00:00,516.0,76393,24.6,0.0,90.0,0,2021,7,30,4,34.4,0
5045,2021-07-30 05:00:00,348.0,76393,24.5,0.0,90.0,0,2021,7,30,5,34.4,0
5046,2021-07-30 06:00:00,800.0,76393,24.4,0.0,91.0,0,2021,7,30,6,34.4,0
5047,2021-07-30 07:00:00,318.0,76393,25.7,0.0,87.0,0,2021,7,30,7,34.4,0
5048,2021-07-30 08:00:00,290.0,76393,27.7,0.0,76.0,0,2021,7,30,8,34.4,0
5049,2021-07-30 09:00:00,592.0,76393,29.7,0.0,68.0,0,2021,7,30,9,34.4,0
5050,2021-07-30 10:00:00,576.0,76393,31.0,0.0,63.0,0,2021,7,30,10,34.4,0
5051,2021-07-30 11:00:00,936.0,76393,31.1,0.0,62.0,0,2021,7,30,11,34.4,0
5052,2021-07-30 12:00:00,588.0,76393,32.6,0.0,58.0,0,2021,7,30,12,34.4,0
5053,2021-07-30 13:00:00,508.0,76393,33.0,0.0,52.0,0,2021,7,30,13,34.4,0
5054,2021-07-30 14:00:00,608.0,76393,33.9,0.0,46.0,0,2021,7,30,14,34.4,0
5055,2021-07-30 15:00:00,894.0,76393,34.6,0.0,41.0,0,2021,7,30,15,34.4,0
5056,2021-07-30 16:00:00,634.0,76393,34.9,0.0,41.0,0,2021,7,30,16,34.4,0
5057,2021-07-30 17:00:00,684.0,76393,34.3,0.0,45.0,0,2021,7,30,17,34.4,0
5058,2021-07-30 18:00:00,614.0,76393,33.0,0.0,48.0,0,2021,7,30,18,34.4,0
5059,2021-07-30 19:00:00,534.0,76393,32.2,0.0,47.0,0,2021,7,30,19,34.4,0
5060,2021-07-30 20:00:00,736.0,76393,29.6,0.0,59.0,0,2021,7,30,20,34.4,0
5061,2021-07-30 21:00:00,436.0,76393,28.6,0.0,62.0,0,2021,7,30,21,34.4,0
5062,2021-07-30 22:00:00,864.0,76393,27.3,0.0,68.0,0,2021,7,30,22,34.4,0
5063,2021-07-30 23:00:00,512.0,76393,26.4,0.0,73.0,0,2021,7,30,23,34.4,0
5064,2021-07-31 00:00:00,674.0,76393,25.8,0.0,76.0,1,2021,7,31,0,35.0,0
5065,2021-07-31 01:00:00,482.0,76393,25.1,0.0,79.0,1,2021,7,31,1,35.0,0
5066,2021-07-31 02:00:00,444.0,76393,24.7,0.0,82.0,1,2021,7,31,2,35.0,0
5067,2021-07-31 03:00:00,764.0,76393,24.4,0.0,84.0,1,2021,7,31,3,35.0,0
5068,2021-07-31 04:00:00,638.0,76393,24.7,0.0,83.0,1,2021,7,31,4,35.0,0
5069,2021-07-31 05:00:00,402.0,76393,24.8,0.0,84.0,1,2021,7,31,5,35.0,0
5070,2021-07-31 06:00:00,442.0,76393,25.1,0.0,82.0,1,2021,7,31,6,35.0,0
5071,2021-07-31 07:00:00,478.0,76393,25.6,0.0,80.0,1,2021,7,31,7,35.0,0
5072,2021-07-31 08:00:00,640.0,76393,27.4,0.0,72.0,1,2021,7,31,8,35.0,0
5073,2021-07-31 09:00:00,428.0,76393,29.2,0.0,67.0,1,2021,7,31,9,35.0,0
5074,2021-07-31 10:00:00,476.0,76393,31.2,0.0,61.0,1,2021,7,31,10,35.0,0
5075,2021-07-31 11:00:00,614.0,76393,32.0,0.0,60.0,1,2021,7,31,11,35.0,0
5076,2021-07-31 12:00:00,624.0,76393,33.9,0.0,55.0,1,2021,7,31,12,35.0,0
5077,2021-07-31 13:00:00,274.0,76393,33.9,0.0,51.0,1,2021,7,31,13,35.0,0
5078,2021-07-31 14:00:00,660.0,76393,34.8,0.0,48.0,1,2021,7,31,14,35.0,0
5079,2021-07-31 15:00:00,634.0,76393,33.6,0.0,50.0,1,2021,7,31,15,35.0,0
5080,2021-07-31 16:00:00,582.0,76393,33.9,0.0,48.0,1,2021,7,31,16,35.0,0
5081,2021-07-31 17:00:00,424.0,76393,34.3,0.0,51.0,1,2021,7,31,17,35.0,0
5082,2021-07-31 18:00:00,616.0,76393,33.5,0.0,56.0,1,2021,7,31,18,35.0,0
5083,2021-07-31 19:00:00,364.0,76393,31.4,0.0,65.0,1,2021,7,31,19,35.0,0
5084,2021-07-31 20:00:00,804.0,76393,30.5,0.0,70.0,1,2021,7,31,20,35.0,0
5085,2021-07-31 21:00:00,298.0,76393,30.0,0.0,70.0,1,2021,7,31,21,35.0,0
5086,2021-07-31 22:00:00,502.0,76393,29.7,0.0,72.0,1,2021,7,31,22,35.0,0
5087,2021-07-31 23:00:00,624.0,76393,29.2,0.0,73.0,1,2021,7,31,23,35.0,0
5088,2021-08-01 00:00:00,572.0,76305,28.7,0.0,75.0,1,2021,8,1,0,35.3,0
5089,2021-08-01 01:00:00,404.0,76305,28.3,0.0,77.0,1,2021,8,1,1,35.3,0
5090,2021-08-01 02:00:00,628.0,76305,28.0,0.0,77.0,1,2021,8,1,2,35.3,0
5091,2021-08-01 03:00:00,620.0,76305,28.0,0.0,75.0,1,2021,8,1,3,35.3,0
5092,2021-08-01 04:00:00,532.0,76305,25.5,1.5,88.0,1,2021,8,1,4,35.3,0
5093,2021-08-01 05:00:00,444.0,76305,24.8,2.1,94.0,1,2021,8,1,5,35.3,0
5094,2021-08-01 06:00:00,412.0,76305,24.6,0.0,96.0,1,2021,8,1,6,35.3,0
5095,2021-08-01 07:00:00,624.0,76305,25.3,0.0,92.0,1,2021,8,1,7,35.3,0
5096,2021-08-01 08:00:00,552.0,76305,27.1,0.0,81.0,1,2021,8,1,8,35.3,0
5097,2021-08-01 09:00:00,344.0,76305,29.5,0.0,73.0,1,2021,8,1,9,35.3,0
5098,2021-08-01 10:00:00,722.0,76305,30.4,0.0,63.0,1,2021,8,1,10,35.3,0
5099,2021-08-01 11:00:00,258.0,76305,32.0,0.0,60.0,1,2021,8,1,11,35.3,0
5100,2021-08-01 12:00:00,472.0,76305,33.7,0.0,55.0,1,2021,8,1,12,35.3,0
5101,2021-08-01 13:00:00,420.0,76305,34.1,0.0,50.0,1,2021,8,1,13,35.3,0
5102,2021-08-01 14:00:00,596.0,76305,34.5,0.0,51.0,1,2021,8,1,14,35.3,0
5103,2021-08-01 15:00:00,256.0,76305,34.1,0.0,54.0,1,2021,8,1,15,35.3,0
5104,2021-08-01 16:00:00,620.0,76305,24.7,17.4,95.0,1,2021,8,1,16,35.3,0
5105,2021-08-01 17:00:00,590.0,76305,24.9,16.2,97.0,1,2021,8,1,17,35.3,0
5106,2021-08-01 18:00:00,326.0,76305,24.7,6.0,97.0,1,2021,8,1,18,35.3,0
5107,2021-08-01 19:00:00,444.0,76305,24.7,1.8,97.0,1,2021,8,1,19,35.3,0
5108,2021-08-01 20:00:00,662.0,76305,23.9,1.3,96.0,1,2021,8,1,20,35.3,0
5109,2021-08-01 21:00:00,390.0,76305,23.8,1.4,97.0,1,2021,8,1,21,35.3,0
5110,2021-08-01 22:00:00,392.0,76305,23.7,0.7,96.0,1,2021,8,1,22,35.3,0
5111,2021-08-01 23:00:00,620.0,76305,23.7,0.0,97.0,1,2021,8,1,23,35.3,0
5112,2021-08-02 00:00:00,240.0,76305,23.6,0.0,97.0,0,2021,8,2,0,33.6,0
5113,2021-08-02 01:00:00,580.0,76305,23.5,0.0,97.0,0,2021,8,2,1,33.6,0
5114,2021-08-02 02:00:00,448.0,76305,23.4,0.0,97.0,0,2021,8,2,2,33.6,0
5115,2021-08-02 03:00:00,424.0,76305,23.6,0.0,97.0,0,2021,8,2,3,33.6,0
5116,2021-08-02 04:00:00,572.0,76305,23.8,0.0,97.0,0,2021,8,2,4,33.6,0
5117,2021-08-02 05:00:00,372.0,76305,23.7,0.0,96.0,0,2021,8,2,5,33.6,0
5118,2021-08-02 06:00:00,384.0,76305,23.8,0.0,96.0,0,2021,8,2,6,33.6,0
5119,2021-08-02 07:00:00,528.0,76305,24.2,0.0,95.0,0,2021,8,2,7,33.6,0
5120,2021-08-02 08:00:00,496.0,76305,24.6,0.0,93.0,0,2021,8,2,8,33.6,0
5121,2021-08-02 09:00:00,252.0,76305,25.6,0.0,88.0,0,2021,8,2,9,33.6,0
5122,2021-08-02 10:00:00,668.0,76305,26.5,0.0,86.0,0,2021,8,2,10,33.6,0
5123,2021-08-02 11:00:00,470.0,76305,27.4,0.0,83.0,0,2021,8,2,11,33.6,0
5124,2021-08-02 12:00:00,368.0,76305,29.7,0.0,76.0,0,2021,8,2,12,33.6,0
5125,2021-08-02 13:00:00,458.0,76305,30.4,0.0,68.0,0,2021,8,2,13,33.6,0
5126,2021-08-02 14:00:00,732.0,76305,31.2,0.0,65.0,0,2021,8,2,14,33.6,0
5127,2021-08-02 15:00:00,404.0,76305,27.8,0.0,76.0,0,2021,8,2,15,33.6,0
5128,2021-08-02 16:00:00,320.0,76305,26.6,0.0,83.0,0,2021,8,2,16,33.6,0
5129,2021-08-02 17:00:00,746.0,76305,27.1,0.2,81.0,0,2021,8,2,17,33.6,0
5130,2021-08-02 18:00:00,458.0,76305,26.7,1.7,88.0,0,2021,8,2,18,33.6,0
5131,2021-08-02 19:00:00,492.0,76305,25.4,0.8,91.0,0,2021,8,2,19,33.6,0
5132,2021-08-02 20:00:00,562.0,76305,25.1,0.0,95.0,0,2021,8,2,20,33.6,0
5133,2021-08-02 21:00:00,354.0,76305,24.7,0.0,94.0,0,2021,8,2,21,33.6,0
5134,2021-08-02 22:00:00,548.0,76305,24.3,0.0,96.0,0,2021,8,2,22,33.6,0
5135,2021-08-02 23:00:00,542.0,76305,24.3,0.0,97.0,0,2021,8,2,23,33.6,0
5136,2021-08-03 00:00:00,534.0,76305,24.3,0.0,96.0,0,2021,8,3,0,33.5,0
5137,2021-08-03 01:00:00,648.0,76305,24.3,0.0,96.0,0,2021,8,3,1,33.5,0
5138,2021-08-03 02:00:00,592.0,76305,24.6,0.0,95.0,0,2021,8,3,2,33.5,0
5139,2021-08-03 03:00:00,480.0,76305,24.4,0.0,96.0,0,2021,8,3,3,33.5,0
5140,2021-08-03 04:00:00,636.0,76305,24.5,0.0,96.0,0,2021,8,3,4,33.5,0
5141,2021-08-03 05:00:00,380.0,76305,24.5,0.0,95.0,0,2021,8,3,5,33.5,0
5142,2021-08-03 06:00:00,530.0,76305,24.6,0.4,95.0,0,2021,8,3,6,33.5,0
5143,2021-08-03 07:00:00,470.0,76305,24.6,0.1,96.0,0,2021,8,3,7,33.5,0
5144,2021-08-03 08:00:00,436.0,76305,25.3,0.0,95.0,0,2021,8,3,8,33.5,0
5145,2021-08-03 09:00:00,522.0,76305,25.9,0.0,89.0,0,2021,8,3,9,33.5,0
5146,2021-08-03 10:00:00,708.0,76305,26.6,0.0,87.0,0,2021,8,3,10,33.5,0
5147,2021-08-03 11:00:00,348.0,76305,28.0,0.0,79.0,0,2021,8,3,11,33.5,0
5148,2021-08-03 12:00:00,708.0,76305,29.9,0.0,75.0,0,2021,8,3,12,33.5,0
5149,2021-08-03 13:00:00,666.0,76305,30.4,0.0,68.0,0,2021,8,3,13,33.5,0
5150,2021-08-03 14:00:00,580.0,76305,30.8,0.0,65.0,0,2021,8,3,14,33.5,0
5151,2021-08-03 15:00:00,376.0,76305,31.7,0.0,61.0,0,2021,8,3,15,33.5,0
5152,2021-08-03 16:00:00,668.0,76305,32.0,0.0,62.0,0,2021,8,3,16,33.5,0
5153,2021-08-03 17:00:00,384.0,76305,31.8,0.0,62.0,0,2021,8,3,17,33.5,0
5154,2021-08-03 18:00:00,588.0,76305,30.7,0.0,70.0,0,2021,8,3,18,33.5,0
5155,2021-08-03 19:00:00,410.0,76305,29.6,0.0,72.0,0,2021,8,3,19,33.5,0
5156,2021-08-03 20:00:00,538.0,76305,28.1,0.0,81.0,0,2021,8,3,20,33.5,0
5157,2021-08-03 21:00:00,428.0,76305,27.0,0.0,87.0,0,2021,8,3,21,33.5,0
5158,2021-08-03 22:00:00,572.0,76305,26.6,0.0,89.0,0,2021,8,3,22,33.5,0
5159,2021-08-03 23:00:00,430.0,76305,26.1,0.0,90.0,0,2021,8,3,23,33.5,0
5160,2021-08-04 00:00:00,342.0,76305,25.9,0.0,92.0,0,2021,8,4,0,34.3,0
5161,2021-08-04 01:00:00,504.0,76305,26.1,0.0,91.0,0,2021,8,4,1,34.3,0
5162,2021-08-04 02:00:00,702.0,76305,25.3,0.0,93.0,0,2021,8,4,2,34.3,0
5163,2021-08-04 03:00:00,356.0,76305,25.3,0.0,90.0,0,2021,8,4,3,34.3,0
5164,2021-08-04 04:00:00,770.0,76305,25.0,0.0,92.0,0,2021,8,4,4,34.3,0
5165,2021-08-04 05:00:00,476.0,76305,24.2,0.0,93.0,0,2021,8,4,5,34.3,0
5166,2021-08-04 06:00:00,408.0,76305,23.9,0.0,93.0,0,2021,8,4,6,34.3,0
5167,2021-08-04 07:00:00,364.0,76305,25.3,0.0,88.0,0,2021,8,4,7,34.3,0
5168,2021-08-04 08:00:00,652.0,76305,27.5,0.0,82.0,0,2021,8,4,8,34.3,0
5169,2021-08-04 09:00:00,336.0,76305,29.0,0.0,74.0,0,2021,8,4,9,34.3,0
5170,2021-08-04 10:00:00,648.0,76305,29.4,0.0,70.0,0,2021,8,4,10,34.3,0
5171,2021-08-04 11:00:00,556.0,76305,32.0,0.0,58.0,0,2021,8,4,11,34.3,0
5172,2021-08-04 12:00:00,406.0,76305,31.9,0.0,61.0,0,2021,8,4,12,34.3,0
5173,2021-08-04 13:00:00,558.0,76305,32.4,0.0,56.0,0,2021,8,4,13,34.3,0
5174,2021-08-04 14:00:00,774.0,76305,32.6,0.0,54.0,0,2021,8,4,14,34.3,0
5175,2021-08-04 15:00:00,474.0,76305,33.1,0.0,52.0,0,2021,8,4,15,34.3,0
5176,2021-08-04 16:00:00,680.0,76305,33.6,0.0,50.0,0,2021,8,4,16,34.3,0
5177,2021-08-04 17:00:00,412.0,76305,33.7,0.0,49.0,0,2021,8,4,17,34.3,0
5178,2021-08-04 18:00:00,438.0,76305,32.3,0.0,62.0,0,2021,8,4,18,34.3,0
5179,2021-08-04 19:00:00,810.0,76305,30.3,0.0,74.0,0,2021,8,4,19,34.3,0
5180,2021-08-04 20:00:00,316.0,76305,28.6,0.0,82.0,0,2021,8,4,20,34.3,0
5181,2021-08-04 21:00:00,492.0,76305,28.2,0.0,82.0,0,2021,8,4,21,34.3,0
5182,2021-08-04 22:00:00,700.0,76305,27.8,0.0,83.0,0,2021,8,4,22,34.3,0
5183,2021-08-04 23:00:00,452.0,76305,27.1,0.0,86.0,0,2021,8,4,23,34.3,0
5184,2021-08-05 00:00:00,436.0,76305,26.4,0.0,89.0,0,2021,8,5,0,35.4,0
5185,2021-08-05 01:00:00,740.0,76305,25.8,0.0,90.0,0,2021,8,5,1,35.4,0
5186,2021-08-05 02:00:00,284.0,76305,25.6,0.0,91.0,0,2021,8,5,2,35.4,0
5187,2021-08-05 03:00:00,634.0,76305,25.0,0.0,93.0,0,2021,8,5,3,35.4,0
5188,2021-08-05 04:00:00,556.0,76305,24.7,0.0,93.0,0,2021,8,5,4,35.4,0
5189,2021-08-05 05:00:00,626.0,76305,24.6,0.0,94.0,0,2021,8,5,5,35.4,0
5190,2021-08-05 06:00:00,460.0,76305,24.7,0.0,92.0,0,2021,8,5,6,35.4,0
5191,2021-08-05 07:00:00,456.0,76305,25.6,0.0,87.0,0,2021,8,5,7,35.4,0
5192,2021-08-05 08:00:00,680.0,76305,27.3,0.0,81.0,0,2021,8,5,8,35.4,0
5193,2021-08-05 09:00:00,504.0,76305,29.4,0.0,71.0,0,2021,8,5,9,35.4,0
5194,2021-08-05 10:00:00,572.0,76305,30.5,0.0,67.0,0,2021,8,5,10,35.4,0
5195,2021-08-05 11:00:00,364.0,76305,30.7,0.0,67.0,0,2021,8,5,11,35.4,0
5196,2021-08-05 12:00:00,608.0,76305,33.2,0.0,55.0,0,2021,8,5,12,35.4,0
5197,2021-08-05 13:00:00,494.0,76305,34.5,0.0,54.0,0,2021,8,5,13,35.4,0
5198,2021-08-05 14:00:00,790.0,76305,34.5,0.0,48.0,0,2021,8,5,14,35.4,0
5199,2021-08-05 15:00:00,816.0,76305,34.5,0.0,47.0,0,2021,8,5,15,35.4,0
5200,2021-08-05 16:00:00,428.0,76305,34.9,0.0,46.0,0,2021,8,5,16,35.4,0
5201,2021-08-05 17:00:00,452.0,76305,34.5,0.0,47.0,0,2021,8,5,17,35.4,0
5202,2021-08-05 18:00:00,718.0,76305,32.4,0.0,60.0,0,2021,8,5,18,35.4,0
5203,2021-08-05 19:00:00,424.0,76305,30.0,0.0,73.0,0,2021,8,5,19,35.4,0
5204,2021-08-05 20:00:00,386.0,76305,29.0,0.0,77.0,0,2021,8,5,20,35.4,0
5205,2021-08-05 21:00:00,584.0,76305,29.1,0.0,77.0,0,2021,8,5,21,35.4,0
5206,2021-08-05 22:00:00,400.0,76305,29.1,0.0,78.0,0,2021,8,5,22,35.4,0
5207,2021-08-05 23:00:00,476.0,76305,28.2,0.0,81.0,0,2021,8,5,23,35.4,0
5208,2021-08-06 00:00:00,628.0,76305,27.4,0.0,85.0,0,2021,8,6,0,35.1,0
5209,2021-08-06 01:00:00,488.0,76305,27.2,0.0,85.0,0,2021,8,6,1,35.1,0
5210,2021-08-06 02:00:00,408.0,76305,26.2,0.0,90.0,0,2021,8,6,2,35.1,0
5211,2021-08-06 03:00:00,692.0,76305,25.7,0.0,92.0,0,2021,8,6,3,35.1,0
5212,2021-08-06 04:00:00,326.0,76305,25.4,0.0,92.0,0,2021,8,6,4,35.1,0
5213,2021-08-06 05:00:00,702.0,76305,24.9,0.0,94.0,0,2021,8,6,5,35.1,0
5214,2021-08-06 06:00:00,356.0,76305,24.8,0.0,93.0,0,2021,8,6,6,35.1,0
5215,2021-08-06 07:00:00,434.0,76305,25.9,0.0,89.0,0,2021,8,6,7,35.1,0
5216,2021-08-06 08:00:00,736.0,76305,27.8,0.0,83.0,0,2021,8,6,8,35.1,0
5217,2021-08-06 09:00:00,324.0,76305,29.0,0.0,74.0,0,2021,8,6,9,35.1,0
5218,2021-08-06 10:00:00,636.0,76305,30.3,0.0,67.0,0,2021,8,6,10,35.1,0
5219,2021-08-06 11:00:00,490.0,76305,32.6,0.0,58.0,0,2021,8,6,11,35.1,0
5220,2021-08-06 12:00:00,564.0,76305,33.0,0.0,53.0,0,2021,8,6,12,35.1,0
5221,2021-08-06 13:00:00,548.0,76305,34.3,0.0,49.0,0,2021,8,6,13,35.1,0
5222,2021-08-06 14:00:00,630.0,76305,34.3,0.0,47.0,0,2021,8,6,14,35.1,0
5223,2021-08-06 15:00:00,418.0,76305,34.8,0.0,45.0,0,2021,8,6,15,35.1,0
5224,2021-08-06 16:00:00,804.0,76305,34.5,0.0,49.0,0,2021,8,6,16,35.1,0
5225,2021-08-06 17:00:00,392.0,76305,34.1,0.0,46.0,0,2021,8,6,17,35.1,0
5226,2021-08-06 18:00:00,452.0,76305,33.0,0.0,53.0,0,2021,8,6,18,35.1,0
5227,2021-08-06 19:00:00,628.0,76305,30.4,0.0,65.0,0,2021,8,6,19,35.1,0
5228,2021-08-06 20:00:00,500.0,76305,28.4,0.0,66.0,0,2021,8,6,20,35.1,0
5229,2021-08-06 21:00:00,530.0,76305,26.8,0.0,69.0,0,2021,8,6,21,35.1,0
5230,2021-08-06 22:00:00,630.0,76305,26.6,0.0,72.0,0,2021,8,6,22,35.1,0
5231,2021-08-06 23:00:00,328.0,76305,25.9,0.0,75.0,0,2021,8,6,23,35.1,0
5232,2021-08-07 00:00:00,442.0,76305,25.0,0.0,80.0,1,2021,8,7,0,35.1,0
5233,2021-08-07 01:00:00,414.0,76305,24.5,0.0,83.0,1,2021,8,7,1,35.1,0
