,ds,y,week,population,temp,rain,hum,st
14003,2018-08-07 12:00:00,305.0,weekday,"20,825",32.7,0.0,65.8,35.0
14004,2018-08-07 13:00:00,513.0,weekday,"20,825",33.3,0.0,63.0,35.0
14005,2018-08-07 14:00:00,578.0,weekday,"20,825",34.8,0.0,59.1,35.0
14006,2018-08-07 15:00:00,413.0,weekday,"20,825",34.4,0.0,60.8,35.0
14007,2018-08-07 16:00:00,229.0,weekday,"20,825",34.9,0.0,57.0,35.0
14008,2018-08-07 17:00:00,451.0,weekday,"20,825",34.4,0.0,58.2,35.0
14009,2018-08-07 18:00:00,473.0,weekday,"20,825",33.4,0.0,61.2,35.0
14010,2018-08-07 19:00:00,379.0,weekday,"20,825",31.1,0.0,70.9,35.0
14011,2018-08-07 20:00:00,310.0,weekday,"20,825",29.4,0.0,78.2,35.0
14012,2018-08-07 21:00:00,505.0,weekday,"20,825",28.2,0.0,83.7,35.0
14013,2018-08-07 22:00:00,524.0,weekday,"20,825",27.4,0.0,86.3,35.0
14014,2018-08-07 23:00:00,454.0,weekday,"20,825",26.6,0.0,91.7,35.0
14015,2018-08-08 00:00:00,329.0,weekday,"20,825",25.8,0.0,93.4,37.1
14016,2018-08-08 01:00:00,234.0,weekday,"20,825",25.4,0.0,93.8,37.1
14017,2018-08-08 02:00:00,255.0,weekday,"20,825",24.9,0.0,94.2,37.1
14018,2018-08-08 03:00:00,77.0,weekday,"20,825",24.3,0.0,96.1,37.1
14019,2018-08-08 04:00:00,65.0,weekday,"20,825",23.8,0.0,98.4,37.1
14020,2018-08-08 05:00:00,156.0,weekday,"20,825",23.5,0.0,98.2,37.1
14021,2018-08-08 06:00:00,43.0,weekday,"20,825",23.2,0.0,99.2,37.1
14022,2018-08-08 07:00:00,146.0,weekday,"20,825",24.7,0.0,95.8,37.1
14023,2018-08-08 08:00:00,291.0,weekday,"20,825",26.6,0.0,89.8,37.1
14024,2018-08-08 09:00:00,368.0,weekday,"20,825",28.8,0.0,78.6,37.1
14025,2018-08-08 10:00:00,423.0,weekday,"20,825",31.0,0.0,74.0,37.1
14026,2018-08-08 11:00:00,526.0,weekday,"20,825",32.9,0.0,66.9,37.1
14027,2018-08-08 12:00:00,489.0,weekday,"20,825",35.2,0.0,59.0,37.1
14028,2018-08-08 13:00:00,542.0,weekday,"20,825",36.3,0.0,55.7,37.1
14029,2018-08-08 14:00:00,532.0,weekday,"20,825",36.8,0.0,50.0,37.1
14030,2018-08-08 15:00:00,563.0,weekday,"20,825",37.9,0.0,47.2,37.1
14031,2018-08-08 16:00:00,386.0,weekday,"20,825",37.9,0.0,45.4,37.1
14032,2018-08-08 17:00:00,290.0,weekday,"20,825",36.9,0.0,44.0,37.1
14033,2018-08-08 18:00:00,421.0,weekday,"20,825",35.3,0.0,49.3,37.1
14034,2018-08-08 19:00:00,364.0,weekday,"20,825",34.0,0.0,55.7,37.1
14035,2018-08-08 20:00:00,281.0,weekday,"20,825",31.3,0.0,67.5,37.1
14036,2018-08-08 21:00:00,540.0,weekday,"20,825",29.9,0.0,76.5,37.1
14037,2018-08-08 22:00:00,629.0,weekday,"20,825",29.0,0.0,79.8,37.1
14038,2018-08-08 23:00:00,426.0,weekday,"20,825",28.0,0.0,85.2,37.1
14039,2018-08-09 00:00:00,306.0,weekday,"20,825",27.5,0.0,87.2,36.2
14040,2018-08-09 01:00:00,294.0,weekday,"20,825",26.4,0.0,92.5,36.2
14041,2018-08-09 02:00:00,325.0,weekday,"20,825",26.3,0.0,91.6,36.2
14042,2018-08-09 03:00:00,283.0,weekday,"20,825",25.5,0.0,95.7,36.2
14043,2018-08-09 04:00:00,127.0,weekday,"20,825",25.3,0.0,95.0,36.2
14044,2018-08-09 05:00:00,123.0,weekday,"20,825",24.7,0.0,96.7,36.2
14045,2018-08-09 06:00:00,187.0,weekday,"20,825",24.5,0.0,98.1,36.2
14046,2018-08-09 07:00:00,188.0,weekday,"20,825",25.5,0.0,95.7,36.2
14047,2018-08-09 08:00:00,252.0,weekday,"20,825",27.5,0.0,86.7,36.2
14048,2018-08-09 09:00:00,181.0,weekday,"20,825",29.3,0.0,80.4,36.2
14049,2018-08-09 10:00:00,512.0,weekday,"20,825",30.8,0.0,74.2,36.2
14050,2018-08-09 11:00:00,396.0,weekday,"20,825",32.7,0.0,69.1,36.2
14051,2018-08-09 12:00:00,480.0,weekday,"20,825",33.7,0.0,64.1,36.2
14052,2018-08-09 13:00:00,305.0,weekday,"20,825",35.4,0.0,54.5,36.2
14053,2018-08-09 14:00:00,222.0,weekday,"20,825",35.9,0.0,52.9,36.2
14054,2018-08-09 15:00:00,576.0,weekday,"20,825",37.5,0.0,45.1,36.2
14055,2018-08-09 16:00:00,405.0,weekday,"20,825",37.2,0.0,46.2,36.2
14056,2018-08-09 17:00:00,429.0,weekday,"20,825",36.3,0.0,48.7,36.2
14057,2018-08-09 18:00:00,571.0,weekday,"20,825",34.8,0.0,53.5,36.2
14058,2018-08-09 19:00:00,372.0,weekday,"20,825",33.7,0.0,56.2,36.2
14059,2018-08-09 20:00:00,642.0,weekday,"20,825",32.1,0.0,64.6,36.2
14060,2018-08-09 21:00:00,376.0,weekday,"20,825",32.6,0.0,61.9,36.2
14061,2018-08-09 22:00:00,326.0,weekday,"20,825",31.3,0.0,69.5,36.2
14062,2018-08-09 23:00:00,286.0,weekday,"20,825",30.0,0.0,77.8,36.2
14063,2018-08-10 00:00:00,488.0,weekday,"20,825",26.1,1.5,98.6,33.6
14064,2018-08-10 01:00:00,294.0,weekday,"20,825",26.1,0.0,100.0,33.6
14065,2018-08-10 02:00:00,53.0,weekday,"20,825",26.1,1.0,100.0,33.6
14066,2018-08-10 03:00:00,47.0,weekday,"20,825",25.8,8.0,100.0,33.6
14067,2018-08-10 04:00:00,38.0,weekday,"20,825",25.8,0.5,100.0,33.6
14068,2018-08-10 05:00:00,21.0,weekday,"20,825",25.5,13.0,100.0,33.6
14069,2018-08-10 06:00:00,27.0,weekday,"20,825",25.5,8.0,100.0,33.6
14070,2018-08-10 07:00:00,44.0,weekday,"20,825",25.3,0.0,100.0,33.6
14071,2018-08-10 08:00:00,356.0,weekday,"20,825",25.5,0.0,100.0,33.6
14072,2018-08-10 09:00:00,390.0,weekday,"20,825",26.2,0.0,97.7,33.6
14073,2018-08-10 10:00:00,440.0,weekday,"20,825",26.9,0.0,95.3,33.6
14074,2018-08-10 11:00:00,408.0,weekday,"20,825",28.4,0.0,90.0,33.6
14075,2018-08-10 12:00:00,414.0,weekday,"20,825",28.2,0.0,89.6,33.6
14076,2018-08-10 13:00:00,460.0,weekday,"20,825",30.4,0.0,79.2,33.6
14077,2018-08-10 14:00:00,217.0,weekday,"20,825",31.9,0.0,73.3,33.6
14078,2018-08-10 15:00:00,282.0,weekday,"20,825",32.2,0.0,71.0,33.6
14079,2018-08-10 16:00:00,135.0,weekday,"20,825",32.4,0.0,69.8,33.6
14080,2018-08-10 17:00:00,141.0,weekday,"20,825",32.2,0.0,68.4,33.6
14081,2018-08-10 18:00:00,311.0,weekday,"20,825",31.4,0.0,69.7,33.6
14082,2018-08-10 19:00:00,290.0,weekday,"20,825",28.6,0.0,82.9,33.6
14083,2018-08-10 20:00:00,295.0,weekday,"20,825",27.8,0.0,84.9,33.6
14084,2018-08-10 21:00:00,520.0,weekday,"20,825",26.3,0.0,89.7,33.6
14085,2018-08-10 22:00:00,713.0,weekday,"20,825",26.1,0.0,92.1,33.6
14086,2018-08-10 23:00:00,461.0,weekday,"20,825",25.2,0.0,95.4,33.6
14087,2018-08-11 00:00:00,233.0,weekend,"20,825",24.8,0.0,96.2,32.2
14088,2018-08-11 01:00:00,163.0,weekend,"20,825",24.2,0.0,97.7,32.2
14089,2018-08-11 02:00:00,134.0,weekend,"20,825",24.5,0.0,98.1,32.2
14090,2018-08-11 03:00:00,47.0,weekend,"20,825",24.3,0.0,98.8,32.2
14091,2018-08-11 04:00:00,182.0,weekend,"20,825",24.5,0.0,98.3,32.2
14092,2018-08-11 05:00:00,41.0,weekend,"20,825",24.4,0.0,98.9,32.2
14093,2018-08-11 06:00:00,105.0,weekend,"20,825",24.6,0.0,99.1,32.2
14094,2018-08-11 07:00:00,89.0,weekend,"20,825",25.2,0.0,95.1,32.2
14095,2018-08-11 08:00:00,199.0,weekend,"20,825",25.9,0.0,92.8,32.2
14096,2018-08-11 09:00:00,290.0,weekend,"20,825",26.4,0.0,88.8,32.2
14097,2018-08-11 10:00:00,418.0,weekend,"20,825",28.4,0.0,81.6,32.2
14098,2018-08-11 11:00:00,330.0,weekend,"20,825",28.8,0.0,77.4,32.2
14099,2018-08-11 12:00:00,299.0,weekend,"20,825",29.9,0.0,74.8,32.2
14100,2018-08-11 13:00:00,98.0,weekend,"20,825",29.7,0.0,81.0,32.2
14101,2018-08-11 14:00:00,481.0,weekend,"20,825",30.9,0.0,72.9,32.2
14102,2018-08-11 15:00:00,205.0,weekend,"20,825",30.0,0.0,75.1,32.2
14103,2018-08-11 16:00:00,170.0,weekend,"20,825",28.7,0.0,81.7,32.2
14104,2018-08-11 17:00:00,172.0,weekend,"20,825",30.0,0.0,72.2,32.2
14105,2018-08-11 18:00:00,209.0,weekend,"20,825",26.1,1.0,98.9,32.2
14106,2018-08-11 19:00:00,347.0,weekend,"20,825",25.8,0.0,98.9,32.2
14107,2018-08-11 20:00:00,147.0,weekend,"20,825",25.4,0.0,99.3,32.2
14108,2018-08-11 21:00:00,210.0,weekend,"20,825",24.7,0.0,100.0,32.2
14109,2018-08-11 22:00:00,454.0,weekend,"20,825",24.5,0.0,100.0,32.2
14110,2018-08-11 23:00:00,472.0,weekend,"20,825",24.5,0.0,100.0,32.2
14111,2018-08-12 00:00:00,429.0,weekend,"20,825",24.1,0.0,100.0,34.3
14112,2018-08-12 01:00:00,184.0,weekend,"20,825",23.8,0.0,100.0,34.3
14113,2018-08-12 02:00:00,174.0,weekend,"20,825",24.0,0.0,100.0,34.3
14114,2018-08-12 03:00:00,28.0,weekend,"20,825",23.7,0.0,100.0,34.3
14115,2018-08-12 04:00:00,245.0,weekend,"20,825",24.0,0.0,100.0,34.3
14116,2018-08-12 05:00:00,215.0,weekend,"20,825",24.0,0.0,100.0,34.3
14117,2018-08-12 06:00:00,169.0,weekend,"20,825",23.9,0.0,100.0,34.3
14118,2018-08-12 07:00:00,157.0,weekend,"20,825",24.4,0.0,100.0,34.3
14119,2018-08-12 08:00:00,163.0,weekend,"20,825",24.9,0.0,95.3,34.3
14120,2018-08-12 09:00:00,176.0,weekend,"20,825",25.6,0.0,90.2,34.3
14121,2018-08-12 10:00:00,79.0,weekend,"20,825",26.3,0.0,89.1,34.3
14122,2018-08-12 11:00:00,216.0,weekend,"20,825",27.1,0.0,85.5,34.3
14123,2018-08-12 12:00:00,349.0,weekend,"20,825",28.0,0.0,83.8,34.3
14124,2018-08-12 13:00:00,392.0,weekend,"20,825",29.9,0.0,76.7,34.3
14125,2018-08-12 14:00:00,204.0,weekend,"20,825",31.2,0.0,76.5,34.3
14126,2018-08-12 15:00:00,406.0,weekend,"20,825",32.0,0.0,70.3,34.3
14127,2018-08-12 16:00:00,267.0,weekend,"20,825",32.7,0.0,67.1,34.3
14128,2018-08-12 17:00:00,410.0,weekend,"20,825",33.0,0.0,68.0,34.3
14129,2018-08-12 18:00:00,306.0,weekend,"20,825",31.2,0.0,77.8,34.3
14130,2018-08-12 19:00:00,387.0,weekend,"20,825",29.5,0.0,85.7,34.3
14131,2018-08-12 20:00:00,435.0,weekend,"20,825",28.0,0.0,92.2,34.3
14132,2018-08-12 21:00:00,347.0,weekend,"20,825",27.0,0.0,96.4,34.3
14133,2018-08-12 22:00:00,522.0,weekend,"20,825",26.4,0.0,97.4,34.3
14134,2018-08-12 23:00:00,523.0,weekend,"20,825",25.6,0.0,100.0,34.3
14135,2018-08-13 00:00:00,293.0,weekday,"20,825",25.8,0.0,99.3,36.9
14136,2018-08-13 01:00:00,92.0,weekday,"20,825",25.5,0.0,99.5,36.9
14137,2018-08-13 02:00:00,38.0,weekday,"20,825",24.9,0.0,100.0,36.9
14138,2018-08-13 03:00:00,67.0,weekday,"20,825",24.6,0.0,100.0,36.9
14139,2018-08-13 04:00:00,37.0,weekday,"20,825",24.2,0.0,100.0,36.9
14140,2018-08-13 05:00:00,162.0,weekday,"20,825",23.9,0.0,100.0,36.9
14141,2018-08-13 06:00:00,36.0,weekday,"20,825",23.8,0.0,100.0,36.9
14142,2018-08-13 07:00:00,174.0,weekday,"20,825",24.4,0.0,100.0,36.9
14143,2018-08-13 08:00:00,297.0,weekday,"20,825",26.5,0.0,94.3,36.9
14144,2018-08-13 09:00:00,424.0,weekday,"20,825",29.3,0.0,89.1,36.9
14145,2018-08-13 10:00:00,400.0,weekday,"20,825",31.3,0.0,78.3,36.9
14146,2018-08-13 11:00:00,519.0,weekday,"20,825",33.1,0.0,69.4,36.9
14147,2018-08-13 12:00:00,324.0,weekday,"20,825",34.4,0.0,67.1,36.9
14148,2018-08-13 13:00:00,557.0,weekday,"20,825",34.5,0.0,68.5,36.9
14149,2018-08-13 14:00:00,364.0,weekday,"20,825",36.6,0.0,55.2,36.9
14150,2018-08-13 15:00:00,534.0,weekday,"20,825",37.0,0.0,53.3,36.9
14151,2018-08-13 16:00:00,363.0,weekday,"20,825",37.6,0.0,48.6,36.9
14152,2018-08-13 17:00:00,293.0,weekday,"20,825",35.0,0.0,57.6,36.9
14153,2018-08-13 18:00:00,229.0,weekday,"20,825",34.8,0.0,57.2,36.9
14154,2018-08-13 19:00:00,191.0,weekday,"20,825",31.4,0.0,73.5,36.9
14155,2018-08-13 20:00:00,433.0,weekday,"20,825",29.0,0.0,84.0,36.9
14156,2018-08-13 21:00:00,683.0,weekday,"20,825",27.5,0.0,90.0,36.9
14157,2018-08-13 22:00:00,666.0,weekday,"20,825",26.8,0.0,91.4,36.9
14158,2018-08-13 23:00:00,407.0,weekday,"20,825",26.2,0.0,94.0,36.9
14159,2018-08-14 00:00:00,329.0,weekday,"20,825",25.4,0.0,95.3,36.1
14160,2018-08-14 01:00:00,212.0,weekday,"20,825",24.4,0.0,98.5,36.1
14161,2018-08-14 02:00:00,163.0,weekday,"20,825",23.8,0.0,99.4,36.1
14162,2018-08-14 03:00:00,32.0,weekday,"20,825",23.4,0.0,100.0,36.1
14163,2018-08-14 04:00:00,50.0,weekday,"20,825",23.2,0.0,100.0,36.1
14164,2018-08-14 05:00:00,242.0,weekday,"20,825",22.7,0.0,100.0,36.1
14165,2018-08-14 06:00:00,70.0,weekday,"20,825",22.4,0.0,100.0,36.1
14166,2018-08-14 07:00:00,148.0,weekday,"20,825",23.3,0.0,100.0,36.1
14167,2018-08-14 08:00:00,340.0,weekday,"20,825",26.7,0.0,87.9,36.1
14168,2018-08-14 09:00:00,367.0,weekday,"20,825",29.4,0.0,79.6,36.1
14169,2018-08-14 10:00:00,348.0,weekday,"20,825",31.3,0.0,73.5,36.1
14170,2018-08-14 11:00:00,539.0,weekday,"20,825",33.4,0.0,68.0,36.1
14171,2018-08-14 12:00:00,449.0,weekday,"20,825",35.3,0.0,57.5,36.1
14172,2018-08-14 13:00:00,239.0,weekday,"20,825",35.6,0.0,60.7,36.1
14173,2018-08-14 14:00:00,407.0,weekday,"20,825",37.0,0.0,49.4,36.1
14174,2018-08-14 15:00:00,530.0,weekday,"20,825",36.3,0.0,49.1,36.1
14175,2018-08-14 16:00:00,397.0,weekday,"20,825",37.5,0.0,49.1,36.1
14176,2018-08-14 17:00:00,410.0,weekday,"20,825",36.7,0.0,49.1,36.1
14177,2018-08-14 18:00:00,407.0,weekday,"20,825",35.6,0.0,53.4,36.1
14178,2018-08-14 19:00:00,448.0,weekday,"20,825",31.9,0.0,68.2,36.1
14179,2018-08-14 20:00:00,288.0,weekday,"20,825",29.3,0.0,79.4,36.1
14180,2018-08-14 21:00:00,492.0,weekday,"20,825",29.5,0.0,78.0,36.1
14181,2018-08-14 22:00:00,585.0,weekday,"20,825",29.2,0.0,81.4,36.1
14182,2018-08-14 23:00:00,356.0,weekday,"20,825",27.0,0.0,91.2,36.1
14183,2018-08-15 00:00:00,254.0,weekday,"20,825",26.5,0.0,94.0,36.9
14184,2018-08-15 01:00:00,225.0,weekday,"20,825",25.6,0.0,97.5,36.9
14185,2018-08-15 02:00:00,33.0,weekday,"20,825",24.7,0.0,98.8,36.9
14186,2018-08-15 03:00:00,80.0,weekday,"20,825",23.9,0.0,99.7,36.9
14187,2018-08-15 04:00:00,22.0,weekday,"20,825",23.4,0.0,99.4,36.9
14188,2018-08-15 05:00:00,38.0,weekday,"20,825",22.7,0.0,100.0,36.9
14189,2018-08-15 06:00:00,136.0,weekday,"20,825",22.4,0.0,100.0,36.9
14190,2018-08-15 07:00:00,312.0,weekday,"20,825",23.6,0.0,98.1,36.9
14191,2018-08-15 08:00:00,185.0,weekday,"20,825",26.6,0.0,86.4,36.9
14192,2018-08-15 09:00:00,92.0,weekday,"20,825",29.9,0.0,72.8,36.9
14193,2018-08-15 10:00:00,214.0,weekday,"20,825",31.7,0.0,66.8,36.9
14194,2018-08-15 11:00:00,407.0,weekday,"20,825",33.6,0.0,57.2,36.9
14195,2018-08-15 12:00:00,747.0,weekday,"20,825",35.5,0.0,48.8,36.9
14196,2018-08-15 13:00:00,355.0,weekday,"20,825",37.0,0.0,48.4,36.9
14197,2018-08-15 14:00:00,362.0,weekday,"20,825",37.0,0.0,43.3,36.9
14198,2018-08-15 15:00:00,339.0,weekday,"20,825",37.1,0.0,44.6,36.9
14199,2018-08-15 16:00:00,424.0,weekday,"20,825",36.1,0.0,51.4,36.9
14200,2018-08-15 17:00:00,211.0,weekday,"20,825",34.7,0.0,56.2,36.9
14201,2018-08-15 18:00:00,389.0,weekday,"20,825",28.0,3.0,94.7,36.9
14202,2018-08-15 19:00:00,409.0,weekday,"20,825",27.7,0.0,96.9,36.9
14203,2018-08-15 20:00:00,348.0,weekday,"20,825",27.1,0.0,98.6,36.9
14204,2018-08-15 21:00:00,538.0,weekday,"20,825",26.3,0.0,97.2,36.9
14205,2018-08-15 22:00:00,388.0,weekday,"20,825",25.5,0.0,98.4,36.9
14206,2018-08-15 23:00:00,386.0,weekday,"20,825",25.4,0.0,97.6,36.9
14207,2018-08-16 00:00:00,398.0,weekday,"20,825",25.7,0.0,97.9,35.0
14208,2018-08-16 01:00:00,87.0,weekday,"20,825",25.7,0.0,97.2,35.0
14209,2018-08-16 02:00:00,34.0,weekday,"20,825",25.5,0.0,97.0,35.0
14210,2018-08-16 03:00:00,83.0,weekday,"20,825",24.9,0.0,98.6,35.0
14211,2018-08-16 04:00:00,54.0,weekday,"20,825",24.4,0.0,99.2,35.0
14212,2018-08-16 05:00:00,21.0,weekday,"20,825",24.4,0.0,99.4,35.0
14213,2018-08-16 06:00:00,152.0,weekday,"20,825",24.6,0.0,98.7,35.0
14214,2018-08-16 07:00:00,174.0,weekday,"20,825",25.6,0.0,98.1,35.0
14215,2018-08-16 08:00:00,444.0,weekday,"20,825",27.9,0.0,87.3,35.0
14216,2018-08-16 09:00:00,499.0,weekday,"20,825",29.7,0.0,80.4,35.0
14217,2018-08-16 10:00:00,603.0,weekday,"20,825",30.8,0.0,78.5,35.0
14218,2018-08-16 11:00:00,625.0,weekday,"20,825",33.0,0.0,68.4,35.0
14219,2018-08-16 12:00:00,407.0,weekday,"20,825",33.1,0.0,63.6,35.0
14220,2018-08-16 13:00:00,276.0,weekday,"20,825",30.0,0.0,70.3,35.0
14221,2018-08-16 14:00:00,346.0,weekday,"20,825",25.7,2.5,98.1,35.0
14222,2018-08-16 15:00:00,332.0,weekday,"20,825",26.0,0.5,96.4,35.0
14223,2018-08-16 16:00:00,408.0,weekday,"20,825",25.8,0.0,90.1,35.0
14224,2018-08-16 17:00:00,313.0,weekday,"20,825",25.6,0.0,87.5,35.0
14225,2018-08-16 18:00:00,370.0,weekday,"20,825",24.7,0.0,91.3,35.0
14226,2018-08-16 19:00:00,248.0,weekday,"20,825",24.1,0.0,86.3,35.0
14227,2018-08-16 20:00:00,373.0,weekday,"20,825",23.3,0.0,94.4,35.0
14228,2018-08-16 21:00:00,343.0,weekday,"20,825",23.2,0.0,94.5,35.0
14229,2018-08-16 22:00:00,642.0,weekday,"20,825",22.3,0.0,95.0,35.0
14230,2018-08-16 23:00:00,479.0,weekday,"20,825",22.2,0.0,95.5,35.0
14231,2018-08-17 00:00:00,251.0,weekday,"20,825",22.0,0.0,95.5,28.7
14232,2018-08-17 01:00:00,280.0,weekday,"20,825",22.3,0.0,88.6,28.7
14233,2018-08-17 02:00:00,267.0,weekday,"20,825",22.2,0.0,81.7,28.7
14234,2018-08-17 03:00:00,97.0,weekday,"20,825",21.5,0.0,85.5,28.7
14235,2018-08-17 04:00:00,31.0,weekday,"20,825",20.1,0.0,91.4,28.7
14236,2018-08-17 05:00:00,29.0,weekday,"20,825",19.7,0.0,96.6,28.7
14237,2018-08-17 06:00:00,84.0,weekday,"20,825",18.4,0.0,100.0,28.7
14238,2018-08-17 07:00:00,194.0,weekday,"20,825",19.5,0.0,98.2,28.7
14239,2018-08-17 08:00:00,154.0,weekday,"20,825",21.7,0.0,90.2,28.7
14240,2018-08-17 09:00:00,512.0,weekday,"20,825",24.6,0.0,69.4,28.7
14241,2018-08-17 10:00:00,518.0,weekday,"20,825",25.1,0.0,68.5,28.7
14242,2018-08-17 11:00:00,289.0,weekday,"20,825",26.0,0.0,62.1,28.7
14243,2018-08-17 12:00:00,394.0,weekday,"20,825",26.6,0.0,63.3,28.7
14244,2018-08-17 13:00:00,343.0,weekday,"20,825",28.3,0.0,59.8,28.7
14245,2018-08-17 14:00:00,256.0,weekday,"20,825",26.8,0.0,62.2,28.7
14246,2018-08-17 15:00:00,266.0,weekday,"20,825",28.0,0.0,54.8,28.7
14247,2018-08-17 16:00:00,360.0,weekday,"20,825",26.3,0.0,64.5,28.7
14248,2018-08-17 17:00:00,449.0,weekday,"20,825",27.2,0.0,62.2,28.7
14249,2018-08-17 18:00:00,231.0,weekday,"20,825",26.7,0.0,60.2,28.7
14250,2018-08-17 19:00:00,364.0,weekday,"20,825",24.8,0.0,63.3,28.7
14251,2018-08-17 20:00:00,278.0,weekday,"20,825",23.0,0.0,74.2,28.7
14252,2018-08-17 21:00:00,378.0,weekday,"20,825",20.6,0.0,86.1,28.7
14253,2018-08-17 22:00:00,268.0,weekday,"20,825",19.0,0.0,88.9,28.7
14254,2018-08-17 23:00:00,632.0,weekday,"20,825",17.6,0.0,93.1,28.7
14255,2018-08-18 00:00:00,352.0,weekend,"20,825",16.9,0.0,94.8,29.6
14256,2018-08-18 01:00:00,125.0,weekend,"20,825",16.4,0.0,99.0,29.6
14257,2018-08-18 02:00:00,73.0,weekend,"20,825",16.2,0.0,98.7,29.6
14258,2018-08-18 03:00:00,29.0,weekend,"20,825",15.4,0.0,100.0,29.6
14259,2018-08-18 04:00:00,57.0,weekend,"20,825",15.0,0.0,100.0,29.6
14260,2018-08-18 05:00:00,26.0,weekend,"20,825",15.1,0.0,100.0,29.6
14261,2018-08-18 06:00:00,54.0,weekend,"20,825",14.6,0.0,100.0,29.6
14262,2018-08-18 07:00:00,239.0,weekend,"20,825",15.8,0.0,100.0,29.6
14263,2018-08-18 08:00:00,153.0,weekend,"20,825",19.0,0.0,90.9,29.6
14264,2018-08-18 09:00:00,389.0,weekend,"20,825",22.4,0.0,75.6,29.6
14265,2018-08-18 10:00:00,334.0,weekend,"20,825",25.2,0.0,63.7,29.6
14266,2018-08-18 11:00:00,336.0,weekend,"20,825",26.9,0.0,59.3,29.6
14267,2018-08-18 12:00:00,192.0,weekend,"20,825",27.9,0.0,52.3,29.6
14268,2018-08-18 13:00:00,504.0,weekend,"20,825",28.1,0.0,49.3,29.6
14269,2018-08-18 14:00:00,187.0,weekend,"20,825",29.3,0.0,47.9,29.6
14270,2018-08-18 15:00:00,184.0,weekend,"20,825",29.7,0.0,45.3,29.6
14271,2018-08-18 16:00:00,453.0,weekend,"20,825",30.6,0.0,43.7,29.6
14272,2018-08-18 17:00:00,368.0,weekend,"20,825",29.9,0.0,48.4,29.6
14273,2018-08-18 18:00:00,237.0,weekend,"20,825",28.2,0.0,53.9,29.6
14274,2018-08-18 19:00:00,194.0,weekend,"20,825",25.4,0.0,68.3,29.6
14275,2018-08-18 20:00:00,419.0,weekend,"20,825",23.1,0.0,78.7,29.6
14276,2018-08-18 21:00:00,458.0,weekend,"20,825",21.5,0.0,87.5,29.6
14277,2018-08-18 22:00:00,185.0,weekend,"20,825",19.7,0.0,91.2,29.6
14278,2018-08-18 23:00:00,436.0,weekend,"20,825",19.3,0.0,92.2,29.6
14279,2018-08-19 00:00:00,219.0,weekend,"20,825",19.0,0.0,94.2,31.2
14280,2018-08-19 01:00:00,145.0,weekend,"20,825",17.6,0.0,98.7,31.2
14281,2018-08-19 02:00:00,29.0,weekend,"20,825",17.4,0.0,98.9,31.2
14282,2018-08-19 03:00:00,232.0,weekend,"20,825",16.9,0.0,99.3,31.2
14283,2018-08-19 04:00:00,44.0,weekend,"20,825",16.8,0.0,100.0,31.2
14284,2018-08-19 05:00:00,35.0,weekend,"20,825",16.8,0.0,99.9,31.2
14285,2018-08-19 06:00:00,151.0,weekend,"20,825",16.1,0.0,100.0,31.2
14286,2018-08-19 07:00:00,101.0,weekend,"20,825",17.4,0.0,100.0,31.2
14287,2018-08-19 08:00:00,160.0,weekend,"20,825",20.4,0.0,93.1,31.2
14288,2018-08-19 09:00:00,97.0,weekend,"20,825",23.0,0.0,79.8,31.2
14289,2018-08-19 10:00:00,443.0,weekend,"20,825",25.6,0.0,70.5,31.2
14290,2018-08-19 11:00:00,448.0,weekend,"20,825",28.3,0.0,63.1,31.2
14291,2018-08-19 12:00:00,351.0,weekend,"20,825",28.8,0.0,56.6,31.2
14292,2018-08-19 13:00:00,560.0,weekend,"20,825",30.9,0.0,43.5,31.2
14293,2018-08-19 14:00:00,496.0,weekend,"20,825",31.0,0.0,46.3,31.2
14294,2018-08-19 15:00:00,210.0,weekend,"20,825",32.7,0.0,42.9,31.2
14295,2018-08-19 16:00:00,200.0,weekend,"20,825",32.6,0.0,46.4,31.2
14296,2018-08-19 17:00:00,279.0,weekend,"20,825",32.3,0.0,47.1,31.2
14297,2018-08-19 18:00:00,273.0,weekend,"20,825",31.2,0.0,47.9,31.2
14298,2018-08-19 19:00:00,349.0,weekend,"20,825",27.8,0.0,65.4,31.2
14299,2018-08-19 20:00:00,235.0,weekend,"20,825",25.0,0.0,77.2,31.2
14300,2018-08-19 21:00:00,377.0,weekend,"20,825",24.4,0.0,76.5,31.2
14301,2018-08-19 22:00:00,607.0,weekend,"20,825",23.2,0.0,82.9,31.2
14302,2018-08-19 23:00:00,540.0,weekend,"20,825",22.3,0.0,86.6,31.2
14303,2018-08-20 00:00:00,426.0,weekday,"20,825",21.6,0.0,90.0,32.4
14304,2018-08-20 01:00:00,159.0,weekday,"20,825",20.8,0.0,95.1,32.4
14305,2018-08-20 02:00:00,76.0,weekday,"20,825",21.2,0.0,94.4,32.4
14306,2018-08-20 03:00:00,37.0,weekday,"20,825",21.1,0.0,95.8,32.4
14307,2018-08-20 04:00:00,36.0,weekday,"20,825",20.5,0.0,96.5,32.4
14308,2018-08-20 05:00:00,153.0,weekday,"20,825",19.7,0.0,99.4,32.4
14309,2018-08-20 06:00:00,91.0,weekday,"20,825",19.2,0.0,99.9,32.4
14310,2018-08-20 07:00:00,261.0,weekday,"20,825",20.6,0.0,99.3,32.4
14311,2018-08-20 08:00:00,197.0,weekday,"20,825",23.3,0.0,88.5,32.4
14312,2018-08-20 09:00:00,405.0,weekday,"20,825",26.0,0.0,72.0,32.4
