,index,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
4414,4414,2021-07-03 22:00:00,0,7045.0,21.3,1.5,99.0,27.2,0,not,75.0
4415,4415,2021-07-03 23:00:00,0,7045.0,21.0,7.5,99.1,27.2,0,not,67.0
4416,4416,2021-07-04 00:00:00,0,7045.0,21.2,1.0,99.3,32.7,0,not,95.0
4417,4417,2021-07-04 01:00:00,0,7045.0,21.3,2.0,99.4,32.7,0,not,178.0
4418,4418,2021-07-04 02:00:00,0,7045.0,21.4,0.0,99.4,32.7,0,not,52.0
4419,4419,2021-07-04 03:00:00,0,7045.0,21.5,0.5,99.5,32.7,0,not,52.0
4420,4420,2021-07-04 04:00:00,0,7045.0,21.3,0.0,99.7,32.7,0,not,50.0
4421,4421,2021-07-04 05:00:00,0,7045.0,21.2,0.0,99.6,32.7,0,not,53.0
4422,4422,2021-07-04 06:00:00,0,7045.0,21.2,0.0,99.8,32.7,0,not,70.0
4423,4423,2021-07-04 07:00:00,0,7045.0,22.3,0.0,99.8,32.7,0,not,88.0
4424,4424,2021-07-04 08:00:00,0,7045.0,24.3,0.0,94.3,32.7,0,not,103.0
4425,4425,2021-07-04 09:00:00,0,7045.0,27.5,0.0,83.4,32.7,0,not,107.0
4426,4426,2021-07-04 10:00:00,0,7045.0,29.7,0.0,59.5,32.7,0,not,113.0
4427,4427,2021-07-04 11:00:00,0,7045.0,31.0,0.0,55.0,32.7,0,not,227.0
4428,4428,2021-07-04 12:00:00,0,7045.0,31.1,0.0,54.2,32.7,0,not,186.0
4429,4429,2021-07-04 13:00:00,0,7045.0,33.4,0.0,53.5,32.7,0,not,110.0
4430,4430,2021-07-04 14:00:00,0,7045.0,32.4,0.0,54.0,32.7,0,not,99.0
4431,4431,2021-07-04 15:00:00,0,7045.0,31.2,0.0,54.1,32.7,0,not,90.0
4432,4432,2021-07-04 16:00:00,0,7045.0,31.1,0.0,53.0,32.7,0,not,90.0
4433,4433,2021-07-04 17:00:00,0,7045.0,30.3,0.0,56.3,32.7,0,not,86.0
4434,4434,2021-07-04 18:00:00,0,7045.0,29.1,0.0,60.7,32.7,0,not,117.0
4435,4435,2021-07-04 19:00:00,0,7045.0,27.1,0.0,69.4,32.7,0,not,241.0
4436,4436,2021-07-04 20:00:00,0,7045.0,25.5,0.0,75.5,32.7,0,not,145.0
4437,4437,2021-07-04 21:00:00,0,7045.0,23.8,0.0,82.3,32.7,0,not,95.0
4438,4438,2021-07-04 22:00:00,0,7045.0,24.3,0.0,76.5,32.7,0,not,85.0
4439,4439,2021-07-04 23:00:00,0,7045.0,22.2,0.0,88.9,32.7,0,not,67.0
4440,4440,2021-07-05 00:00:00,1,7045.0,21.1,0.0,93.5,27.7,0,not,57.0
4441,4441,2021-07-05 01:00:00,1,7045.0,20.5,0.0,95.3,27.7,0,not,48.0
4442,4442,2021-07-05 02:00:00,1,7045.0,20.2,0.0,97.1,27.7,0,not,43.0
4443,4443,2021-07-05 03:00:00,1,7045.0,20.1,0.0,96.9,27.7,0,not,42.0
4444,4444,2021-07-05 04:00:00,1,7045.0,20.1,0.0,97.1,27.7,0,not,46.0
4445,4445,2021-07-05 05:00:00,1,7045.0,19.6,0.0,97.4,27.7,0,not,52.0
4446,4446,2021-07-05 06:00:00,1,7045.0,19.5,0.0,98.2,27.7,0,not,120.0
4447,4447,2021-07-05 07:00:00,1,7045.0,20.4,0.0,96.7,27.7,0,not,210.0
4448,4448,2021-07-05 08:00:00,1,7045.0,21.5,0.0,92.8,27.7,0,not,101.0
4449,4449,2021-07-05 09:00:00,1,7045.0,22.4,0.0,88.9,27.7,0,not,101.0
4450,4450,2021-07-05 10:00:00,1,7045.0,23.0,0.0,86.4,27.7,0,not,99.0
4451,4451,2021-07-05 11:00:00,1,7045.0,23.7,0.0,80.9,27.7,0,not,102.0
4452,4452,2021-07-05 12:00:00,1,7045.0,24.6,0.0,79.3,27.7,0,not,107.0
4453,4453,2021-07-05 13:00:00,1,7045.0,25.3,0.0,78.6,27.7,0,not,108.0
4454,4454,2021-07-05 14:00:00,1,7045.0,25.7,0.0,77.0,27.7,0,not,98.0
4455,4455,2021-07-05 15:00:00,1,7045.0,24.5,0.0,87.7,27.7,0,not,199.0
4456,4456,2021-07-05 16:00:00,1,7045.0,24.3,0.0,94.3,27.7,0,not,136.0
4457,4457,2021-07-05 17:00:00,1,7045.0,23.6,0.5,91.2,27.7,0,not,79.0
4458,4458,2021-07-05 18:00:00,1,7045.0,22.3,1.0,95.2,27.7,0,not,92.0
4459,4459,2021-07-05 19:00:00,1,7045.0,22.2,0.5,97.5,27.7,0,not,104.0
4460,4460,2021-07-05 20:00:00,1,7045.0,21.8,1.0,98.3,27.7,0,not,102.0
4461,4461,2021-07-05 21:00:00,1,7045.0,21.8,3.5,99.0,27.7,0,not,89.0
4462,4462,2021-07-05 22:00:00,1,7045.0,21.6,9.5,99.0,27.7,0,not,132.0
4463,4463,2021-07-05 23:00:00,1,7045.0,21.6,20.5,99.4,27.7,0,not,197.0
4464,4464,2021-07-06 00:00:00,1,7045.0,21.5,17.5,99.6,28.1,0,not,59.0
4465,4465,2021-07-06 01:00:00,1,7045.0,21.5,6.5,99.7,28.1,0,not,52.0
4466,4466,2021-07-06 02:00:00,1,7045.0,21.5,1.0,99.8,28.1,0,not,47.0
4467,4467,2021-07-06 03:00:00,1,7045.0,21.5,0.5,99.8,28.1,0,not,47.0
4468,4468,2021-07-06 04:00:00,1,7045.0,21.3,0.0,99.9,28.1,0,not,46.0
4469,4469,2021-07-06 05:00:00,1,7045.0,21.4,0.0,99.9,28.1,0,not,51.0
4470,4470,2021-07-06 06:00:00,1,7045.0,21.5,0.0,99.9,28.1,0,not,71.0
4471,4471,2021-07-06 07:00:00,1,7045.0,21.9,0.0,99.8,28.1,0,not,93.0
4472,4472,2021-07-06 08:00:00,1,7045.0,22.6,0.0,96.7,28.1,0,not,105.0
4473,4473,2021-07-06 09:00:00,1,7045.0,22.9,0.0,94.9,28.1,0,not,102.0
4474,4474,2021-07-06 10:00:00,1,7045.0,24.6,0.0,91.8,28.1,0,not,99.0
4475,4475,2021-07-06 11:00:00,1,7045.0,25.2,0.0,86.7,28.1,0,not,219.0
4476,4476,2021-07-06 12:00:00,1,7045.0,26.0,0.0,84.2,28.1,0,not,136.0
4477,4477,2021-07-06 13:00:00,1,7045.0,26.6,0.0,82.9,28.1,0,not,109.0
4478,4478,2021-07-06 14:00:00,1,7045.0,26.2,0.0,86.6,28.1,0,not,100.0
4479,4479,2021-07-06 15:00:00,1,7045.0,24.8,2.0,97.0,28.1,0,not,93.0
4480,4480,2021-07-06 16:00:00,1,7045.0,24.3,3.0,97.0,28.1,0,not,78.0
4481,4481,2021-07-06 17:00:00,1,7045.0,24.1,4.0,97.3,28.1,0,not,79.0
4482,4482,2021-07-06 18:00:00,1,7045.0,23.5,5.5,97.9,28.1,0,not,89.0
4483,4483,2021-07-06 19:00:00,1,7045.0,23.3,1.5,98.7,28.1,0,not,119.0
4484,4484,2021-07-06 20:00:00,1,7045.0,23.1,0.5,99.1,28.1,0,not,232.0
4485,4485,2021-07-06 21:00:00,1,7045.0,22.7,0.0,99.1,28.1,0,not,123.0
4486,4486,2021-07-06 22:00:00,1,7045.0,22.5,0.0,99.3,28.1,0,not,85.0
4487,4487,2021-07-06 23:00:00,1,7045.0,22.6,0.0,99.6,28.1,0,not,67.0
4488,4488,2021-07-07 00:00:00,1,7045.0,22.5,0.0,99.7,30.6,0,not,58.0
4489,4489,2021-07-07 01:00:00,1,7045.0,22.4,0.0,99.8,30.6,0,not,52.0
4490,4490,2021-07-07 02:00:00,1,7045.0,22.5,0.0,99.9,30.6,0,not,48.0
4491,4491,2021-07-07 03:00:00,1,7045.0,22.5,0.0,99.8,30.6,0,not,44.0
4492,4492,2021-07-07 04:00:00,1,7045.0,22.5,0.0,99.8,30.6,0,not,47.0
4493,4493,2021-07-07 05:00:00,1,7045.0,22.4,3.5,99.9,30.6,0,not,50.0
4494,4494,2021-07-07 06:00:00,1,7045.0,22.4,0.0,99.9,30.6,0,not,68.0
4495,4495,2021-07-07 07:00:00,1,7045.0,22.4,22.5,99.9,30.6,0,not,90.0
4496,4496,2021-07-07 08:00:00,1,7045.0,22.6,11.5,99.9,30.6,0,not,212.0
4497,4497,2021-07-07 09:00:00,1,7045.0,22.7,23.0,99.9,30.6,0,not,158.0
4498,4498,2021-07-07 10:00:00,1,7045.0,23.6,4.0,99.9,30.6,0,not,98.0
4499,4499,2021-07-07 11:00:00,1,7045.0,24.9,0.0,93.5,30.6,0,not,101.0
4500,4500,2021-07-07 12:00:00,1,7045.0,25.1,0.0,95.1,30.6,0,not,105.0
4501,4501,2021-07-07 13:00:00,1,7045.0,25.4,0.0,94.2,30.6,0,not,107.0
4502,4502,2021-07-07 14:00:00,1,7045.0,27.6,0.0,83.9,30.6,0,not,104.0
4503,4503,2021-07-07 15:00:00,1,7045.0,28.5,0.0,85.6,30.6,0,not,94.0
4504,4504,2021-07-07 16:00:00,1,7045.0,27.9,0.0,87.8,30.6,0,not,83.0
4505,4505,2021-07-07 17:00:00,1,7045.0,26.5,0.5,90.9,30.6,0,not,134.0
4506,4506,2021-07-07 18:00:00,1,7045.0,25.1,13.0,98.4,30.6,0,not,224.0
4507,4507,2021-07-07 19:00:00,1,7045.0,25.3,0.0,98.4,30.6,0,not,106.0
4508,4508,2021-07-07 20:00:00,1,7045.0,24.9,0.0,99.1,30.6,0,not,101.0
4509,4509,2021-07-07 21:00:00,1,7045.0,24.4,0.0,99.4,30.6,0,not,93.0
4510,4510,2021-07-07 22:00:00,1,7045.0,24.3,0.0,99.8,30.6,0,not,89.0
4511,4511,2021-07-07 23:00:00,1,7045.0,24.3,0.0,99.8,30.6,0,not,89.0
4512,4512,2021-07-08 00:00:00,1,7045.0,24.2,0.0,99.9,30.6,0,not,200.0
4513,4513,2021-07-08 01:00:00,1,7045.0,24.0,0.0,99.8,30.6,0,not,70.0
4514,4514,2021-07-08 02:00:00,1,7045.0,23.9,2.0,99.9,30.6,0,not,49.0
4515,4515,2021-07-08 03:00:00,1,7045.0,23.1,26.0,99.9,30.6,0,not,52.0
4516,4516,2021-07-08 04:00:00,1,7045.0,22.9,12.0,99.9,30.6,0,not,47.0
4517,4517,2021-07-08 05:00:00,1,7045.0,22.8,18.0,99.9,30.6,0,not,50.0
4518,4518,2021-07-08 06:00:00,1,7045.0,22.3,3.5,99.4,30.6,0,not,66.0
4519,4519,2021-07-08 07:00:00,1,7045.0,22.5,0.5,99.6,30.6,0,not,97.0
4520,4520,2021-07-08 08:00:00,1,7045.0,24.4,0.0,92.6,30.6,0,not,117.0
4521,4521,2021-07-08 09:00:00,1,7045.0,25.1,0.0,87.9,30.6,0,not,116.0
4522,4522,2021-07-08 10:00:00,1,7045.0,26.2,0.0,85.2,30.6,0,warning,111.0
4523,4523,2021-07-08 11:00:00,1,7045.0,27.5,0.0,78.5,30.6,0,warning,170.0
4524,4524,2021-07-08 12:00:00,1,7045.0,29.0,0.0,70.2,30.6,0,warning,223.0
4525,4525,2021-07-08 13:00:00,1,7045.0,28.5,0.0,74.5,30.6,0,warning,118.0
4526,4526,2021-07-08 14:00:00,1,7045.0,27.9,0.0,82.3,30.6,0,warning,106.0
4527,4527,2021-07-08 15:00:00,1,7045.0,28.2,0.0,79.1,30.6,0,warning,91.0
4528,4528,2021-07-08 16:00:00,1,7045.0,28.6,0.0,80.8,30.6,0,warning,85.0
4529,4529,2021-07-08 17:00:00,1,7045.0,26.7,0.0,86.7,30.6,0,warning,89.0
4530,4530,2021-07-08 18:00:00,1,7045.0,26.6,0.0,88.0,30.6,0,warning,97.0
4531,4531,2021-07-08 19:00:00,1,7045.0,25.9,0.0,92.6,30.6,0,warning,107.0
4532,4532,2021-07-08 20:00:00,1,7045.0,25.0,0.0,93.7,30.6,0,warning,179.0
4533,4533,2021-07-08 21:00:00,1,7045.0,24.4,0.0,95.8,30.6,0,warning,218.0
4534,4534,2021-07-08 22:00:00,1,7045.0,24.2,0.0,97.2,30.6,0,warning,88.0
4535,4535,2021-07-08 23:00:00,1,7045.0,24.2,0.0,97.7,30.6,0,warning,74.0
4536,4536,2021-07-09 00:00:00,1,7045.0,24.0,0.5,99.0,31.5,0,warning,60.0
4537,4537,2021-07-09 01:00:00,1,7045.0,23.7,0.5,99.2,31.5,0,warning,53.0
4538,4538,2021-07-09 02:00:00,1,7045.0,23.7,0.5,99.5,31.5,0,warning,50.0
4539,4539,2021-07-09 03:00:00,1,7045.0,23.4,0.0,99.5,31.5,0,warning,47.0
4540,4540,2021-07-09 04:00:00,1,7045.0,23.2,0.0,99.7,31.5,0,warning,45.0
4541,4541,2021-07-09 05:00:00,1,7045.0,23.2,0.0,99.8,31.5,0,warning,52.0
4542,4542,2021-07-09 06:00:00,1,7045.0,23.2,0.0,99.7,31.5,0,warning,69.0
4543,4543,2021-07-09 07:00:00,1,7045.0,23.4,0.0,99.5,31.5,0,warning,91.0
4544,4544,2021-07-09 08:00:00,1,7045.0,22.9,0.0,98.8,31.5,0,warning,148.0
4545,4545,2021-07-09 09:00:00,1,7045.0,23.1,3.5,99.1,31.5,0,warning,232.0
4546,4546,2021-07-09 10:00:00,1,7045.0,23.9,0.0,96.4,31.5,0,warning,100.0
4547,4547,2021-07-09 11:00:00,1,7045.0,26.0,0.0,88.8,31.5,0,warning,102.0
4548,4548,2021-07-09 12:00:00,1,7045.0,27.1,0.0,81.8,31.5,0,warning,103.0
4549,4549,2021-07-09 13:00:00,1,7045.0,28.8,0.0,75.1,31.5,0,warning,112.0
4550,4550,2021-07-09 14:00:00,1,7045.0,30.6,0.0,70.8,31.5,0,warning,106.0
4551,4551,2021-07-09 15:00:00,1,7045.0,30.8,0.0,67.8,31.5,0,warning,93.0
4552,4552,2021-07-09 16:00:00,1,7045.0,31.2,0.0,67.2,31.5,0,warning,88.0
4553,4553,2021-07-09 17:00:00,1,7045.0,30.7,0.0,71.3,31.5,0,warning,97.0
4554,4554,2021-07-09 18:00:00,1,7045.0,29.5,0.0,76.6,31.5,0,warning,115.0
4555,4555,2021-07-09 19:00:00,1,7045.0,27.4,0.0,88.1,31.5,0,warning,240.0
4556,4556,2021-07-09 20:00:00,1,7045.0,26.0,0.0,94.6,31.5,0,warning,139.0
4557,4557,2021-07-09 21:00:00,1,7045.0,25.1,0.0,95.5,31.5,0,warning,101.0
4558,4558,2021-07-09 22:00:00,1,7045.0,24.7,0.0,96.4,31.5,0,warning,91.0
4559,4559,2021-07-09 23:00:00,1,7045.0,24.0,0.0,97.5,31.5,0,warning,71.0
4560,4560,2021-07-10 00:00:00,0,7045.0,23.5,0.0,98.3,32.0,0,warning,64.0
4561,4561,2021-07-10 01:00:00,0,7045.0,23.2,0.0,99.0,32.0,0,warning,56.0
4562,4562,2021-07-10 02:00:00,0,7045.0,23.1,0.0,99.0,32.0,0,warning,51.0
4563,4563,2021-07-10 03:00:00,0,7045.0,22.9,0.0,99.1,32.0,0,warning,118.0
4564,4564,2021-07-10 04:00:00,0,7045.0,22.4,0.0,99.3,32.0,0,warning,128.0
4565,4565,2021-07-10 05:00:00,0,7045.0,22.2,0.0,99.7,32.0,0,warning,52.0
4566,4566,2021-07-10 06:00:00,0,7045.0,22.1,0.0,99.9,32.0,0,warning,69.0
4567,4567,2021-07-10 07:00:00,0,7045.0,22.3,0.0,99.8,32.0,0,warning,85.0
4568,4568,2021-07-10 08:00:00,0,7045.0,24.8,0.0,93.2,32.0,0,warning,101.0
4569,4569,2021-07-10 09:00:00,0,7045.0,27.1,0.0,79.7,32.0,0,warning,110.0
4570,4570,2021-07-10 10:00:00,0,7045.0,29.1,0.0,69.5,32.0,0,warning,116.0
4571,4571,2021-07-10 11:00:00,0,7045.0,29.8,0.0,71.5,32.0,0,warning,124.0
4572,4572,2021-07-10 12:00:00,0,7045.0,31.0,0.0,63.3,32.0,0,warning,247.0
4573,4573,2021-07-10 13:00:00,0,7045.0,32.1,0.0,65.0,32.0,0,warning,151.0
4574,4574,2021-07-10 14:00:00,0,7045.0,30.2,0.0,71.8,32.0,0,warning,105.0
4575,4575,2021-07-10 15:00:00,0,7045.0,32.7,0.0,63.3,32.0,0,warning,101.0
4576,4576,2021-07-10 16:00:00,0,7045.0,33.0,0.0,61.5,32.0,0,warning,98.0
4577,4577,2021-07-10 17:00:00,0,7045.0,31.9,0.0,60.8,32.0,0,warning,100.0
4578,4578,2021-07-10 18:00:00,0,7045.0,27.5,0.0,65.9,32.0,0,warning,100.0
4579,4579,2021-07-10 19:00:00,0,7045.0,22.6,0.5,94.0,32.0,0,warning,165.0
4580,4580,2021-07-10 20:00:00,0,7045.0,22.1,0.0,97.4,32.0,0,warning,231.0
4581,4581,2021-07-10 21:00:00,0,7045.0,22.3,1.0,98.2,32.0,0,warning,99.0
4582,4582,2021-07-10 22:00:00,0,7045.0,22.2,0.0,98.5,32.0,0,warning,87.0
4583,4583,2021-07-10 23:00:00,0,7045.0,22.1,0.5,98.7,32.0,0,warning,76.0
4584,4584,2021-07-11 00:00:00,0,7045.0,21.7,0.0,98.9,32.8,0,warning,63.0
4585,4585,2021-07-11 01:00:00,0,7045.0,21.4,0.0,98.8,32.8,0,warning,57.0
4586,4586,2021-07-11 02:00:00,0,7045.0,21.2,0.0,99.3,32.8,0,warning,51.0
4587,4587,2021-07-11 03:00:00,0,7045.0,21.1,0.0,99.4,32.8,0,warning,49.0
4588,4588,2021-07-11 04:00:00,0,7045.0,21.1,0.0,99.6,32.8,0,warning,48.0
4589,4589,2021-07-11 05:00:00,0,7045.0,21.0,0.0,99.8,32.8,0,warning,52.0
4590,4590,2021-07-11 06:00:00,0,7045.0,20.9,0.0,99.8,32.8,0,warning,70.0
4591,4591,2021-07-11 07:00:00,0,7045.0,21.3,0.0,99.9,32.8,0,warning,86.0
4592,4592,2021-07-11 08:00:00,0,7045.0,21.7,0.0,99.9,32.8,0,warning,201.0
4593,4593,2021-07-11 09:00:00,0,7045.0,23.3,0.0,96.2,32.8,0,warning,173.0
4594,4594,2021-07-11 10:00:00,0,7045.0,26.8,0.0,83.6,32.8,0,warning,116.0
4595,4595,2021-07-11 11:00:00,0,7045.0,28.8,0.0,76.2,32.8,0,warning,114.0
4596,4596,2021-07-11 12:00:00,0,7045.0,29.4,0.0,76.0,32.8,0,warning,108.0
4597,4597,2021-07-11 13:00:00,0,7045.0,31.2,0.0,69.3,32.8,0,warning,106.0
4598,4598,2021-07-11 14:00:00,0,7045.0,31.5,0.0,67.2,32.8,0,warning,148.0
4599,4599,2021-07-11 15:00:00,0,7045.0,32.4,0.0,63.1,32.8,0,warning,237.0
4600,4600,2021-07-11 16:00:00,0,7045.0,31.6,0.0,70.9,32.8,0,warning,99.0
4601,4601,2021-07-11 17:00:00,0,7045.0,32.3,0.0,68.2,32.8,0,warning,94.0
4602,4602,2021-07-11 18:00:00,0,7045.0,30.7,0.0,81.7,32.8,0,warning,97.0
4603,4603,2021-07-11 19:00:00,0,7045.0,29.4,0.0,84.4,32.8,0,warning,106.0
4604,4604,2021-07-11 20:00:00,0,7045.0,25.4,0.0,84.0,32.8,0,warning,113.0
4605,4605,2021-07-11 21:00:00,0,7045.0,23.1,18.5,97.0,32.8,0,warning,212.0
4606,4606,2021-07-11 22:00:00,0,7045.0,22.7,14.0,98.1,32.8,0,warning,161.0
4607,4607,2021-07-11 23:00:00,0,7045.0,22.7,0.0,99.1,32.8,0,warning,71.0
4608,4608,2021-07-12 00:00:00,1,7045.0,22.7,0.0,99.1,34.1,0,warning,65.0
4609,4609,2021-07-12 01:00:00,1,7045.0,22.4,0.0,99.3,34.1,0,warning,53.0
4610,4610,2021-07-12 02:00:00,1,7045.0,22.6,0.0,99.7,34.1,0,warning,49.0
4611,4611,2021-07-12 03:00:00,1,7045.0,22.7,0.0,99.4,34.1,0,warning,49.0
4612,4612,2021-07-12 04:00:00,1,7045.0,22.8,0.0,99.3,34.1,0,warning,48.0
4613,4613,2021-07-12 05:00:00,1,7045.0,22.8,0.0,99.0,34.1,0,warning,51.0
4614,4614,2021-07-12 06:00:00,1,7045.0,22.9,0.0,98.9,34.1,0,warning,70.0
4615,4615,2021-07-12 07:00:00,1,7045.0,23.4,0.0,97.2,34.1,0,warning,93.0
4616,4616,2021-07-12 08:00:00,1,7045.0,24.1,0.0,93.4,34.1,0,warning,113.0
4617,4617,2021-07-12 09:00:00,1,7045.0,25.9,0.0,90.8,34.1,0,warning,193.0
4618,4618,2021-07-12 10:00:00,1,7045.0,28.5,0.0,82.6,34.1,0,warning,207.0
4619,4619,2021-07-12 11:00:00,1,7045.0,30.2,0.0,77.4,34.1,0,warning,122.0
4620,4620,2021-07-12 12:00:00,1,7045.0,31.7,0.0,73.3,34.1,0,warning,119.0
4621,4621,2021-07-12 13:00:00,1,7045.0,32.2,0.0,70.6,34.1,0,warning,123.0
4622,4622,2021-07-12 14:00:00,1,7045.0,33.2,0.0,64.9,34.1,0,warning,110.0
4623,4623,2021-07-12 15:00:00,1,7045.0,33.8,0.0,63.8,34.1,0,warning,96.0
4624,4624,2021-07-12 16:00:00,1,7045.0,31.5,0.0,79.5,34.1,0,warning,90.0
4625,4625,2021-07-12 17:00:00,1,7045.0,33.2,0.0,69.5,34.1,0,warning,92.0
4626,4626,2021-07-12 18:00:00,1,7045.0,31.9,0.0,77.5,34.1,0,warning,202.0
4627,4627,2021-07-12 19:00:00,1,7045.0,30.2,0.0,84.7,34.1,0,warning,196.0
4628,4628,2021-07-12 20:00:00,1,7045.0,29.5,0.0,74.8,34.1,0,warning,122.0
4629,4629,2021-07-12 21:00:00,1,7045.0,26.4,0.0,87.9,34.1,0,warning,107.0
4630,4630,2021-07-12 22:00:00,1,7045.0,25.2,0.0,92.2,34.1,0,warning,91.0
4631,4631,2021-07-12 23:00:00,1,7045.0,24.8,0.0,94.0,34.1,0,warning,82.0
4632,4632,2021-07-13 00:00:00,1,7045.0,24.3,0.0,95.5,34.6,0,warning,65.0
4633,4633,2021-07-13 01:00:00,1,7045.0,23.9,0.0,97.1,34.6,0,warning,142.0
4634,4634,2021-07-13 02:00:00,1,7045.0,23.6,0.0,97.7,34.6,0,warning,121.0
4635,4635,2021-07-13 03:00:00,1,7045.0,23.1,0.0,98.4,34.6,0,warning,51.0
4636,4636,2021-07-13 04:00:00,1,7045.0,22.8,0.0,98.3,34.6,0,warning,49.0
4637,4637,2021-07-13 05:00:00,1,7045.0,22.8,0.0,98.9,34.6,0,warning,57.0
4638,4638,2021-07-13 06:00:00,1,7045.0,22.9,0.0,99.3,34.6,0,warning,81.0
4639,4639,2021-07-13 07:00:00,1,7045.0,23.3,0.0,99.7,34.6,0,warning,104.0
4640,4640,2021-07-13 08:00:00,1,7045.0,25.8,0.0,96.1,34.6,0,warning,121.0
4641,4641,2021-07-13 09:00:00,1,7045.0,28.2,0.0,83.4,34.6,0,warning,119.0
4642,4642,2021-07-13 10:00:00,1,7045.0,28.8,0.0,78.1,34.6,0,warning,118.0
4643,4643,2021-07-13 11:00:00,1,7045.0,31.0,0.0,68.7,34.6,0,warning,117.0
4644,4644,2021-07-13 12:00:00,1,7045.0,32.4,0.0,69.9,34.6,0,warning,243.0
4645,4645,2021-07-13 13:00:00,1,7045.0,32.9,0.0,67.9,34.6,0,warning,147.0
4646,4646,2021-07-13 14:00:00,1,7045.0,34.8,0.0,59.8,34.6,0,warning,104.0
4647,4647,2021-07-13 15:00:00,1,7045.0,34.5,0.0,64.9,34.6,0,warning,96.0
4648,4648,2021-07-13 16:00:00,1,7045.0,35.3,0.0,60.1,34.6,0,warning,95.0
4649,4649,2021-07-13 17:00:00,1,7045.0,32.7,0.0,70.0,34.6,0,warning,96.0
4650,4650,2021-07-13 18:00:00,1,7045.0,31.6,0.0,80.2,34.6,0,warning,103.0
4651,4651,2021-07-13 19:00:00,1,7045.0,30.7,0.0,72.6,34.6,0,warning,116.0
4652,4652,2021-07-13 20:00:00,1,7045.0,28.1,0.0,86.8,34.6,0,warning,185.0
4653,4653,2021-07-13 21:00:00,1,7045.0,26.6,0.0,93.2,34.6,0,warning,240.0
4654,4654,2021-07-13 22:00:00,1,7045.0,26.1,0.0,94.3,34.6,0,warning,96.0
4655,4655,2021-07-13 23:00:00,1,7045.0,25.6,0.0,95.8,34.6,0,warning,82.0
4656,4656,2021-07-14 00:00:00,1,7045.0,25.1,0.0,95.8,34.4,0,warning,66.0
4657,4657,2021-07-14 01:00:00,1,7045.0,24.8,0.0,97.6,34.4,0,warning,58.0
4658,4658,2021-07-14 02:00:00,1,7045.0,24.0,0.0,97.6,34.4,0,warning,54.0
4659,4659,2021-07-14 03:00:00,1,7045.0,23.6,0.0,98.6,34.4,0,warning,50.0
4660,4660,2021-07-14 04:00:00,1,7045.0,23.3,0.0,98.5,34.4,0,warning,53.0
4661,4661,2021-07-14 05:00:00,1,7045.0,23.2,0.0,99.0,34.4,0,warning,99.0
4662,4662,2021-07-14 06:00:00,1,7045.0,23.5,0.0,99.4,34.4,0,warning,108.0
4663,4663,2021-07-14 07:00:00,1,7045.0,23.8,0.0,99.7,34.4,0,warning,147.0
4664,4664,2021-07-14 08:00:00,1,7045.0,26.0,0.0,96.5,34.4,0,warning,129.0
4665,4665,2021-07-14 09:00:00,1,7045.0,29.6,0.0,76.7,34.4,0,warning,133.0
4666,4666,2021-07-14 10:00:00,1,7045.0,30.6,0.0,75.2,34.4,0,warning,157.0
4667,4667,2021-07-14 11:00:00,1,7045.0,32.2,0.0,67.6,34.4,0,warning,165.0
4668,4668,2021-07-14 12:00:00,1,7045.0,33.4,0.0,64.2,34.4,0,warning,120.0
4669,4669,2021-07-14 13:00:00,1,7045.0,34.6,0.0,62.3,34.4,0,warning,113.0
4670,4670,2021-07-14 14:00:00,1,7045.0,34.8,0.0,61.8,34.4,0,warning,108.0
4671,4671,2021-07-14 15:00:00,1,7045.0,34.1,0.0,64.0,34.4,0,warning,104.0
4672,4672,2021-07-14 16:00:00,1,7045.0,34.6,0.0,62.1,34.4,0,warning,88.0
4673,4673,2021-07-14 17:00:00,1,7045.0,34.7,0.0,60.2,34.4,0,warning,90.0
4674,4674,2021-07-14 18:00:00,1,7045.0,32.7,0.0,73.9,34.4,0,warning,178.0
4675,4675,2021-07-14 19:00:00,1,7045.0,28.5,0.0,89.0,34.4,0,warning,225.0
4676,4676,2021-07-14 20:00:00,1,7045.0,27.3,0.5,96.4,34.4,0,warning,119.0
4677,4677,2021-07-14 21:00:00,1,7045.0,26.4,0.0,96.4,34.4,0,warning,109.0
4678,4678,2021-07-14 22:00:00,1,7045.0,25.8,0.0,96.6,34.4,0,warning,100.0
4679,4679,2021-07-14 23:00:00,1,7045.0,25.6,0.0,97.3,34.4,0,warning,83.0
4680,4680,2021-07-15 00:00:00,1,7045.0,25.6,0.0,97.0,35.2,0,warning,72.0
4681,4681,2021-07-15 01:00:00,1,7045.0,25.5,0.0,96.8,35.2,0,warning,166.0
4682,4682,2021-07-15 02:00:00,1,7045.0,25.2,0.0,97.4,35.2,0,warning,102.0
4683,4683,2021-07-15 03:00:00,1,7045.0,24.5,0.0,98.2,35.2,0,warning,52.0
4684,4684,2021-07-15 04:00:00,1,7045.0,24.3,0.0,98.8,35.2,0,warning,51.0
4685,4685,2021-07-15 05:00:00,1,7045.0,24.0,0.0,98.8,35.2,0,warning,55.0
4686,4686,2021-07-15 06:00:00,1,7045.0,24.3,0.0,99.2,35.2,0,warning,82.0
4687,4687,2021-07-15 07:00:00,1,7045.0,24.6,0.0,98.7,35.2,0,warning,109.0
4688,4688,2021-07-15 08:00:00,1,7045.0,26.4,0.0,92.1,35.2,0,warning,120.0
