,index,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
4007,4007,2021-06-16 23:00:00,1,76346.0,20.2,0.0,75.0,26.2,0,not,518.0
4008,4008,2021-06-17 00:00:00,1,76346.0,19.8,0.0,76.0,24.7,0,not,486.0
4009,4009,2021-06-17 01:00:00,1,76346.0,19.7,0.0,75.0,24.7,0,not,872.0
4010,4010,2021-06-17 02:00:00,1,76346.0,19.5,0.0,75.0,24.7,0,not,452.0
4011,4011,2021-06-17 03:00:00,1,76346.0,19.4,0.0,76.0,24.7,0,not,532.0
4012,4012,2021-06-17 04:00:00,1,76346.0,19.3,0.0,75.0,24.7,0,not,842.0
4013,4013,2021-06-17 05:00:00,1,76346.0,18.9,0.0,77.0,24.7,0,not,546.0
4014,4014,2021-06-17 06:00:00,1,76346.0,19.1,0.0,77.0,24.7,0,not,492.0
4015,4015,2021-06-17 07:00:00,1,76346.0,19.1,0.0,78.0,24.7,0,not,786.0
4016,4016,2021-06-17 08:00:00,1,76346.0,19.4,0.0,76.0,24.7,0,not,534.0
4017,4017,2021-06-17 09:00:00,1,76346.0,19.7,0.0,74.0,24.7,0,not,480.0
4018,4018,2021-06-17 10:00:00,1,76346.0,21.2,0.0,72.0,24.7,0,not,618.0
4019,4019,2021-06-17 11:00:00,1,76346.0,21.0,0.0,69.0,24.7,0,not,810.0
4020,4020,2021-06-17 12:00:00,1,76346.0,20.8,0.0,70.0,24.7,0,not,570.0
4021,4021,2021-06-17 13:00:00,1,76346.0,21.6,0.0,69.0,24.7,0,not,696.0
4022,4022,2021-06-17 14:00:00,1,76346.0,22.3,0.0,67.0,24.7,0,not,590.0
4023,4023,2021-06-17 15:00:00,1,76346.0,22.6,0.0,65.0,24.7,0,not,864.0
4024,4024,2021-06-17 16:00:00,1,76346.0,22.7,0.0,67.0,24.7,0,not,790.0
4025,4025,2021-06-17 17:00:00,1,76346.0,22.7,0.0,68.0,24.7,0,not,686.0
4026,4026,2021-06-17 18:00:00,1,76346.0,22.3,0.0,71.0,24.7,0,not,608.0
4027,4027,2021-06-17 19:00:00,1,76346.0,21.9,0.0,72.0,24.7,0,not,850.0
4028,4028,2021-06-17 20:00:00,1,76346.0,20.6,0.0,82.0,24.7,0,not,560.0
4029,4029,2021-06-17 21:00:00,1,76346.0,20.5,0.0,83.0,24.7,0,not,434.0
4030,4030,2021-06-17 22:00:00,1,76346.0,20.2,0.0,82.0,24.7,0,not,892.0
4031,4031,2021-06-17 23:00:00,1,76346.0,19.6,0.1,89.0,24.7,0,not,482.0
4032,4032,2021-06-18 00:00:00,1,76346.0,19.4,0.0,92.0,27.9,0,not,458.0
4033,4033,2021-06-18 01:00:00,1,76346.0,19.1,0.0,93.0,27.9,0,not,526.0
4034,4034,2021-06-18 02:00:00,1,76346.0,19.3,0.0,91.0,27.9,0,not,638.0
4035,4035,2021-06-18 03:00:00,1,76346.0,19.1,0.2,92.0,27.9,0,not,676.0
4036,4036,2021-06-18 04:00:00,1,76346.0,18.9,0.3,95.0,27.9,0,not,624.0
4037,4037,2021-06-18 05:00:00,1,76346.0,18.8,0.5,95.0,27.9,0,not,572.0
4038,4038,2021-06-18 06:00:00,1,76346.0,18.9,0.7,96.0,27.9,0,not,642.0
4039,4039,2021-06-18 07:00:00,1,76346.0,19.0,1.3,96.0,27.9,0,not,474.0
4040,4040,2021-06-18 08:00:00,1,76346.0,19.9,0.0,92.0,27.9,0,not,448.0
4041,4041,2021-06-18 09:00:00,1,76346.0,20.1,0.0,91.0,27.9,0,not,416.0
4042,4042,2021-06-18 10:00:00,1,76346.0,21.2,0.0,86.0,27.9,0,not,838.0
4043,4043,2021-06-18 11:00:00,1,76346.0,22.2,0.0,82.0,27.9,0,not,622.0
4044,4044,2021-06-18 12:00:00,1,76346.0,23.2,0.0,76.0,27.9,0,not,728.0
4045,4045,2021-06-18 13:00:00,1,76346.0,23.9,0.0,72.0,27.9,0,not,618.0
4046,4046,2021-06-18 14:00:00,1,76346.0,24.6,0.0,72.0,27.9,0,not,634.0
4047,4047,2021-06-18 15:00:00,1,76346.0,25.6,0.0,67.0,27.9,0,not,982.0
4048,4048,2021-06-18 16:00:00,1,76346.0,26.0,0.0,65.0,27.9,0,not,726.0
4049,4049,2021-06-18 17:00:00,1,76346.0,25.5,0.0,67.0,27.9,0,not,624.0
4050,4050,2021-06-18 18:00:00,1,76346.0,24.7,0.0,70.0,27.9,0,not,818.0
4051,4051,2021-06-18 19:00:00,1,76346.0,24.0,0.0,73.0,27.9,0,not,594.0
4052,4052,2021-06-18 20:00:00,1,76346.0,23.1,0.0,75.0,27.9,0,not,584.0
4053,4053,2021-06-18 21:00:00,1,76346.0,21.9,0.0,83.0,27.9,0,not,672.0
4054,4054,2021-06-18 22:00:00,1,76346.0,21.2,0.0,85.0,27.9,0,not,786.0
4055,4055,2021-06-18 23:00:00,1,76346.0,20.5,0.0,88.0,27.9,0,not,506.0
4056,4056,2021-06-19 00:00:00,0,76346.0,19.9,0.0,89.0,28.5,0,not,572.0
4057,4057,2021-06-19 01:00:00,0,76346.0,19.9,0.0,89.0,28.5,0,not,552.0
4058,4058,2021-06-19 02:00:00,0,76346.0,19.7,0.0,88.0,28.5,0,not,544.0
4059,4059,2021-06-19 03:00:00,0,76346.0,19.5,0.0,87.0,28.5,0,not,738.0
4060,4060,2021-06-19 04:00:00,0,76346.0,18.5,0.0,91.0,28.5,0,not,582.0
4061,4061,2021-06-19 05:00:00,0,76346.0,17.9,0.0,93.0,28.5,0,not,652.0
4062,4062,2021-06-19 06:00:00,0,76346.0,17.7,0.0,93.0,28.5,0,not,458.0
4063,4063,2021-06-19 07:00:00,0,76346.0,18.8,0.0,91.0,28.5,0,not,666.0
4064,4064,2021-06-19 08:00:00,0,76346.0,21.6,0.0,75.0,28.5,0,not,558.0
4065,4065,2021-06-19 09:00:00,0,76346.0,23.3,0.0,64.0,28.5,0,not,698.0
4066,4066,2021-06-19 10:00:00,0,76346.0,23.6,0.0,57.0,28.5,0,not,700.0
4067,4067,2021-06-19 11:00:00,0,76346.0,25.4,0.0,51.0,28.5,0,not,672.0
4068,4068,2021-06-19 12:00:00,0,76346.0,26.8,0.0,44.0,28.5,0,not,644.0
4069,4069,2021-06-19 13:00:00,0,76346.0,28.4,0.0,41.0,28.5,0,not,920.0
4070,4070,2021-06-19 14:00:00,0,76346.0,29.2,0.0,39.0,28.5,0,not,596.0
4071,4071,2021-06-19 15:00:00,0,76346.0,28.9,0.0,34.0,28.5,0,not,684.0
4072,4072,2021-06-19 16:00:00,0,76346.0,29.9,0.0,32.0,28.5,0,not,620.0
4073,4073,2021-06-19 17:00:00,0,76346.0,29.7,0.0,29.0,28.5,0,not,634.0
4074,4074,2021-06-19 18:00:00,0,76346.0,29.2,0.0,31.0,28.5,0,not,854.0
4075,4075,2021-06-19 19:00:00,0,76346.0,27.2,0.0,44.0,28.5,0,not,524.0
4076,4076,2021-06-19 20:00:00,0,76346.0,24.8,0.0,53.0,28.5,0,not,564.0
4077,4077,2021-06-19 21:00:00,0,76346.0,23.7,0.0,57.0,28.5,0,not,944.0
4078,4078,2021-06-19 22:00:00,0,76346.0,22.4,0.0,64.0,28.5,0,not,592.0
4079,4079,2021-06-19 23:00:00,0,76346.0,21.2,0.0,71.0,28.5,0,not,488.0
4080,4080,2021-06-20 00:00:00,0,76346.0,20.4,0.0,77.0,30.8,0,not,552.0
4081,4081,2021-06-20 01:00:00,0,76346.0,19.4,0.0,82.0,30.8,0,not,428.0
4082,4082,2021-06-20 02:00:00,0,76346.0,18.9,0.0,86.0,30.8,0,not,724.0
4083,4083,2021-06-20 03:00:00,0,76346.0,18.1,0.0,88.0,30.8,0,not,416.0
4084,4084,2021-06-20 04:00:00,0,76346.0,17.8,0.0,89.0,30.8,0,not,588.0
4085,4085,2021-06-20 05:00:00,0,76346.0,17.3,0.0,92.0,30.8,0,not,476.0
4086,4086,2021-06-20 06:00:00,0,76346.0,17.5,0.0,91.0,30.8,0,not,674.0
4087,4087,2021-06-20 07:00:00,0,76346.0,18.9,0.0,84.0,30.8,0,not,340.0
4088,4088,2021-06-20 08:00:00,0,76346.0,20.8,0.0,74.0,30.8,0,not,624.0
4089,4089,2021-06-20 09:00:00,0,76346.0,22.6,0.0,71.0,30.8,0,not,658.0
4090,4090,2021-06-20 10:00:00,0,76346.0,24.8,0.0,62.0,30.8,0,not,548.0
4091,4091,2021-06-20 11:00:00,0,76346.0,27.4,0.0,54.0,30.8,0,not,508.0
4092,4092,2021-06-20 12:00:00,0,76346.0,29.3,0.0,49.0,30.8,0,not,696.0
4093,4093,2021-06-20 13:00:00,0,76346.0,30.8,0.0,40.0,30.8,0,not,866.0
4094,4094,2021-06-20 14:00:00,0,76346.0,31.7,0.0,38.0,30.8,0,not,534.0
4095,4095,2021-06-20 15:00:00,0,76346.0,32.1,0.0,32.0,30.8,0,not,656.0
4096,4096,2021-06-20 16:00:00,0,76346.0,31.1,0.0,36.0,30.8,0,not,868.0
4097,4097,2021-06-20 17:00:00,0,76346.0,29.1,0.0,45.0,30.8,0,not,700.0
4098,4098,2021-06-20 18:00:00,0,76346.0,31.2,0.0,29.0,30.8,0,not,602.0
4099,4099,2021-06-20 19:00:00,0,76346.0,28.3,0.0,38.0,30.8,0,not,480.0
4100,4100,2021-06-20 20:00:00,0,76346.0,26.0,0.0,45.0,30.8,0,not,696.0
4101,4101,2021-06-20 21:00:00,0,76346.0,23.8,0.0,52.0,30.8,0,not,694.0
4102,4102,2021-06-20 22:00:00,0,76346.0,23.1,0.0,54.0,30.8,0,not,480.0
4103,4103,2021-06-20 23:00:00,0,76346.0,25.7,0.0,40.0,30.8,0,not,520.0
4104,4104,2021-06-21 00:00:00,1,76346.0,25.5,0.0,35.0,29.9,0,not,864.0
4105,4105,2021-06-21 01:00:00,1,76346.0,23.1,0.0,50.0,29.9,0,not,424.0
4106,4106,2021-06-21 02:00:00,1,76346.0,21.0,0.0,60.0,29.9,0,not,496.0
4107,4107,2021-06-21 03:00:00,1,76346.0,20.1,0.0,63.0,29.9,0,not,656.0
4108,4108,2021-06-21 04:00:00,1,76346.0,20.0,0.0,66.0,29.9,0,not,612.0
4109,4109,2021-06-21 05:00:00,1,76346.0,19.8,0.0,68.0,29.9,0,not,472.0
4110,4110,2021-06-21 06:00:00,1,76346.0,20.5,0.0,69.0,29.9,0,not,496.0
4111,4111,2021-06-21 07:00:00,1,76346.0,21.6,0.0,69.0,29.9,0,not,702.0
4112,4112,2021-06-21 08:00:00,1,76346.0,23.2,0.0,65.0,29.9,0,not,594.0
4113,4113,2021-06-21 09:00:00,1,76346.0,25.1,0.0,59.0,29.9,0,not,550.0
4114,4114,2021-06-21 10:00:00,1,76346.0,26.2,0.0,53.0,29.9,0,not,570.0
4115,4115,2021-06-21 11:00:00,1,76346.0,28.1,0.0,49.0,29.9,0,not,928.0
4116,4116,2021-06-21 12:00:00,1,76346.0,28.9,0.0,42.0,29.9,0,not,596.0
4117,4117,2021-06-21 13:00:00,1,76346.0,29.7,0.0,42.0,29.9,0,not,684.0
4118,4118,2021-06-21 14:00:00,1,76346.0,29.5,0.0,38.0,29.9,0,not,1006.0
4119,4119,2021-06-21 15:00:00,1,76346.0,31.1,0.0,36.0,29.9,0,not,524.0
4120,4120,2021-06-21 16:00:00,1,76346.0,30.5,0.0,33.0,29.9,0,not,822.0
4121,4121,2021-06-21 17:00:00,1,76346.0,30.0,0.0,36.0,29.9,0,not,896.0
4122,4122,2021-06-21 18:00:00,1,76346.0,29.1,0.0,38.0,29.9,0,not,628.0
4123,4123,2021-06-21 19:00:00,1,76346.0,27.9,0.0,41.0,29.9,0,not,660.0
4124,4124,2021-06-21 20:00:00,1,76346.0,26.1,0.0,49.0,29.9,0,not,948.0
4125,4125,2021-06-21 21:00:00,1,76346.0,24.2,0.0,57.0,29.9,0,not,564.0
4126,4126,2021-06-21 22:00:00,1,76346.0,22.1,0.0,65.0,29.9,0,not,684.0
4127,4127,2021-06-21 23:00:00,1,76346.0,21.4,0.0,68.0,29.9,0,not,628.0
4128,4128,2021-06-22 00:00:00,1,76346.0,20.7,0.0,69.0,28.4,0,not,698.0
4129,4129,2021-06-22 01:00:00,1,76346.0,19.2,0.0,76.0,28.4,0,not,586.0
4130,4130,2021-06-22 02:00:00,1,76346.0,18.5,0.0,80.0,28.4,0,not,670.0
4131,4131,2021-06-22 03:00:00,1,76346.0,17.7,0.0,86.0,28.4,0,not,698.0
4132,4132,2021-06-22 04:00:00,1,76346.0,17.0,0.0,89.0,28.4,0,not,580.0
4133,4133,2021-06-22 05:00:00,1,76346.0,16.8,0.0,89.0,28.4,0,not,440.0
4134,4134,2021-06-22 06:00:00,1,76346.0,17.2,0.0,88.0,28.4,0,not,688.0
4135,4135,2021-06-22 07:00:00,1,76346.0,18.3,0.0,83.0,28.4,0,not,734.0
4136,4136,2021-06-22 08:00:00,1,76346.0,20.7,0.0,74.0,28.4,0,not,446.0
4137,4137,2021-06-22 09:00:00,1,76346.0,21.6,0.0,66.0,28.4,0,not,652.0
4138,4138,2021-06-22 10:00:00,1,76346.0,22.4,0.0,66.0,28.4,0,not,810.0
4139,4139,2021-06-22 11:00:00,1,76346.0,23.9,0.0,60.0,28.4,0,not,662.0
4140,4140,2021-06-22 12:00:00,1,76346.0,25.2,0.0,56.0,28.4,0,not,872.0
4141,4141,2021-06-22 13:00:00,1,76346.0,26.8,0.0,53.0,28.4,0,not,896.0
4142,4142,2021-06-22 14:00:00,1,76346.0,26.6,0.0,55.0,28.4,0,not,656.0
4143,4143,2021-06-22 15:00:00,1,76346.0,25.9,0.0,56.0,28.4,0,not,992.0
4144,4144,2021-06-22 16:00:00,1,76346.0,25.6,0.0,57.0,28.4,0,not,682.0
4145,4145,2021-06-22 17:00:00,1,76346.0,21.0,0.8,84.0,28.4,0,not,678.0
4146,4146,2021-06-22 18:00:00,1,76346.0,22.3,0.3,72.0,28.4,0,not,892.0
4147,4147,2021-06-22 19:00:00,1,76346.0,21.3,0.0,82.0,28.4,0,not,564.0
4148,4148,2021-06-22 20:00:00,1,76346.0,21.4,0.0,79.0,28.4,0,not,594.0
4149,4149,2021-06-22 21:00:00,1,76346.0,20.9,0.0,82.0,28.4,0,not,638.0
4150,4150,2021-06-22 22:00:00,1,76346.0,20.3,0.0,82.0,28.4,0,not,828.0
4151,4151,2021-06-22 23:00:00,1,76346.0,20.1,0.0,80.0,28.4,0,not,656.0
4152,4152,2021-06-23 00:00:00,1,76346.0,20.1,0.0,76.0,25.3,0,not,576.0
4153,4153,2021-06-23 01:00:00,1,76346.0,19.9,0.0,75.0,25.3,0,not,388.0
4154,4154,2021-06-23 02:00:00,1,76346.0,19.6,0.0,77.0,25.3,0,not,920.0
4155,4155,2021-06-23 03:00:00,1,76346.0,19.7,0.0,78.0,25.3,0,not,552.0
4156,4156,2021-06-23 04:00:00,1,76346.0,19.1,0.0,84.0,25.3,0,not,468.0
4157,4157,2021-06-23 05:00:00,1,76346.0,19.0,0.0,83.0,25.3,0,not,856.0
4158,4158,2021-06-23 06:00:00,1,76346.0,18.6,0.0,84.0,25.3,0,not,538.0
4159,4159,2021-06-23 07:00:00,1,76346.0,18.7,0.0,81.0,25.3,0,not,610.0
4160,4160,2021-06-23 08:00:00,1,76346.0,19.2,0.0,82.0,25.3,0,not,656.0
4161,4161,2021-06-23 09:00:00,1,76346.0,19.4,0.0,79.0,25.3,0,not,388.0
4162,4162,2021-06-23 10:00:00,1,76346.0,19.2,0.0,81.0,25.3,0,not,558.0
4163,4163,2021-06-23 11:00:00,1,76346.0,20.5,0.0,77.0,25.3,0,not,914.0
4164,4164,2021-06-23 12:00:00,1,76346.0,21.1,0.0,72.0,25.3,0,not,604.0
4165,4165,2021-06-23 13:00:00,1,76346.0,22.9,0.0,65.0,25.3,0,not,568.0
4166,4166,2021-06-23 14:00:00,1,76346.0,23.0,0.0,67.0,25.3,0,not,930.0
4167,4167,2021-06-23 15:00:00,1,76346.0,23.1,0.0,67.0,25.3,0,not,674.0
4168,4168,2021-06-23 16:00:00,1,76346.0,23.0,0.0,69.0,25.3,0,not,644.0
4169,4169,2021-06-23 17:00:00,1,76346.0,23.2,0.0,67.0,25.3,0,not,952.0
4170,4170,2021-06-23 18:00:00,1,76346.0,22.2,0.0,74.0,25.3,0,not,660.0
4171,4171,2021-06-23 19:00:00,1,76346.0,21.6,0.0,78.0,25.3,0,not,608.0
4172,4172,2021-06-23 20:00:00,1,76346.0,21.5,0.0,78.0,25.3,0,not,902.0
4173,4173,2021-06-23 21:00:00,1,76346.0,21.1,0.0,77.0,25.3,0,not,608.0
4174,4174,2021-06-23 22:00:00,1,76346.0,21.1,0.0,72.0,25.3,0,not,502.0
4175,4175,2021-06-23 23:00:00,1,76346.0,20.7,0.0,73.0,25.3,0,not,660.0
4176,4176,2021-06-24 00:00:00,1,76346.0,20.1,0.0,78.0,28.0,0,not,724.0
4177,4177,2021-06-24 01:00:00,1,76346.0,19.8,0.0,76.0,28.0,0,not,576.0
4178,4178,2021-06-24 02:00:00,1,76346.0,19.6,0.0,77.0,28.0,0,not,670.0
4179,4179,2021-06-24 03:00:00,1,76346.0,19.5,0.0,78.0,28.0,0,not,638.0
4180,4180,2021-06-24 04:00:00,1,76346.0,19.2,0.0,80.0,28.0,0,not,588.0
4181,4181,2021-06-24 05:00:00,1,76346.0,19.4,0.0,80.0,28.0,0,not,568.0
4182,4182,2021-06-24 06:00:00,1,76346.0,19.2,0.0,82.0,28.0,0,not,452.0
4183,4183,2021-06-24 07:00:00,1,76346.0,19.7,0.0,79.0,28.0,0,not,804.0
4184,4184,2021-06-24 08:00:00,1,76346.0,20.5,0.0,75.0,28.0,0,not,548.0
4185,4185,2021-06-24 09:00:00,1,76346.0,22.6,0.0,68.0,28.0,0,not,506.0
4186,4186,2021-06-24 10:00:00,1,76346.0,22.3,0.0,69.0,28.0,0,not,772.0
4187,4187,2021-06-24 11:00:00,1,76346.0,23.7,0.0,67.0,28.0,0,not,742.0
4188,4188,2021-06-24 12:00:00,1,76346.0,25.5,0.0,57.0,28.0,0,not,660.0
4189,4189,2021-06-24 13:00:00,1,76346.0,26.7,0.0,49.0,28.0,0,not,894.0
4190,4190,2021-06-24 14:00:00,1,76346.0,27.1,0.0,51.0,28.0,0,not,666.0
4191,4191,2021-06-24 15:00:00,1,76346.0,27.0,0.0,50.0,28.0,0,not,630.0
4192,4192,2021-06-24 16:00:00,1,76346.0,27.6,0.0,46.0,28.0,0,not,1018.0
4193,4193,2021-06-24 17:00:00,1,76346.0,26.8,0.0,50.0,28.0,0,not,806.0
4194,4194,2021-06-24 18:00:00,1,76346.0,26.9,0.0,49.0,28.0,0,not,632.0
4195,4195,2021-06-24 19:00:00,1,76346.0,25.9,0.0,59.0,28.0,0,not,850.0
4196,4196,2021-06-24 20:00:00,1,76346.0,23.8,0.0,67.0,28.0,0,not,782.0
4197,4197,2021-06-24 21:00:00,1,76346.0,22.6,0.0,70.0,28.0,0,not,736.0
4198,4198,2021-06-24 22:00:00,1,76346.0,21.8,0.0,75.0,28.0,0,not,658.0
4199,4199,2021-06-24 23:00:00,1,76346.0,21.1,0.0,79.0,28.0,0,not,874.0
4200,4200,2021-06-25 00:00:00,1,76346.0,20.2,0.0,83.0,30.2,0,not,502.0
4201,4201,2021-06-25 01:00:00,1,76346.0,19.9,0.0,87.0,30.2,0,not,756.0
4202,4202,2021-06-25 02:00:00,1,76346.0,19.7,0.0,86.0,30.2,0,not,860.0
4203,4203,2021-06-25 03:00:00,1,76346.0,19.9,0.0,87.0,30.2,0,not,600.0
4204,4204,2021-06-25 04:00:00,1,76346.0,19.4,0.0,90.0,30.2,0,not,776.0
4205,4205,2021-06-25 05:00:00,1,76346.0,18.9,0.0,91.0,30.2,0,not,698.0
4206,4206,2021-06-25 06:00:00,1,76346.0,19.1,0.0,91.0,30.2,0,not,502.0
4207,4207,2021-06-25 07:00:00,1,76346.0,20.5,0.0,83.0,30.2,0,not,768.0
4208,4208,2021-06-25 08:00:00,1,76346.0,22.2,0.0,76.0,30.2,0,not,658.0
4209,4209,2021-06-25 09:00:00,1,76346.0,24.0,0.0,69.0,30.2,0,not,538.0
4210,4210,2021-06-25 10:00:00,1,76346.0,25.8,0.0,61.0,30.2,0,not,680.0
4211,4211,2021-06-25 11:00:00,1,76346.0,26.8,0.0,55.0,30.2,0,not,824.0
4212,4212,2021-06-25 12:00:00,1,76346.0,27.9,0.0,47.0,30.2,0,not,580.0
4213,4213,2021-06-25 13:00:00,1,76346.0,29.7,0.0,43.0,30.2,0,not,692.0
4214,4214,2021-06-25 14:00:00,1,76346.0,29.6,0.0,42.0,30.2,0,not,852.0
4215,4215,2021-06-25 15:00:00,1,76346.0,28.6,0.0,44.0,30.2,0,not,608.0
4216,4216,2021-06-25 16:00:00,1,76346.0,30.5,0.0,43.0,30.2,0,not,750.0
4217,4217,2021-06-25 17:00:00,1,76346.0,29.7,0.0,44.0,30.2,0,not,832.0
4218,4218,2021-06-25 18:00:00,1,76346.0,28.9,0.0,43.0,30.2,0,not,722.0
4219,4219,2021-06-25 19:00:00,1,76346.0,27.8,0.0,48.0,30.2,0,not,616.0
4220,4220,2021-06-25 20:00:00,1,76346.0,26.5,0.0,60.0,30.2,0,not,620.0
4221,4221,2021-06-25 21:00:00,1,76346.0,25.6,0.0,59.0,30.2,0,not,908.0
4222,4222,2021-06-25 22:00:00,1,76346.0,25.5,0.0,57.0,30.2,0,not,708.0
4223,4223,2021-06-25 23:00:00,1,76346.0,23.0,0.0,73.0,30.2,0,not,712.0
4224,4224,2021-06-26 00:00:00,0,76346.0,23.0,0.0,72.0,28.7,0,not,616.0
4225,4225,2021-06-26 01:00:00,0,76346.0,22.9,0.0,68.0,28.7,0,not,1008.0
4226,4226,2021-06-26 02:00:00,0,76346.0,22.5,0.0,72.0,28.7,0,not,788.0
4227,4227,2021-06-26 03:00:00,0,76346.0,21.9,0.0,80.0,28.7,0,not,762.0
4228,4228,2021-06-26 04:00:00,0,76346.0,21.1,0.0,87.0,28.7,0,not,738.0
4229,4229,2021-06-26 05:00:00,0,76346.0,21.2,0.0,86.0,28.7,0,not,704.0
4230,4230,2021-06-26 06:00:00,0,76346.0,20.3,0.3,94.0,28.7,0,not,542.0
4231,4231,2021-06-26 07:00:00,0,76346.0,20.5,0.2,94.0,28.7,0,not,874.0
4232,4232,2021-06-26 08:00:00,0,76346.0,20.6,0.4,94.0,28.7,0,not,606.0
4233,4233,2021-06-26 09:00:00,0,76346.0,20.8,0.5,93.0,28.7,0,not,650.0
4234,4234,2021-06-26 10:00:00,0,76346.0,21.7,0.3,90.0,28.7,0,not,760.0
4235,4235,2021-06-26 11:00:00,0,76346.0,23.7,0.0,73.0,28.7,0,not,716.0
4236,4236,2021-06-26 12:00:00,0,76346.0,24.8,0.0,64.0,28.7,0,not,724.0
4237,4237,2021-06-26 13:00:00,0,76346.0,26.7,0.0,61.0,28.7,0,not,634.0
4238,4238,2021-06-26 14:00:00,0,76346.0,26.3,0.0,55.0,28.7,0,not,798.0
4239,4239,2021-06-26 15:00:00,0,76346.0,27.4,0.0,50.0,28.7,0,not,596.0
4240,4240,2021-06-26 16:00:00,0,76346.0,27.0,0.0,44.0,28.7,0,not,448.0
4241,4241,2021-06-26 17:00:00,0,76346.0,26.7,0.0,48.0,28.7,0,not,804.0
4242,4242,2021-06-26 18:00:00,0,76346.0,26.1,0.0,51.0,28.7,0,not,708.0
4243,4243,2021-06-26 19:00:00,0,76346.0,25.8,0.0,54.0,28.7,0,not,684.0
4244,4244,2021-06-26 20:00:00,0,76346.0,24.1,0.0,64.0,28.7,0,not,838.0
4245,4245,2021-06-26 21:00:00,0,76346.0,23.7,0.0,66.0,28.7,0,not,600.0
4246,4246,2021-06-26 22:00:00,0,76346.0,23.2,0.0,71.0,28.7,0,not,512.0
4247,4247,2021-06-26 23:00:00,0,76346.0,23.4,0.0,71.0,28.7,0,not,694.0
4248,4248,2021-06-27 00:00:00,0,76346.0,22.0,0.0,77.0,29.4,0,not,808.0
4249,4249,2021-06-27 01:00:00,0,76346.0,20.7,0.0,83.0,29.4,0,not,460.0
4250,4250,2021-06-27 02:00:00,0,76346.0,20.5,0.0,84.0,29.4,0,not,648.0
4251,4251,2021-06-27 03:00:00,0,76346.0,20.6,0.0,85.0,29.4,0,not,828.0
4252,4252,2021-06-27 04:00:00,0,76346.0,19.8,0.0,88.0,29.4,0,not,438.0
4253,4253,2021-06-27 05:00:00,0,76346.0,19.2,0.0,90.0,29.4,0,not,628.0
4254,4254,2021-06-27 06:00:00,0,76346.0,19.6,0.0,89.0,29.4,0,not,882.0
4255,4255,2021-06-27 07:00:00,0,76346.0,20.6,0.0,86.0,29.4,0,not,428.0
4256,4256,2021-06-27 08:00:00,0,76346.0,22.0,0.0,79.0,29.4,0,not,544.0
4257,4257,2021-06-27 09:00:00,0,76346.0,24.0,0.0,69.0,29.4,0,not,696.0
4258,4258,2021-06-27 10:00:00,0,76346.0,25.7,0.0,57.0,29.4,0,not,546.0
4259,4259,2021-06-27 11:00:00,0,76346.0,26.9,0.0,54.0,29.4,0,not,454.0
4260,4260,2021-06-27 12:00:00,0,76346.0,27.8,0.0,51.0,29.4,0,not,876.0
4261,4261,2021-06-27 13:00:00,0,76346.0,28.1,0.0,48.0,29.4,0,not,496.0
4262,4262,2021-06-27 14:00:00,0,76346.0,28.0,0.0,48.0,29.4,0,not,512.0
4263,4263,2021-06-27 15:00:00,0,76346.0,28.0,0.0,48.0,29.4,0,not,952.0
4264,4264,2021-06-27 16:00:00,0,76346.0,28.7,0.0,48.0,29.4,0,not,680.0
4265,4265,2021-06-27 17:00:00,0,76346.0,28.6,0.0,45.0,29.4,0,not,512.0
4266,4266,2021-06-27 18:00:00,0,76346.0,28.5,0.0,49.0,29.4,0,not,726.0
4267,4267,2021-06-27 19:00:00,0,76346.0,27.0,0.0,53.0,29.4,0,not,454.0
4268,4268,2021-06-27 20:00:00,0,76346.0,25.8,0.0,57.0,29.4,0,not,620.0
4269,4269,2021-06-27 21:00:00,0,76346.0,24.5,0.0,61.0,29.4,0,not,826.0
4270,4270,2021-06-27 22:00:00,0,76346.0,23.5,0.0,63.0,29.4,0,not,480.0
4271,4271,2021-06-27 23:00:00,0,76346.0,23.1,0.0,65.0,29.4,0,not,602.0
4272,4272,2021-06-28 00:00:00,1,76346.0,22.5,0.0,67.0,29.5,0,not,612.0
4273,4273,2021-06-28 01:00:00,1,76346.0,22.2,0.0,68.0,29.5,0,not,752.0
4274,4274,2021-06-28 02:00:00,1,76346.0,21.4,0.0,76.0,29.5,0,not,656.0
4275,4275,2021-06-28 03:00:00,1,76346.0,21.1,0.0,75.0,29.5,0,not,706.0
4276,4276,2021-06-28 04:00:00,1,76346.0,20.4,0.0,80.0,29.5,0,not,648.0
4277,4277,2021-06-28 05:00:00,1,76346.0,19.9,0.0,83.0,29.5,0,not,542.0
4278,4278,2021-06-28 06:00:00,1,76346.0,19.9,0.0,84.0,29.5,0,not,616.0
4279,4279,2021-06-28 07:00:00,1,76346.0,21.1,0.0,79.0,29.5,0,not,766.0
4280,4280,2021-06-28 08:00:00,1,76346.0,22.5,0.0,70.0,29.5,0,not,638.0
4281,4281,2021-06-28 09:00:00,1,76346.0,24.0,0.0,69.0,29.5,0,not,556.0
4282,4282,2021-06-28 10:00:00,1,76346.0,25.2,0.0,61.0,29.5,0,not,588.0
4283,4283,2021-06-28 11:00:00,1,76346.0,27.5,0.0,55.0,29.5,0,not,930.0
4284,4284,2021-06-28 12:00:00,1,76346.0,27.8,0.0,55.0,29.5,0,not,478.0
4285,4285,2021-06-28 13:00:00,1,76346.0,27.6,0.0,53.0,29.5,0,not,576.0
