,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
5113,2021-08-02 01:00:00,1,22840.0,23.4,0.0,99.4,33.6,0,warning,73.0
5114,2021-08-02 02:00:00,1,22840.0,23.3,0.0,99.3,33.6,0,warning,92.0
5115,2021-08-02 03:00:00,1,22840.0,23.4,0.0,99.4,33.6,0,warning,45.0
5116,2021-08-02 04:00:00,1,22840.0,23.3,0.0,99.4,33.6,0,warning,33.0
5117,2021-08-02 05:00:00,1,22840.0,23.4,0.0,99.4,33.6,0,warning,85.0
5118,2021-08-02 06:00:00,1,22840.0,23.3,0.0,99.3,33.6,0,warning,32.0
5119,2021-08-02 07:00:00,1,22840.0,23.9,0.0,98.9,33.6,0,warning,136.0
5120,2021-08-02 08:00:00,1,22840.0,25.0,0.0,94.5,33.6,0,warning,587.0
5121,2021-08-02 09:00:00,1,22840.0,26.7,0.0,88.0,33.6,0,warning,390.0
5122,2021-08-02 10:00:00,1,22840.0,27.8,0.0,84.9,33.6,0,warning,242.0
5123,2021-08-02 11:00:00,1,22840.0,28.8,0.0,83.2,33.6,0,warning,351.0
5124,2021-08-02 12:00:00,1,22840.0,30.2,0.0,78.0,33.6,0,warning,312.0
5125,2021-08-02 13:00:00,1,22840.0,32.0,0.0,73.1,33.6,0,warning,565.0
5126,2021-08-02 14:00:00,1,22840.0,28.2,0.0,81.5,33.6,0,warning,276.0
5127,2021-08-02 15:00:00,1,22840.0,25.4,31.0,97.1,33.6,0,warning,228.0
5128,2021-08-02 16:00:00,1,22840.0,27.2,0.0,90.2,33.6,0,warning,248.0
5129,2021-08-02 17:00:00,1,22840.0,28.1,0.0,89.3,33.6,0,warning,531.0
5130,2021-08-02 18:00:00,1,22840.0,26.6,0.0,95.4,33.6,0,warning,471.0
5131,2021-08-02 19:00:00,1,22840.0,25.9,5.5,95.5,33.6,0,warning,338.0
5132,2021-08-02 20:00:00,1,22840.0,24.9,0.0,97.6,33.6,0,warning,191.0
5133,2021-08-02 21:00:00,1,22840.0,24.6,0.0,99.1,33.6,0,warning,170.0
5134,2021-08-02 22:00:00,1,22840.0,24.4,0.0,99.3,33.6,0,warning,406.0
5135,2021-08-02 23:00:00,1,22840.0,24.6,0.0,99.7,33.6,0,warning,349.0
5136,2021-08-03 00:00:00,1,22840.0,24.7,0.0,99.8,33.5,0,warning,204.0
5137,2021-08-03 01:00:00,1,22840.0,24.5,0.0,99.6,33.5,0,warning,387.0
5138,2021-08-03 02:00:00,1,22840.0,24.6,0.0,99.7,33.5,0,warning,198.0
5139,2021-08-03 03:00:00,1,22840.0,24.7,0.0,99.5,33.5,0,warning,61.0
5140,2021-08-03 04:00:00,1,22840.0,24.7,0.5,99.4,33.5,0,warning,26.0
5141,2021-08-03 05:00:00,1,22840.0,24.6,0.0,99.1,33.5,0,warning,98.0
5142,2021-08-03 06:00:00,1,22840.0,24.5,1.0,99.3,33.5,0,warning,177.0
5143,2021-08-03 07:00:00,1,22840.0,24.7,0.0,99.1,33.5,0,warning,199.0
5144,2021-08-03 08:00:00,1,22840.0,24.8,0.0,98.8,33.5,0,warning,275.0
5145,2021-08-03 09:00:00,1,22840.0,25.5,0.5,96.9,33.5,0,warning,333.0
5146,2021-08-03 10:00:00,1,22840.0,27.6,0.0,90.1,33.5,0,warning,254.0
5147,2021-08-03 11:00:00,1,22840.0,28.7,0.0,84.5,33.5,0,warning,213.0
5148,2021-08-03 12:00:00,1,22840.0,30.6,0.0,78.1,33.5,0,warning,168.0
5149,2021-08-03 13:00:00,1,22840.0,30.4,0.0,75.8,33.5,0,warning,174.0
5150,2021-08-03 14:00:00,1,22840.0,32.2,0.0,70.6,33.5,0,warning,507.0
5151,2021-08-03 15:00:00,1,22840.0,32.3,0.0,69.7,33.5,0,warning,716.0
5152,2021-08-03 16:00:00,1,22840.0,32.7,0.0,70.8,33.5,0,warning,391.0
5153,2021-08-03 17:00:00,1,22840.0,32.5,0.0,68.5,33.5,0,warning,130.0
5154,2021-08-03 18:00:00,1,22840.0,32.0,0.0,74.0,33.5,0,warning,226.0
5155,2021-08-03 19:00:00,1,22840.0,30.0,0.0,83.2,33.5,0,warning,188.0
5156,2021-08-03 20:00:00,1,22840.0,27.5,0.0,93.0,33.5,0,warning,190.0
5157,2021-08-03 21:00:00,1,22840.0,26.9,0.0,95.3,33.5,0,warning,512.0
5158,2021-08-03 22:00:00,1,22840.0,26.4,0.0,96.5,33.5,0,warning,817.0
5159,2021-08-03 23:00:00,1,22840.0,25.8,0.0,97.3,33.5,0,warning,816.0
5160,2021-08-04 00:00:00,1,22840.0,25.7,0.0,97.6,34.3,0,warning,468.0
5161,2021-08-04 01:00:00,1,22840.0,25.7,0.0,97.6,34.3,0,warning,245.0
5162,2021-08-04 02:00:00,1,22840.0,25.5,0.0,98.1,34.3,0,warning,196.0
5163,2021-08-04 03:00:00,1,22840.0,25.4,0.0,98.1,34.3,0,warning,82.0
5164,2021-08-04 04:00:00,1,22840.0,25.2,0.0,98.3,34.3,0,warning,38.0
5165,2021-08-04 05:00:00,1,22840.0,25.4,0.0,99.0,34.3,0,warning,111.0
5166,2021-08-04 06:00:00,1,22840.0,24.8,0.0,98.3,34.3,0,warning,44.0
5167,2021-08-04 07:00:00,1,22840.0,25.3,0.0,96.8,34.3,0,warning,48.0
5168,2021-08-04 08:00:00,1,22840.0,27.2,0.0,86.8,34.3,0,warning,227.0
5169,2021-08-04 09:00:00,1,22840.0,28.9,0.0,79.0,34.3,0,warning,116.0
5170,2021-08-04 10:00:00,1,22840.0,30.7,0.0,73.2,34.3,0,warning,247.0
5171,2021-08-04 11:00:00,1,22840.0,32.9,0.0,62.9,34.3,0,warning,305.0
5172,2021-08-04 12:00:00,1,22840.0,33.4,0.0,59.8,34.3,0,warning,539.0
5173,2021-08-04 13:00:00,1,22840.0,34.2,0.0,55.3,34.3,0,warning,623.0
5174,2021-08-04 14:00:00,1,22840.0,34.2,0.0,62.7,34.3,0,warning,478.0
5175,2021-08-04 15:00:00,1,22840.0,34.0,0.0,65.6,34.3,0,warning,240.0
5176,2021-08-04 16:00:00,1,22840.0,35.2,0.0,54.2,34.3,0,warning,131.0
5177,2021-08-04 17:00:00,1,22840.0,31.8,0.0,70.1,34.3,0,warning,230.0
5178,2021-08-04 18:00:00,1,22840.0,31.6,0.0,70.9,34.3,0,warning,262.0
5179,2021-08-04 19:00:00,1,22840.0,29.7,0.0,82.3,34.3,0,warning,204.0
5180,2021-08-04 20:00:00,1,22840.0,28.1,0.0,88.4,34.3,0,warning,274.0
5181,2021-08-04 21:00:00,1,22840.0,27.3,0.0,91.6,34.3,0,warning,646.0
5182,2021-08-04 22:00:00,1,22840.0,26.6,0.0,94.0,34.3,0,warning,678.0
5183,2021-08-04 23:00:00,1,22840.0,26.1,0.0,95.7,34.3,0,warning,510.0
5184,2021-08-05 00:00:00,1,22840.0,25.7,0.0,96.9,35.4,0,warning,217.0
5185,2021-08-05 01:00:00,1,22840.0,25.1,0.0,98.0,35.4,0,warning,83.0
5186,2021-08-05 02:00:00,1,22840.0,24.8,0.0,98.1,35.4,0,warning,72.0
5187,2021-08-05 03:00:00,1,22840.0,24.4,0.0,98.8,35.4,0,warning,68.0
5188,2021-08-05 04:00:00,1,22840.0,24.0,0.0,98.9,35.4,0,warning,180.0
5189,2021-08-05 05:00:00,1,22840.0,23.7,0.0,99.1,35.4,0,warning,211.0
5190,2021-08-05 06:00:00,1,22840.0,23.8,0.0,99.1,35.4,0,warning,145.0
5191,2021-08-05 07:00:00,1,22840.0,24.7,0.0,97.9,35.4,0,warning,114.0
5192,2021-08-05 08:00:00,1,22840.0,27.1,0.0,87.6,35.4,0,warning,126.0
5193,2021-08-05 09:00:00,1,22840.0,29.5,0.0,79.3,35.4,0,warning,216.0
5194,2021-08-05 10:00:00,1,22840.0,31.9,0.0,73.5,35.4,0,warning,555.0
5195,2021-08-05 11:00:00,1,22840.0,32.6,0.0,66.0,35.4,0,warning,342.0
5196,2021-08-05 12:00:00,1,22840.0,33.8,0.0,63.2,35.4,0,warning,540.0
5197,2021-08-05 13:00:00,1,22840.0,34.8,0.0,61.4,35.4,0,warning,253.0
5198,2021-08-05 14:00:00,1,22840.0,35.0,0.0,58.1,35.4,0,warning,210.0
5199,2021-08-05 15:00:00,1,22840.0,35.3,0.0,56.1,35.4,0,warning,346.0
5200,2021-08-05 16:00:00,1,22840.0,35.3,0.0,60.4,35.4,0,warning,277.0
5201,2021-08-05 17:00:00,1,22840.0,35.1,0.0,55.3,35.4,0,warning,193.0
5202,2021-08-05 18:00:00,1,22840.0,31.7,0.0,77.4,35.4,0,warning,213.0
5203,2021-08-05 19:00:00,1,22840.0,29.4,0.0,88.2,35.4,0,warning,353.0
5204,2021-08-05 20:00:00,1,22840.0,29.2,0.0,87.3,35.4,0,warning,597.0
5205,2021-08-05 21:00:00,1,22840.0,28.2,0.0,88.8,35.4,0,warning,655.0
5206,2021-08-05 22:00:00,1,22840.0,28.2,0.0,89.4,35.4,0,warning,801.0
5207,2021-08-05 23:00:00,1,22840.0,26.4,0.0,96.2,35.4,0,warning,414.0
5208,2021-08-06 00:00:00,1,22840.0,25.4,0.0,96.8,35.1,0,warning,258.0
5209,2021-08-06 01:00:00,1,22840.0,25.2,0.0,97.5,35.1,0,warning,62.0
5210,2021-08-06 02:00:00,1,22840.0,25.0,0.0,98.2,35.1,0,warning,56.0
5211,2021-08-06 03:00:00,1,22840.0,25.1,0.0,97.9,35.1,0,warning,45.0
5212,2021-08-06 04:00:00,1,22840.0,25.1,0.0,98.3,35.1,0,warning,36.0
5213,2021-08-06 05:00:00,1,22840.0,24.6,0.0,98.9,35.1,0,warning,110.0
5214,2021-08-06 06:00:00,1,22840.0,24.6,0.0,99.4,35.1,0,warning,67.0
5215,2021-08-06 07:00:00,1,22840.0,24.6,0.0,99.7,35.1,0,warning,194.0
5216,2021-08-06 08:00:00,1,22840.0,26.6,0.0,97.6,35.1,0,warning,470.0
5217,2021-08-06 09:00:00,1,22840.0,29.5,0.0,82.0,35.1,0,warning,438.0
5218,2021-08-06 10:00:00,1,22840.0,31.2,0.0,74.6,35.1,0,warning,282.0
5219,2021-08-06 11:00:00,1,22840.0,33.1,0.0,68.7,35.1,0,warning,430.0
5220,2021-08-06 12:00:00,1,22840.0,33.7,0.0,64.5,35.1,0,warning,518.0
5221,2021-08-06 13:00:00,1,22840.0,35.7,0.0,50.0,35.1,0,warning,282.0
5222,2021-08-06 14:00:00,1,22840.0,35.9,0.0,54.0,35.1,0,warning,261.0
5223,2021-08-06 15:00:00,1,22840.0,36.2,0.0,48.5,35.1,0,warning,264.0
5224,2021-08-06 16:00:00,1,22840.0,35.1,0.0,63.8,35.1,0,warning,112.0
5225,2021-08-06 17:00:00,1,22840.0,33.2,0.0,67.0,35.1,0,warning,208.0
5226,2021-08-06 18:00:00,1,22840.0,32.0,0.0,78.1,35.1,0,warning,363.0
5227,2021-08-06 19:00:00,1,22840.0,30.2,0.0,65.3,35.1,0,warning,388.0
5228,2021-08-06 20:00:00,1,22840.0,27.3,0.0,71.9,35.1,0,warning,358.0
5229,2021-08-06 21:00:00,1,22840.0,27.0,0.0,73.6,35.1,0,warning,452.0
5230,2021-08-06 22:00:00,1,22840.0,25.3,0.0,83.5,35.1,0,warning,513.0
5231,2021-08-06 23:00:00,1,22840.0,24.3,0.0,89.4,35.1,0,warning,218.0
5232,2021-08-07 00:00:00,0,22840.0,24.0,0.0,90.3,35.1,0,warning,276.0
5233,2021-08-07 01:00:00,0,22840.0,23.5,0.0,93.4,35.1,0,warning,171.0
5234,2021-08-07 02:00:00,0,22840.0,23.1,0.0,95.2,35.1,0,warning,129.0
5235,2021-08-07 03:00:00,0,22840.0,22.8,0.0,96.1,35.1,0,warning,39.0
5236,2021-08-07 04:00:00,0,22840.0,22.5,0.0,96.4,35.1,0,warning,32.0
5237,2021-08-07 05:00:00,0,22840.0,22.2,0.0,97.2,35.1,0,warning,31.0
5238,2021-08-07 06:00:00,0,22840.0,22.1,0.0,97.6,35.1,0,warning,77.0
5239,2021-08-07 07:00:00,0,22840.0,23.7,0.0,94.0,35.1,0,warning,305.0
5240,2021-08-07 08:00:00,0,22840.0,26.3,0.0,84.7,35.1,0,warning,397.0
5241,2021-08-07 09:00:00,0,22840.0,28.6,0.0,75.2,35.1,0,warning,227.0
5242,2021-08-07 10:00:00,0,22840.0,30.4,0.0,69.8,35.1,0,warning,177.0
5243,2021-08-07 11:00:00,0,22840.0,31.9,0.0,64.7,35.1,0,warning,217.0
5244,2021-08-07 12:00:00,0,22840.0,33.2,0.0,63.5,35.1,0,warning,541.0
5245,2021-08-07 13:00:00,0,22840.0,34.6,0.0,61.3,35.1,0,warning,160.0
5246,2021-08-07 14:00:00,0,22840.0,35.0,0.0,56.1,35.1,0,warning,276.0
5247,2021-08-07 15:00:00,0,22840.0,35.1,0.0,56.6,35.1,0,warning,209.0
5248,2021-08-07 16:00:00,0,22840.0,34.4,0.0,55.1,35.1,0,warning,402.0
5249,2021-08-07 17:00:00,0,22840.0,32.6,0.0,66.5,35.1,0,warning,383.0
5250,2021-08-07 18:00:00,0,22840.0,32.3,0.0,62.6,35.1,0,warning,477.0
5251,2021-08-07 19:00:00,0,22840.0,31.1,0.0,67.8,35.1,0,warning,185.0
5252,2021-08-07 20:00:00,0,22840.0,28.7,0.0,77.6,35.1,0,warning,100.0
5253,2021-08-07 21:00:00,0,22840.0,27.8,0.0,71.6,35.1,0,warning,646.0
5254,2021-08-07 22:00:00,0,22840.0,23.7,8.5,93.2,35.1,0,warning,435.0
5255,2021-08-07 23:00:00,0,22840.0,23.3,0.5,93.6,35.1,0,warning,417.0
5256,2021-08-08 00:00:00,0,22840.0,22.5,0.0,95.7,31.3,0,warning,521.0
5257,2021-08-08 01:00:00,0,22840.0,22.4,0.0,97.6,31.3,0,warning,152.0
5258,2021-08-08 02:00:00,0,22840.0,22.0,0.0,98.2,31.3,0,warning,121.0
5259,2021-08-08 03:00:00,0,22840.0,22.0,0.0,98.5,31.3,0,warning,71.0
5260,2021-08-08 04:00:00,0,22840.0,22.1,0.0,98.8,31.3,0,warning,31.0
5261,2021-08-08 05:00:00,0,22840.0,21.9,0.0,98.7,31.3,0,warning,32.0
5262,2021-08-08 06:00:00,0,22840.0,22.2,0.0,98.6,31.3,0,warning,40.0
5263,2021-08-08 07:00:00,0,22840.0,22.4,0.0,98.3,31.3,0,warning,71.0
5264,2021-08-08 08:00:00,0,22840.0,23.4,0.0,93.3,31.3,0,warning,203.0
5265,2021-08-08 09:00:00,0,22840.0,26.8,0.0,84.2,31.3,0,warning,159.0
5266,2021-08-08 10:00:00,0,22840.0,27.7,0.0,80.7,31.3,0,warning,91.0
5267,2021-08-08 11:00:00,0,22840.0,28.4,0.0,79.0,31.3,0,warning,564.0
5268,2021-08-08 12:00:00,0,22840.0,28.9,0.0,80.6,31.3,0,warning,611.0
5269,2021-08-08 13:00:00,0,22840.0,28.3,0.0,82.0,31.3,0,warning,255.0
5270,2021-08-08 14:00:00,0,22840.0,29.1,0.0,80.7,31.3,0,warning,445.0
5271,2021-08-08 15:00:00,0,22840.0,27.2,0.0,95.5,31.3,0,warning,292.0
5272,2021-08-08 16:00:00,0,22840.0,26.5,0.0,90.9,31.3,0,warning,393.0
5273,2021-08-08 17:00:00,0,22840.0,25.8,0.0,96.4,31.3,0,warning,493.0
5274,2021-08-08 18:00:00,0,22840.0,25.4,0.0,96.5,31.3,0,warning,219.0
5275,2021-08-08 19:00:00,0,22840.0,25.6,0.0,90.8,31.3,0,warning,180.0
5276,2021-08-08 20:00:00,0,22840.0,25.1,0.0,91.7,31.3,0,warning,484.0
5277,2021-08-08 21:00:00,0,22840.0,24.8,0.0,91.3,31.3,0,warning,854.0
5278,2021-08-08 22:00:00,0,22840.0,23.8,0.0,97.7,31.3,0,warning,526.0
5279,2021-08-08 23:00:00,0,22840.0,23.6,0.0,97.8,31.3,0,warning,179.0
5280,2021-08-09 00:00:00,1,22840.0,23.5,0.0,98.7,32.5,0,warning,295.0
5281,2021-08-09 01:00:00,1,22840.0,23.9,0.0,97.2,32.5,0,warning,123.0
5282,2021-08-09 02:00:00,1,22840.0,23.4,0.0,97.2,32.5,0,warning,50.0
5283,2021-08-09 03:00:00,1,22840.0,23.1,0.0,98.2,32.5,0,warning,48.0
5284,2021-08-09 04:00:00,1,22840.0,23.4,0.0,97.6,32.5,0,warning,48.0
5285,2021-08-09 05:00:00,1,22840.0,23.0,0.0,97.8,32.5,0,warning,40.0
5286,2021-08-09 06:00:00,1,22840.0,23.1,0.0,98.5,32.5,0,warning,194.0
5287,2021-08-09 07:00:00,1,22840.0,23.4,0.0,94.7,32.5,0,warning,122.0
5288,2021-08-09 08:00:00,1,22840.0,26.7,0.0,76.8,32.5,0,warning,157.0
5289,2021-08-09 09:00:00,1,22840.0,28.1,0.0,68.6,32.5,0,warning,477.0
5290,2021-08-09 10:00:00,1,22840.0,28.5,0.0,66.6,32.5,0,warning,653.0
5291,2021-08-09 11:00:00,1,22840.0,29.9,0.0,63.1,32.5,0,warning,550.0
5292,2021-08-09 12:00:00,1,22840.0,30.9,0.0,61.0,32.5,0,warning,350.0
5293,2021-08-09 13:00:00,1,22840.0,30.4,0.0,61.0,32.5,0,warning,220.0
5294,2021-08-09 14:00:00,1,22840.0,32.0,0.0,52.9,32.5,0,warning,385.0
5295,2021-08-09 15:00:00,1,22840.0,32.5,0.0,55.9,32.5,0,warning,333.0
5296,2021-08-09 16:00:00,1,22840.0,31.5,0.0,60.7,32.5,0,warning,128.0
5297,2021-08-09 17:00:00,1,22840.0,32.4,0.0,54.2,32.5,0,warning,299.0
5298,2021-08-09 18:00:00,1,22840.0,29.7,0.0,73.5,32.5,0,warning,213.0
5299,2021-08-09 19:00:00,1,22840.0,28.6,0.0,72.6,32.5,0,warning,266.0
5300,2021-08-09 20:00:00,1,22840.0,27.1,0.0,77.2,32.5,0,warning,686.0
5301,2021-08-09 21:00:00,1,22840.0,24.9,0.0,89.2,32.5,0,warning,491.0
5302,2021-08-09 22:00:00,1,22840.0,24.4,0.0,91.1,32.5,0,warning,435.0
5303,2021-08-09 23:00:00,1,22840.0,24.2,0.0,91.1,32.5,0,warning,346.0
5304,2021-08-10 00:00:00,1,22840.0,24.0,0.0,92.3,29.7,0,warning,303.0
5305,2021-08-10 01:00:00,1,22840.0,24.0,0.0,93.4,29.7,0,warning,136.0
5306,2021-08-10 02:00:00,1,22840.0,24.0,0.0,93.9,29.7,0,warning,124.0
5307,2021-08-10 03:00:00,1,22840.0,23.6,0.0,95.5,29.7,0,warning,77.0
5308,2021-08-10 04:00:00,1,22840.0,23.6,0.0,95.5,29.7,0,warning,32.0
5309,2021-08-10 05:00:00,1,22840.0,23.7,0.0,95.3,29.7,0,warning,64.0
5310,2021-08-10 06:00:00,1,22840.0,23.5,0.0,97.0,29.7,0,warning,81.0
5311,2021-08-10 07:00:00,1,22840.0,23.8,0.0,96.7,29.7,0,warning,164.0
5312,2021-08-10 08:00:00,1,22840.0,24.9,0.0,81.7,29.7,0,warning,272.0
5313,2021-08-10 09:00:00,1,22840.0,25.9,0.0,76.5,29.7,0,warning,760.0
5314,2021-08-10 10:00:00,1,22840.0,26.9,0.0,78.7,29.7,0,warning,373.0
5315,2021-08-10 11:00:00,1,22840.0,27.9,0.0,74.4,29.7,0,warning,468.0
5316,2021-08-10 12:00:00,1,22840.0,26.6,0.0,79.1,29.7,0,warning,300.0
5317,2021-08-10 13:00:00,1,22840.0,23.5,9.0,95.7,29.7,0,warning,122.0
5318,2021-08-10 14:00:00,1,22840.0,24.3,8.0,95.5,29.7,0,warning,125.0
5319,2021-08-10 15:00:00,1,22840.0,27.2,0.5,84.6,29.7,0,warning,172.0
5320,2021-08-10 16:00:00,1,22840.0,26.3,0.0,81.5,29.7,0,warning,312.0
5321,2021-08-10 17:00:00,1,22840.0,26.2,0.0,80.9,29.7,0,warning,160.0
5322,2021-08-10 18:00:00,1,22840.0,24.2,0.0,87.4,29.7,0,warning,207.0
5323,2021-08-10 19:00:00,1,22840.0,23.2,0.0,91.3,29.7,0,warning,645.0
5324,2021-08-10 20:00:00,1,22840.0,22.8,5.0,96.6,29.7,0,warning,860.0
5325,2021-08-10 21:00:00,1,22840.0,22.8,1.5,98.0,29.7,0,warning,417.0
5326,2021-08-10 22:00:00,1,22840.0,22.5,1.0,98.1,29.7,0,warning,416.0
5327,2021-08-10 23:00:00,1,22840.0,22.3,0.0,97.5,29.7,0,warning,442.0
5328,2021-08-11 00:00:00,1,22840.0,22.0,0.0,99.0,31.9,0,warning,138.0
5329,2021-08-11 01:00:00,1,22840.0,22.0,0.0,99.0,31.9,0,warning,122.0
5330,2021-08-11 02:00:00,1,22840.0,21.6,0.0,99.0,31.9,0,warning,48.0
5331,2021-08-11 03:00:00,1,22840.0,22.0,0.0,99.3,31.9,0,warning,92.0
5332,2021-08-11 04:00:00,1,22840.0,22.1,0.0,99.1,31.9,0,warning,31.0
5333,2021-08-11 05:00:00,1,22840.0,22.1,0.0,99.1,31.9,0,warning,35.0
5334,2021-08-11 06:00:00,1,22840.0,22.2,0.0,98.4,31.9,0,warning,67.0
5335,2021-08-11 07:00:00,1,22840.0,22.2,0.0,97.4,31.9,0,warning,117.0
5336,2021-08-11 08:00:00,1,22840.0,22.8,0.0,93.2,31.9,0,warning,402.0
5337,2021-08-11 09:00:00,1,22840.0,23.4,0.0,89.9,31.9,0,warning,817.0
5338,2021-08-11 10:00:00,1,22840.0,24.7,0.0,86.6,31.9,0,warning,255.0
5339,2021-08-11 11:00:00,1,22840.0,27.7,0.0,78.0,31.9,0,warning,381.0
5340,2021-08-11 12:00:00,1,22840.0,28.8,0.0,73.2,31.9,0,warning,146.0
5341,2021-08-11 13:00:00,1,22840.0,30.5,0.0,65.5,31.9,0,warning,321.0
5342,2021-08-11 14:00:00,1,22840.0,30.9,0.0,62.6,31.9,0,warning,319.0
5343,2021-08-11 15:00:00,1,22840.0,32.2,0.0,55.1,31.9,0,warning,265.0
5344,2021-08-11 16:00:00,1,22840.0,32.4,0.0,55.9,31.9,0,warning,139.0
5345,2021-08-11 17:00:00,1,22840.0,32.1,0.0,59.8,31.9,0,warning,272.0
5346,2021-08-11 18:00:00,1,22840.0,30.5,0.0,69.3,31.9,0,warning,348.0
5347,2021-08-11 19:00:00,1,22840.0,27.1,0.0,80.5,31.9,0,warning,733.0
5348,2021-08-11 20:00:00,1,22840.0,25.2,0.0,90.0,31.9,0,warning,532.0
5349,2021-08-11 21:00:00,1,22840.0,24.7,0.0,92.4,31.9,0,warning,379.0
5350,2021-08-11 22:00:00,1,22840.0,23.9,0.0,93.5,31.9,0,warning,367.0
5351,2021-08-11 23:00:00,1,22840.0,23.3,0.0,95.2,31.9,0,warning,438.0
5352,2021-08-12 00:00:00,1,22840.0,22.9,0.0,96.9,32.1,0,warning,367.0
5353,2021-08-12 01:00:00,1,22840.0,22.9,0.0,96.8,32.1,0,warning,185.0
5354,2021-08-12 02:00:00,1,22840.0,22.5,0.0,97.5,32.1,0,warning,51.0
5355,2021-08-12 03:00:00,1,22840.0,22.1,0.0,98.3,32.1,0,warning,74.0
5356,2021-08-12 04:00:00,1,22840.0,22.3,0.0,98.8,32.1,0,warning,32.0
5357,2021-08-12 05:00:00,1,22840.0,22.2,0.0,98.6,32.1,0,warning,32.0
5358,2021-08-12 06:00:00,1,22840.0,22.4,0.0,98.5,32.1,0,warning,26.0
5359,2021-08-12 07:00:00,1,22840.0,23.0,0.0,97.0,32.1,0,warning,447.0
5360,2021-08-12 08:00:00,1,22840.0,24.1,0.0,93.0,32.1,0,warning,498.0
5361,2021-08-12 09:00:00,1,22840.0,25.7,0.0,89.0,32.1,0,warning,440.0
5362,2021-08-12 10:00:00,1,22840.0,27.0,0.0,79.2,32.1,0,warning,311.0
5363,2021-08-12 11:00:00,1,22840.0,28.3,0.0,74.9,32.1,0,warning,303.0
5364,2021-08-12 12:00:00,1,22840.0,29.8,0.0,72.6,32.1,0,warning,169.0
5365,2021-08-12 13:00:00,1,22840.0,30.1,0.0,67.5,32.1,0,warning,157.0
5366,2021-08-12 14:00:00,1,22840.0,31.9,0.0,59.6,32.1,0,warning,385.0
5367,2021-08-12 15:00:00,1,22840.0,31.3,0.0,63.3,32.1,0,warning,351.0
5368,2021-08-12 16:00:00,1,22840.0,30.7,0.0,65.6,32.1,0,warning,390.0
5369,2021-08-12 17:00:00,1,22840.0,28.1,0.0,82.0,32.1,0,warning,328.0
5370,2021-08-12 18:00:00,1,22840.0,27.8,0.0,83.0,32.1,0,not,448.0
5371,2021-08-12 19:00:00,1,22840.0,26.8,0.0,90.2,32.1,0,not,595.0
5372,2021-08-12 20:00:00,1,22840.0,26.5,0.0,89.1,32.1,0,not,390.0
5373,2021-08-12 21:00:00,1,22840.0,25.6,0.0,92.0,32.1,0,not,448.0
5374,2021-08-12 22:00:00,1,22840.0,25.3,0.0,93.8,32.1,0,not,421.0
5375,2021-08-12 23:00:00,1,22840.0,25.1,0.0,92.9,32.1,0,not,659.0
5376,2021-08-13 00:00:00,1,22840.0,24.5,0.0,93.4,31.7,0,not,438.0
5377,2021-08-13 01:00:00,1,22840.0,23.5,0.0,95.5,31.7,0,not,233.0
5378,2021-08-13 02:00:00,1,22840.0,23.2,0.0,96.1,31.7,0,not,86.0
5379,2021-08-13 03:00:00,1,22840.0,23.3,0.0,96.9,31.7,0,not,35.0
5380,2021-08-13 04:00:00,1,22840.0,23.2,0.0,97.2,31.7,0,not,35.0
5381,2021-08-13 05:00:00,1,22840.0,23.3,0.0,96.8,31.7,0,not,32.0
5382,2021-08-13 06:00:00,1,22840.0,22.8,0.0,98.5,31.7,0,not,23.0
5383,2021-08-13 07:00:00,1,22840.0,23.5,0.0,97.0,31.7,0,not,99.0
5384,2021-08-13 08:00:00,1,22840.0,24.1,0.0,94.1,31.7,0,not,263.0
5385,2021-08-13 09:00:00,1,22840.0,25.1,0.0,87.9,31.7,0,not,201.0
5386,2021-08-13 10:00:00,1,22840.0,26.0,0.0,81.7,31.7,0,not,129.0
5387,2021-08-13 11:00:00,1,22840.0,28.3,0.0,73.2,31.7,0,not,201.0
5388,2021-08-13 12:00:00,1,22840.0,28.3,0.0,72.0,31.7,0,not,516.0
5389,2021-08-13 13:00:00,1,22840.0,28.9,0.0,70.3,31.7,0,not,650.0
5390,2021-08-13 14:00:00,1,22840.0,30.1,0.0,67.8,31.7,0,not,536.0
5391,2021-08-13 15:00:00,1,22840.0,30.2,0.0,68.5,31.7,0,not,305.0
5392,2021-08-13 16:00:00,1,22840.0,29.6,0.0,70.3,31.7,0,not,213.0
5393,2021-08-13 17:00:00,1,22840.0,24.9,3.5,96.7,31.7,0,not,231.0
5394,2021-08-13 18:00:00,1,22840.0,24.6,0.0,95.1,31.7,0,not,492.0
5395,2021-08-13 19:00:00,1,22840.0,24.7,0.0,96.7,31.7,0,not,378.0
5396,2021-08-13 20:00:00,1,22840.0,23.9,0.0,97.8,31.7,0,not,289.0
5397,2021-08-13 21:00:00,1,22840.0,23.6,0.0,98.0,31.7,0,not,392.0
5398,2021-08-13 22:00:00,1,22840.0,23.6,0.0,98.8,31.7,0,not,565.0
5399,2021-08-13 23:00:00,1,22840.0,23.5,0.5,99.1,31.7,0,not,621.0
5400,2021-08-14 00:00:00,0,22840.0,23.4,0.0,99.3,29.3,0,not,385.0
5401,2021-08-14 01:00:00,0,22840.0,23.3,0.0,99.2,29.3,0,not,110.0
5402,2021-08-14 02:00:00,0,22840.0,22.8,0.0,98.6,29.3,0,not,231.0
5403,2021-08-14 03:00:00,0,22840.0,22.4,1.0,98.5,29.3,0,not,239.0
