,Unnamed: 0,ds,y,population,temp,rain,hum,week_weekday,week_weekend,kovo_Away,kovo_Home,kovo_No
16038,16038,2018-10-31 07:00:00,101.0,20989.0,0.9,0.0,98.7,1,0,0,1,0
16039,16039,2018-10-31 08:00:00,227.0,20989.0,1.8,0.0,98.6,1,0,0,1,0
16040,16040,2018-10-31 09:00:00,136.0,20989.0,3.6,0.0,93.3,1,0,0,1,0
16041,16041,2018-10-31 10:00:00,240.0,20989.0,8.1,0.0,79.5,1,0,0,1,0
16042,16042,2018-10-31 11:00:00,235.0,20989.0,11.4,0.0,59.6,1,0,0,1,0
16043,16043,2018-10-31 12:00:00,253.0,20989.0,12.9,0.0,50.9,1,0,0,1,0
16044,16044,2018-10-31 13:00:00,459.0,20989.0,14.0,0.0,45.3,1,0,0,1,0
16045,16045,2018-10-31 14:00:00,230.0,20989.0,14.3,0.0,41.5,1,0,0,1,0
16046,16046,2018-10-31 15:00:00,89.0,20989.0,14.5,0.0,43.9,1,0,0,1,0
16047,16047,2018-10-31 16:00:00,317.0,20989.0,13.9,0.0,45.1,1,0,0,1,0
16048,16048,2018-10-31 17:00:00,476.0,20989.0,12.6,0.0,49.2,1,0,0,1,0
16049,16049,2018-10-31 18:00:00,413.0,20989.0,9.7,0.0,60.9,1,0,0,1,0
16050,16050,2018-10-31 19:00:00,176.0,20989.0,5.3,0.0,84.0,1,0,0,1,0
16051,16051,2018-10-31 20:00:00,289.0,20989.0,4.2,0.0,88.4,1,0,0,1,0
16052,16052,2018-10-31 21:00:00,508.0,20989.0,2.6,0.0,94.1,1,0,0,1,0
16053,16053,2018-10-31 22:00:00,324.0,20989.0,1.6,0.0,97.5,1,0,0,1,0
16054,16054,2018-10-31 23:00:00,244.0,20989.0,1.1,0.0,97.1,1,0,0,1,0
16055,16055,2018-11-01 00:00:00,42.0,21144.0,0.3,0.0,98.9,1,0,0,0,1
16056,16056,2018-11-01 01:00:00,25.0,21144.0,-0.5,0.0,99.1,1,0,0,0,1
16057,16057,2018-11-01 02:00:00,101.0,21144.0,-1.1,0.0,99.7,1,0,0,0,1
16058,16058,2018-11-01 03:00:00,70.0,21144.0,-1.7,0.0,100.0,1,0,0,0,1
16059,16059,2018-11-01 04:00:00,192.0,21144.0,-2.1,0.0,100.0,1,0,0,0,1
16060,16060,2018-11-01 05:00:00,53.0,21144.0,-2.5,0.0,99.8,1,0,0,0,1
16061,16061,2018-11-01 06:00:00,40.0,21144.0,-2.6,0.0,99.6,1,0,0,0,1
16062,16062,2018-11-01 07:00:00,28.0,21144.0,-2.8,0.0,100.0,1,0,0,0,1
16063,16063,2018-11-01 08:00:00,486.0,21144.0,-1.7,0.0,100.0,1,0,0,0,1
16064,16064,2018-11-01 09:00:00,556.0,21144.0,1.4,0.0,100.0,1,0,0,0,1
16065,16065,2018-11-01 10:00:00,387.0,21144.0,7.7,0.0,81.0,1,0,0,0,1
16066,16066,2018-11-01 11:00:00,247.0,21144.0,11.9,0.0,52.6,1,0,0,0,1
16067,16067,2018-11-01 12:00:00,159.0,21144.0,13.7,0.0,37.7,1,0,0,0,1
16068,16068,2018-11-01 13:00:00,224.0,21144.0,12.933333333333334,0.0,36.82,1,0,0,0,1
16069,16069,2018-11-01 14:00:00,236.0,21144.0,12.166666666666666,0.0,35.94,1,0,0,0,1
16070,16070,2018-11-01 15:00:00,99.0,21144.0,11.4,0.0,35.06,1,0,0,0,1
16071,16071,2018-11-01 16:00:00,115.0,21144.0,10.633333333333333,0.0,34.18,1,0,0,0,1
16072,16072,2018-11-01 17:00:00,282.0,21144.0,9.866666666666667,0.0,33.3,1,0,0,0,1
16073,16073,2018-11-01 18:00:00,207.0,21144.0,9.1,0.0,52.0,1,0,0,0,1
16074,16074,2018-11-01 19:00:00,411.0,21144.0,5.6,0.0,70.7,1,0,0,0,1
16075,16075,2018-11-01 20:00:00,357.0,21144.0,4.6,0.0,73.5,1,0,0,0,1
16076,16076,2018-11-01 21:00:00,484.0,21144.0,2.5,0.0,85.2,1,0,0,0,1
16077,16077,2018-11-01 22:00:00,647.0,21144.0,1.5,0.0,90.7,1,0,0,0,1
16078,16078,2018-11-01 23:00:00,492.0,21144.0,0.2,0.0,94.0,1,0,0,0,1
16079,16079,2018-11-02 00:00:00,312.0,21144.0,-0.3,0.0,95.1,1,0,0,0,1
16080,16080,2018-11-02 01:00:00,63.0,21144.0,-0.8,0.0,97.7,1,0,0,0,1
16081,16081,2018-11-02 02:00:00,82.0,21144.0,-1.6,0.0,99.0,1,0,0,0,1
16082,16082,2018-11-02 03:00:00,155.0,21144.0,-1.9,0.0,98.9,1,0,0,0,1
16083,16083,2018-11-02 04:00:00,74.0,21144.0,-2.1,0.0,99.1,1,0,0,0,1
16084,16084,2018-11-02 05:00:00,20.0,21144.0,-2.3,0.0,99.6,1,0,0,0,1
16085,16085,2018-11-02 06:00:00,89.0,21144.0,-2.6,0.0,99.5,1,0,0,0,1
16086,16086,2018-11-02 07:00:00,78.0,21144.0,-3.1,0.0,99.6,1,0,0,0,1
16087,16087,2018-11-02 08:00:00,158.0,21144.0,-2.1,0.0,99.9,1,0,0,0,1
16088,16088,2018-11-02 09:00:00,345.0,21144.0,1.6,0.0,100.0,1,0,0,0,1
16089,16089,2018-11-02 10:00:00,204.0,21144.0,7.9,0.0,71.4,1,0,0,0,1
16090,16090,2018-11-02 11:00:00,387.0,21144.0,12.0,0.0,45.8,1,0,0,0,1
16091,16091,2018-11-02 12:00:00,264.0,21144.0,11.528571428571428,0.0,48.85714285714285,1,0,0,0,1
16092,16092,2018-11-02 13:00:00,192.0,21144.0,11.057142857142855,0.0,51.91428571428571,1,0,0,0,1
16093,16093,2018-11-02 14:00:00,167.0,21144.0,10.585714285714284,0.0,54.971428571428575,1,0,0,0,1
16094,16094,2018-11-02 15:00:00,320.0,21144.0,10.114285714285714,0.0,58.02857142857143,1,0,0,0,1
16095,16095,2018-11-02 16:00:00,207.0,21144.0,9.642857142857142,0.0,61.08571428571429,1,0,0,0,1
16096,16096,2018-11-02 17:00:00,440.0,21144.0,9.17142857142857,0.0,64.14285714285714,1,0,0,0,1
16097,16097,2018-11-02 18:00:00,459.0,21144.0,8.7,0.0,67.2,1,0,0,0,1
16098,16098,2018-11-02 19:00:00,93.0,21144.0,6.1,0.0,79.2,1,0,0,0,1
16099,16099,2018-11-02 20:00:00,182.0,21144.0,4.4,0.0,86.0,1,0,0,0,1
16100,16100,2018-11-02 21:00:00,231.0,21144.0,2.7,0.0,93.3,1,0,0,0,1
16101,16101,2018-11-02 22:00:00,207.0,21144.0,1.6,0.0,95.3,1,0,0,0,1
16102,16102,2018-11-02 23:00:00,502.0,21144.0,0.8,0.0,97.7,1,0,0,0,1
16103,16103,2018-11-03 00:00:00,359.0,21144.0,0.4,0.0,99.3,0,1,0,0,1
16104,16104,2018-11-03 01:00:00,55.0,21144.0,-0.4,0.0,99.1,0,1,0,0,1
16105,16105,2018-11-03 02:00:00,46.0,21144.0,-0.8,0.0,99.2,0,1,0,0,1
16106,16106,2018-11-03 03:00:00,17.0,21144.0,-1.1,0.0,99.5,0,1,0,0,1
16107,16107,2018-11-03 04:00:00,18.0,21144.0,-1.9,0.0,99.9,0,1,0,0,1
16108,16108,2018-11-03 05:00:00,57.0,21144.0,-1.8,0.0,100.0,0,1,0,0,1
16109,16109,2018-11-03 06:00:00,140.0,21144.0,-2.5,0.0,100.0,0,1,0,0,1
16110,16110,2018-11-03 07:00:00,18.0,21144.0,-2.3,0.0,100.0,0,1,0,0,1
16111,16111,2018-11-03 08:00:00,33.0,21144.0,-1.6,0.0,100.0,0,1,0,0,1
16112,16112,2018-11-03 09:00:00,201.0,21144.0,2.1,0.0,100.0,0,1,0,0,1
16113,16113,2018-11-03 10:00:00,471.0,21144.0,8.2,0.0,75.2,0,1,0,0,1
16114,16114,2018-11-03 11:00:00,296.0,21144.0,8.45,0.0,73.7375,0,1,0,0,1
16115,16115,2018-11-03 12:00:00,314.0,21144.0,8.7,0.0,72.275,0,1,0,0,1
16116,16116,2018-11-03 13:00:00,376.0,21144.0,8.95,0.0,70.8125,0,1,0,0,1
16117,16117,2018-11-03 14:00:00,467.0,21144.0,9.2,0.0,69.35,0,1,0,0,1
16118,16118,2018-11-03 15:00:00,153.0,21144.0,9.45,0.0,67.8875,0,1,0,0,1
16119,16119,2018-11-03 16:00:00,341.0,21144.0,9.7,0.0,66.425,0,1,0,0,1
16120,16120,2018-11-03 17:00:00,159.0,21144.0,9.95,0.0,64.9625,0,1,0,0,1
16121,16121,2018-11-03 18:00:00,189.0,21144.0,10.2,0.0,63.5,0,1,0,0,1
16122,16122,2018-11-03 19:00:00,169.0,21144.0,7.5,0.0,75.8,0,1,0,0,1
16123,16123,2018-11-03 20:00:00,108.0,21144.0,5.6,0.0,85.1,0,1,0,0,1
16124,16124,2018-11-03 21:00:00,161.0,21144.0,4.0,0.0,90.3,0,1,0,0,1
16125,16125,2018-11-03 22:00:00,426.0,21144.0,3.3,0.0,93.8,0,1,0,0,1
16126,16126,2018-11-03 23:00:00,208.0,21144.0,2.2,0.0,96.9,0,1,0,0,1
16127,16127,2018-11-04 00:00:00,410.0,21144.0,1.1,0.0,96.8,0,1,0,1,0
16128,16128,2018-11-04 01:00:00,409.0,21144.0,0.3,0.0,98.7,0,1,0,1,0
16129,16129,2018-11-04 02:00:00,48.0,21144.0,0.1,0.0,99.3,0,1,0,1,0
16130,16130,2018-11-04 03:00:00,17.0,21144.0,0.1,0.0,100.0,0,1,0,1,0
16131,16131,2018-11-04 04:00:00,50.0,21144.0,-0.5,0.0,99.4,0,1,0,1,0
16132,16132,2018-11-04 05:00:00,41.0,21144.0,-0.7,0.0,100.0,0,1,0,1,0
16133,16133,2018-11-04 06:00:00,16.0,21144.0,-1.4,0.0,100.0,0,1,0,1,0
16134,16134,2018-11-04 07:00:00,18.0,21144.0,-1.5,0.0,100.0,0,1,0,1,0
16135,16135,2018-11-04 08:00:00,102.0,21144.0,-0.6,0.0,100.0,0,1,0,1,0
16136,16136,2018-11-04 09:00:00,246.0,21144.0,3.4,0.0,100.0,0,1,0,1,0
16137,16137,2018-11-04 10:00:00,325.0,21144.0,10.1,0.0,73.0,0,1,0,1,0
16138,16138,2018-11-04 11:00:00,313.0,21144.0,15.4,0.0,48.0,0,1,0,1,0
16139,16139,2018-11-04 12:00:00,133.0,21144.0,14.6375,0.0,50.35,0,1,0,1,0
16140,16140,2018-11-04 13:00:00,351.0,21144.0,13.875,0.0,52.7,0,1,0,1,0
16141,16141,2018-11-04 14:00:00,478.0,21144.0,13.1125,0.0,55.05,0,1,0,1,0
16142,16142,2018-11-04 15:00:00,545.0,21144.0,12.35,0.0,57.4,0,1,0,1,0
16143,16143,2018-11-04 16:00:00,370.0,21144.0,11.5875,0.0,59.75,0,1,0,1,0
16144,16144,2018-11-04 17:00:00,89.0,21144.0,10.825,0.0,62.1,0,1,0,1,0
16145,16145,2018-11-04 18:00:00,177.0,21144.0,10.0625,0.0,64.44999999999999,0,1,0,1,0
16146,16146,2018-11-04 19:00:00,196.0,21144.0,9.3,0.0,66.8,0,1,0,1,0
16147,16147,2018-11-04 20:00:00,194.0,21144.0,6.5,0.0,78.3,0,1,0,1,0
16148,16148,2018-11-04 21:00:00,262.0,21144.0,5.0,0.0,86.3,0,1,0,1,0
16149,16149,2018-11-04 22:00:00,257.0,21144.0,3.6,0.0,91.0,0,1,0,1,0
16150,16150,2018-11-04 23:00:00,252.0,21144.0,2.9,0.0,93.7,0,1,0,1,0
16151,16151,2018-11-05 00:00:00,493.0,21144.0,2.1,0.0,95.8,1,0,0,0,1
16152,16152,2018-11-05 01:00:00,378.0,21144.0,1.1,0.0,96.9,1,0,0,0,1
16153,16153,2018-11-05 02:00:00,94.0,21144.0,1.2,0.0,98.1,1,0,0,0,1
16154,16154,2018-11-05 03:00:00,105.0,21144.0,0.4,0.0,99.5,1,0,0,0,1
16155,16155,2018-11-05 04:00:00,16.0,21144.0,0.3,0.0,99.9,1,0,0,0,1
16156,16156,2018-11-05 05:00:00,16.0,21144.0,0.1,0.0,100.0,1,0,0,0,1
16157,16157,2018-11-05 06:00:00,40.0,21144.0,-0.8,0.0,100.0,1,0,0,0,1
16158,16158,2018-11-05 07:00:00,124.0,21144.0,-0.8,0.0,100.0,1,0,0,0,1
16159,16159,2018-11-05 08:00:00,324.0,21144.0,-0.2,0.0,100.0,1,0,0,0,1
16160,16160,2018-11-05 09:00:00,229.0,21144.0,3.7,0.0,100.0,1,0,0,0,1
16161,16161,2018-11-05 10:00:00,283.0,21144.0,9.5,0.0,69.6,1,0,0,0,1
16162,16162,2018-11-05 11:00:00,86.0,21144.0,9.65,0.0,69.225,1,0,0,0,1
16163,16163,2018-11-05 12:00:00,199.0,21144.0,9.8,0.0,68.85,1,0,0,0,1
16164,16164,2018-11-05 13:00:00,210.0,21144.0,9.95,0.0,68.475,1,0,0,0,1
16165,16165,2018-11-05 14:00:00,355.0,21144.0,10.1,0.0,68.1,1,0,0,0,1
16166,16166,2018-11-05 15:00:00,426.0,21144.0,10.25,0.0,67.725,1,0,0,0,1
16167,16167,2018-11-05 16:00:00,350.0,21144.0,10.4,0.0,67.35,1,0,0,0,1
16168,16168,2018-11-05 17:00:00,343.0,21144.0,10.55,0.0,66.975,1,0,0,0,1
16169,16169,2018-11-05 18:00:00,401.0,21144.0,10.7,0.0,66.6,1,0,0,0,1
16170,16170,2018-11-05 19:00:00,380.0,21144.0,8.7,0.0,74.0,1,0,0,0,1
16171,16171,2018-11-05 20:00:00,132.0,21144.0,6.6,0.0,83.8,1,0,0,0,1
16172,16172,2018-11-05 21:00:00,473.0,21144.0,5.1,0.0,91.5,1,0,0,0,1
16173,16173,2018-11-05 22:00:00,376.0,21144.0,4.4,0.0,94.2,1,0,0,0,1
16174,16174,2018-11-05 23:00:00,250.0,21144.0,4.1,0.0,94.2,1,0,0,0,1
16175,16175,2018-11-06 00:00:00,88.0,21144.0,2.9,0.0,96.9,1,0,0,0,1
16176,16176,2018-11-06 01:00:00,286.0,21144.0,2.1,0.0,98.7,1,0,0,0,1
16177,16177,2018-11-06 02:00:00,279.0,21144.0,2.0,0.0,98.6,1,0,0,0,1
16178,16178,2018-11-06 03:00:00,45.0,21144.0,1.8,0.0,100.0,1,0,0,0,1
16179,16179,2018-11-06 04:00:00,15.0,21144.0,1.6,0.0,100.0,1,0,0,0,1
16180,16180,2018-11-06 05:00:00,56.0,21144.0,1.3,0.0,100.0,1,0,0,0,1
16181,16181,2018-11-06 06:00:00,17.0,21144.0,1.0,0.0,99.9,1,0,0,0,1
16182,16182,2018-11-06 07:00:00,120.0,21144.0,1.9,0.0,100.0,1,0,0,0,1
16183,16183,2018-11-06 08:00:00,216.0,21144.0,3.4,0.0,99.9,1,0,0,0,1
16184,16184,2018-11-06 09:00:00,454.0,21144.0,6.4,0.0,93.0,1,0,0,0,1
16185,16185,2018-11-06 10:00:00,193.0,21144.0,6.581818181818182,0.0,83.1,1,0,0,0,1
16186,16186,2018-11-06 11:00:00,211.0,21144.0,6.763636363636364,0.0,84.05,1,0,0,0,1
16187,16187,2018-11-06 12:00:00,362.0,21144.0,6.945454545454545,0.0,85.0,1,0,0,0,1
16188,16188,2018-11-06 13:00:00,565.0,21144.0,7.127272727272728,0.0,85.94999999999999,1,0,0,0,1
16189,16189,2018-11-06 14:00:00,374.0,21144.0,7.309090909090909,0.0,86.89999999999999,1,0,0,0,1
16190,16190,2018-11-06 15:00:00,303.0,21144.0,7.490909090909091,0.0,87.85,1,0,0,0,1
16191,16191,2018-11-06 16:00:00,229.0,21144.0,7.672727272727273,0.0,88.8,1,0,0,0,1
16192,16192,2018-11-06 17:00:00,379.0,21144.0,7.854545454545455,0.0,89.75,1,0,0,0,1
16193,16193,2018-11-06 18:00:00,225.614,21144.0,8.036363636363637,0.0,90.7,1,0,0,0,1
16194,16194,2018-11-06 19:00:00,226.2564,21144.0,8.218181818181819,0.0,91.65,1,0,0,0,1
16195,16195,2018-11-06 20:00:00,482.0,21144.0,8.4,0.0,92.6,1,0,0,0,1
16196,16196,2018-11-06 21:00:00,524.0,21144.0,8.2,0.0,95.6,1,0,0,0,1
16197,16197,2018-11-06 22:00:00,406.0,21144.0,7.9,0.0,97.2,1,0,0,0,1
16198,16198,2018-11-06 23:00:00,311.0,21144.0,8.0,0.0,97.6,1,0,0,0,1
16199,16199,2018-11-07 00:00:00,194.0,21144.0,8.0,0.0,97.1,1,0,0,1,0
16200,16200,2018-11-07 01:00:00,50.0,21144.0,7.9,0.0,98.5,1,0,0,1,0
16201,16201,2018-11-07 02:00:00,85.0,21144.0,7.9,0.0,98.5,1,0,0,1,0
16202,16202,2018-11-07 03:00:00,111.0,21144.0,7.9,0.0,98.6,1,0,0,1,0
16203,16203,2018-11-07 04:00:00,132.0,21144.0,8.0,0.0,99.5,1,0,0,1,0
16204,16204,2018-11-07 05:00:00,155.0,21144.0,8.4,0.0,98.2,1,0,0,1,0
16205,16205,2018-11-07 06:00:00,60.0,21144.0,8.5,0.0,98.5,1,0,0,1,0
16206,16206,2018-11-07 07:00:00,148.0,21144.0,8.7,0.0,98.3,1,0,0,1,0
16207,16207,2018-11-07 08:00:00,506.0,21144.0,9.1,0.0,100.0,1,0,0,1,0
16208,16208,2018-11-07 09:00:00,385.0,21144.0,10.1,0.0,99.6,1,0,0,1,0
16209,16209,2018-11-07 10:00:00,117.0,21144.0,10.8,0.0,98.7,1,0,0,1,0
16210,16210,2018-11-07 11:00:00,56.0,21144.0,11.6,0.5,96.6,1,0,0,1,0
16211,16211,2018-11-07 12:00:00,134.0,21144.0,11.624,0.5,96.088,1,0,0,1,0
16212,16212,2018-11-07 13:00:00,176.0,21144.0,11.648,0.4897959183673469,95.576,1,0,0,1,0
16213,16213,2018-11-07 14:00:00,226.0,21144.0,11.672,0.4795918367346938,95.064,1,0,0,1,0
16214,16214,2018-11-07 15:00:00,260.0,21144.0,11.696,0.4693877551020408,94.552,1,0,0,1,0
16215,16215,2018-11-07 16:00:00,290.0,21144.0,11.72,0.4591836734693877,94.04,1,0,0,1,0
16216,16216,2018-11-07 17:00:00,378.0,21144.0,11.744,0.4489795918367347,93.528,1,0,0,1,0
16217,16217,2018-11-07 18:00:00,126.0,21144.0,11.768,0.4387755102040816,93.016,1,0,0,1,0
16218,16218,2018-11-07 19:00:00,247.0,21144.0,11.792,0.4285714285714286,92.504,1,0,0,1,0
16219,16219,2018-11-07 20:00:00,449.0,21144.0,11.816,0.4183673469387755,91.992,1,0,0,1,0
16220,16220,2018-11-07 21:00:00,629.0,21144.0,11.84,0.4081632653061224,91.48,1,0,0,1,0
16221,16221,2018-11-07 22:00:00,349.0,21144.0,11.864,0.3979591836734694,90.968,1,0,0,1,0
16222,16222,2018-11-07 23:00:00,136.0,21144.0,11.888,0.3877551020408163,90.456,1,0,0,1,0
16223,16223,2018-11-08 00:00:00,321.0,21144.0,11.912,0.3775510204081632,89.94399999999999,1,0,0,0,1
16224,16224,2018-11-08 01:00:00,108.0,21144.0,11.936,0.3673469387755102,89.432,1,0,0,0,1
16225,16225,2018-11-08 02:00:00,49.0,21144.0,11.96,0.3571428571428571,88.92,1,0,0,0,1
16226,16226,2018-11-08 03:00:00,18.0,21144.0,11.984,0.3469387755102041,88.408,1,0,0,0,1
16227,16227,2018-11-08 04:00:00,17.0,21144.0,12.008,0.336734693877551,87.896,1,0,0,0,1
16228,16228,2018-11-08 05:00:00,15.0,21144.0,12.032,0.326530612244898,87.384,1,0,0,0,1
16229,16229,2018-11-08 06:00:00,27.0,21144.0,12.056,0.3163265306122449,86.872,1,0,0,0,1
16230,16230,2018-11-08 07:00:00,36.0,21144.0,12.08,0.3061224489795918,86.36,1,0,0,0,1
16231,16231,2018-11-08 08:00:00,334.0,21144.0,12.104,0.2959183673469387,85.848,1,0,0,0,1
16232,16232,2018-11-08 09:00:00,679.0,21144.0,12.128,0.2857142857142857,85.336,1,0,0,0,1
16233,16233,2018-11-08 10:00:00,419.0,21144.0,12.152,0.2755102040816327,84.824,1,0,0,0,1
16234,16234,2018-11-08 11:00:00,141.0,21144.0,12.176,0.2653061224489796,84.312,1,0,0,0,1
16235,16235,2018-11-08 12:00:00,315.0,21144.0,12.2,0.2551020408163265,83.8,1,0,0,0,1
16236,16236,2018-11-08 13:00:00,106.0,21144.0,12.224,0.2448979591836734,83.288,1,0,0,0,1
16237,16237,2018-11-08 14:00:00,193.0,21144.0,12.248,0.2346938775510204,82.776,1,0,0,0,1
16238,16238,2018-11-08 15:00:00,303.0,21144.0,12.272,0.2244897959183673,82.264,1,0,0,0,1
16239,16239,2018-11-08 16:00:00,427.0,21144.0,12.296,0.2142857142857143,81.752,1,0,0,0,1
16240,16240,2018-11-08 17:00:00,370.0,21144.0,12.32,0.2040816326530612,81.24,1,0,0,0,1
16241,16241,2018-11-08 18:00:00,343.0,21144.0,12.344,0.1938775510204082,80.728,1,0,0,0,1
16242,16242,2018-11-08 19:00:00,284.0,21144.0,12.368,0.1836734693877551,80.216,1,0,0,0,1
16243,16243,2018-11-08 20:00:00,208.0,21144.0,12.392,0.173469387755102,79.704,1,0,0,0,1
16244,16244,2018-11-08 21:00:00,549.0,21144.0,12.416,0.163265306122449,79.192,1,0,0,0,1
16245,16245,2018-11-08 22:00:00,276.0,21144.0,12.44,0.1530612244897959,78.67999999999999,1,0,0,0,1
16246,16246,2018-11-08 23:00:00,389.0,21144.0,12.464,0.1428571428571429,78.168,1,0,0,0,1
16247,16247,2018-11-09 00:00:00,200.0,21144.0,12.488,0.1326530612244898,77.656,1,0,0,0,1
16248,16248,2018-11-09 01:00:00,54.0,21144.0,12.512,0.1224489795918367,77.144,1,0,0,0,1
16249,16249,2018-11-09 02:00:00,50.0,21144.0,12.536,0.1122448979591836,76.632,1,0,0,0,1
16250,16250,2018-11-09 03:00:00,35.0,21144.0,12.56,0.1020408163265306,76.12,1,0,0,0,1
16251,16251,2018-11-09 04:00:00,18.0,21144.0,12.584,0.0918367346938776,75.608,1,0,0,0,1
16252,16252,2018-11-09 05:00:00,28.0,21144.0,12.608,0.0816326530612245,75.096,1,0,0,0,1
16253,16253,2018-11-09 06:00:00,110.0,21144.0,12.632,0.0714285714285714,74.584,1,0,0,0,1
16254,16254,2018-11-09 07:00:00,83.0,21144.0,12.656,0.0612244897959183,74.072,1,0,0,0,1
16255,16255,2018-11-09 08:00:00,304.0,21144.0,12.68,0.0510204081632653,73.56,1,0,0,0,1
16256,16256,2018-11-09 09:00:00,455.0,21144.0,12.704,0.0408163265306122,73.048,1,0,0,0,1
16257,16257,2018-11-09 10:00:00,256.0,21144.0,12.728000000000002,0.0306122448979592,72.536,1,0,0,0,1
16258,16258,2018-11-09 11:00:00,104.0,21144.0,12.752,0.0204081632653061,72.024,1,0,0,0,1
16259,16259,2018-11-09 12:00:00,220.0,21144.0,12.776,0.010204081632653,71.512,1,0,0,0,1
16260,16260,2018-11-09 13:00:00,190.0,21144.0,12.8,0.0,71.0,1,0,0,0,1
16261,16261,2018-11-09 14:00:00,325.0,21144.0,13.1,0.0,68.9,1,0,0,0,1
16262,16262,2018-11-09 15:00:00,515.0,21144.0,13.9,0.0,51.2,1,0,0,0,1
16263,16263,2018-11-09 16:00:00,331.0,21144.0,13.8,0.0,59.5,1,0,0,0,1
16264,16264,2018-11-09 17:00:00,263.0,21144.0,13.1,0.0,64.1,1,0,0,0,1
16265,16265,2018-11-09 18:00:00,329.0,21144.0,12.0,0.0,69.5,1,0,0,0,1
16266,16266,2018-11-09 19:00:00,362.0,21144.0,11.0,0.0,73.0,1,0,0,0,1
16267,16267,2018-11-09 20:00:00,269.0,21144.0,9.4,0.0,80.1,1,0,0,0,1
16268,16268,2018-11-09 21:00:00,165.0,21144.0,7.0,0.0,91.8,1,0,0,0,1
16269,16269,2018-11-09 22:00:00,202.0,21144.0,5.4,0.0,97.3,1,0,0,0,1
16270,16270,2018-11-09 23:00:00,117.0,21144.0,4.3,0.0,98.6,1,0,0,0,1
16271,16271,2018-11-10 00:00:00,398.0,21144.0,3.4,0.0,99.8,0,1,1,0,0
16272,16272,2018-11-10 01:00:00,132.0,21144.0,2.8,0.0,100.0,0,1,1,0,0
16273,16273,2018-11-10 02:00:00,67.0,21144.0,2.0,0.0,100.0,0,1,1,0,0
16274,16274,2018-11-10 03:00:00,119.0,21144.0,1.5,0.0,100.0,0,1,1,0,0
16275,16275,2018-11-10 04:00:00,17.0,21144.0,0.9,0.0,100.0,0,1,1,0,0
16276,16276,2018-11-10 05:00:00,16.0,21144.0,0.4,0.0,100.0,0,1,1,0,0
16277,16277,2018-11-10 06:00:00,42.0,21144.0,0.6,0.0,100.0,0,1,1,0,0
16278,16278,2018-11-10 07:00:00,100.0,21144.0,0.4,0.0,100.0,0,1,1,0,0
16279,16279,2018-11-10 08:00:00,304.0,21144.0,1.1,0.0,100.0,0,1,1,0,0
16280,16280,2018-11-10 09:00:00,347.0,21144.0,4.1,0.0,100.0,0,1,1,0,0
16281,16281,2018-11-10 10:00:00,180.0,21144.0,9.1,0.0,83.3,0,1,1,0,0
16282,16282,2018-11-10 11:00:00,307.0,21144.0,13.5,0.0,67.6,0,1,1,0,0
16283,16283,2018-11-10 12:00:00,191.0,21144.0,17.3,0.0,51.3,0,1,1,0,0
16284,16284,2018-11-10 13:00:00,242.0,21144.0,18.2,0.0,46.0,0,1,1,0,0
16285,16285,2018-11-10 14:00:00,208.0,21144.0,19.3,0.0,41.1,0,1,1,0,0
16286,16286,2018-11-10 15:00:00,435.0,21144.0,19.4,0.0,38.1,0,1,1,0,0
16287,16287,2018-11-10 16:00:00,261.0,21144.0,18.0,0.0,44.5,0,1,1,0,0
16288,16288,2018-11-10 17:00:00,260.0,21144.0,14.9,0.0,64.6,0,1,1,0,0
16289,16289,2018-11-10 18:00:00,197.0,21144.0,11.1,0.0,79.0,0,1,1,0,0
16290,16290,2018-11-10 19:00:00,311.0,21144.0,9.1,0.0,87.2,0,1,1,0,0
16291,16291,2018-11-10 20:00:00,406.0,21144.0,7.2,0.0,94.2,0,1,1,0,0
16292,16292,2018-11-10 21:00:00,124.0,21144.0,6.0,0.0,96.7,0,1,1,0,0
16293,16293,2018-11-10 22:00:00,79.0,21144.0,4.9,0.0,98.4,0,1,1,0,0
16294,16294,2018-11-10 23:00:00,224.0,21144.0,4.0,0.0,99.8,0,1,1,0,0
16295,16295,2018-11-11 00:00:00,328.0,21144.0,3.4,0.0,100.0,0,1,0,0,1
16296,16296,2018-11-11 01:00:00,260.0,21144.0,3.3,0.0,100.0,0,1,0,0,1
16297,16297,2018-11-11 02:00:00,80.0,21144.0,2.7,0.0,100.0,0,1,0,0,1
16298,16298,2018-11-11 03:00:00,29.0,21144.0,2.2,0.0,100.0,0,1,0,0,1
16299,16299,2018-11-11 04:00:00,19.0,21144.0,1.5,0.0,100.0,0,1,0,0,1
16300,16300,2018-11-11 05:00:00,18.0,21144.0,1.4,0.0,100.0,0,1,0,0,1
16301,16301,2018-11-11 06:00:00,42.0,21144.0,1.6,0.0,100.0,0,1,0,0,1
16302,16302,2018-11-11 07:00:00,19.0,21144.0,1.4,0.0,100.0,0,1,0,0,1
16303,16303,2018-11-11 08:00:00,81.0,21144.0,2.2,0.0,100.0,0,1,0,0,1
16304,16304,2018-11-11 09:00:00,364.0,21144.0,3.9,0.0,100.0,0,1,0,0,1
16305,16305,2018-11-11 10:00:00,205.0,21144.0,7.4,0.0,100.0,0,1,0,0,1
16306,16306,2018-11-11 11:00:00,272.0,21144.0,10.9,0.0,86.5,0,1,0,0,1
16307,16307,2018-11-11 12:00:00,314.0,21144.0,13.4,0.0,77.6,0,1,0,0,1
