,ds,y,population,temp,rain,hum,week_weekday,week_weekend,kovo_Away,kovo_Home,kovo_No
13553,2018-07-19 18:00:00,307.0,20691.0,32.5,0.0,71.1,1,0,0,0,1
13554,2018-07-19 19:00:00,440.0,20691.0,30.4,0.0,79.2,1,0,0,0,1
13555,2018-07-19 20:00:00,629.0,20691.0,28.3,0.0,86.8,1,0,0,0,1
13556,2018-07-19 21:00:00,588.0,20691.0,27.2,0.0,91.4,1,0,0,0,1
13557,2018-07-19 22:00:00,625.0,20691.0,26.2,0.0,95.8,1,0,0,0,1
13558,2018-07-19 23:00:00,233.0,20691.0,25.7,0.0,95.9,1,0,0,0,1
13559,2018-07-20 00:00:00,369.0,20691.0,24.7,0.0,98.8,1,0,0,0,1
13560,2018-07-20 01:00:00,119.0,20691.0,24.2,0.0,97.0111111111111,1,0,0,0,1
13561,2018-07-20 02:00:00,129.0,20691.0,23.8,0.0,95.22222222222221,1,0,0,0,1
13562,2018-07-20 03:00:00,58.0,20691.0,23.3,0.0,93.43333333333334,1,0,0,0,1
13563,2018-07-20 04:00:00,44.0,20691.0,22.9,0.0,91.64444444444445,1,0,0,0,1
13564,2018-07-20 05:00:00,72.0,20691.0,22.7,0.0,89.85555555555555,1,0,0,0,1
13565,2018-07-20 06:00:00,105.0,20691.0,22.6,0.0,88.06666666666666,1,0,0,0,1
13566,2018-07-20 07:00:00,31.0,20691.0,24.2,0.0,86.27777777777777,1,0,0,0,1
13567,2018-07-20 08:00:00,229.0,20691.0,27.0,0.0,84.4888888888889,1,0,0,0,1
13568,2018-07-20 09:00:00,517.0,20691.0,29.5,0.0,82.7,1,0,0,0,1
13569,2018-07-20 10:00:00,434.0,20691.0,31.6,0.0,71.3,1,0,0,0,1
13570,2018-07-20 11:00:00,419.0,20691.0,32.8,0.0,65.5,1,0,0,0,1
13571,2018-07-20 12:00:00,321.0,20691.0,34.6,0.0,60.8,1,0,0,0,1
13572,2018-07-20 13:00:00,383.0,20691.0,35.1,0.0,62.4,1,0,0,0,1
13573,2018-07-20 14:00:00,496.0,20691.0,35.6,0.0,62.98,1,0,0,0,1
13574,2018-07-20 15:00:00,323.0,20691.0,36.0,0.0,63.559999999999995,1,0,0,0,1
13575,2018-07-20 16:00:00,271.0,20691.0,36.3,0.0,64.14,1,0,0,0,1
13576,2018-07-20 17:00:00,229.0,20691.0,36.0,0.0,64.72,1,0,0,0,1
13577,2018-07-20 18:00:00,132.0,20691.0,35.2,0.0,65.3,1,0,0,0,1
13578,2018-07-20 19:00:00,433.0,20691.0,32.6,0.0,70.71666666666667,1,0,0,0,1
13579,2018-07-20 20:00:00,513.0,20691.0,30.1,0.0,76.13333333333333,1,0,0,0,1
13580,2018-07-20 21:00:00,497.0,20691.0,28.9,0.0,81.55,1,0,0,0,1
13581,2018-07-20 22:00:00,504.0,20691.0,27.4,0.0,86.96666666666667,1,0,0,0,1
13582,2018-07-20 23:00:00,276.0,20691.0,26.8,0.0,92.38333333333333,1,0,0,0,1
13583,2018-07-21 00:00:00,307.0,20691.0,26.2,0.0,97.8,0,1,0,0,1
13584,2018-07-21 01:00:00,104.0,20691.0,25.8,0.0,98.2,0,1,0,0,1
13585,2018-07-21 02:00:00,193.0,20691.0,25.1,0.0,100.0,0,1,0,0,1
13586,2018-07-21 03:00:00,223.0,20691.0,24.9,0.0,100.0,0,1,0,0,1
13587,2018-07-21 04:00:00,35.0,20691.0,24.2,0.0,100.0,0,1,0,0,1
13588,2018-07-21 05:00:00,25.0,20691.0,23.6,0.0,100.0,0,1,0,0,1
13589,2018-07-21 06:00:00,26.0,20691.0,23.5,0.0,100.0,0,1,0,0,1
13590,2018-07-21 07:00:00,42.0,20691.0,25.1,0.0,99.9,0,1,0,0,1
13591,2018-07-21 08:00:00,187.0,20691.0,27.6,0.0,90.3,0,1,0,0,1
13592,2018-07-21 09:00:00,266.0,20691.0,30.0,0.0,78.9,0,1,0,0,1
13593,2018-07-21 10:00:00,418.0,20691.0,32.1,0.0,69.3,0,1,0,0,1
13594,2018-07-21 11:00:00,568.0,20691.0,33.2,0.0,65.5,0,1,0,0,1
13595,2018-07-21 12:00:00,588.0,20691.0,34.8,0.0,60.7,0,1,0,0,1
13596,2018-07-21 13:00:00,472.0,20691.0,36.1,0.0,58.3,0,1,0,0,1
13597,2018-07-21 14:00:00,282.0,20691.0,36.1,0.0,55.5,0,1,0,0,1
13598,2018-07-21 15:00:00,133.0,20691.0,35.8,0.0,61.8,0,1,0,0,1
13599,2018-07-21 16:00:00,215.0,20691.0,36.6,0.0,56.5,0,1,0,0,1
13600,2018-07-21 17:00:00,116.0,20691.0,36.3,0.0,56.8,0,1,0,0,1
13601,2018-07-21 18:00:00,455.0,20691.0,35.2,0.0,62.8,0,1,0,0,1
13602,2018-07-21 19:00:00,537.0,20691.0,32.7,0.0,76.2,0,1,0,0,1
13603,2018-07-21 20:00:00,446.0,20691.0,30.1,0.0,87.5,0,1,0,0,1
13604,2018-07-21 21:00:00,304.0,20691.0,28.7,0.0,92.4,0,1,0,0,1
13605,2018-07-21 22:00:00,171.0,20691.0,27.6,0.0,94.6,0,1,0,0,1
13606,2018-07-21 23:00:00,200.0,20691.0,26.7,0.0,96.6,0,1,0,0,1
13607,2018-07-22 00:00:00,320.0,20691.0,26.2,0.0,98.0,0,1,0,0,1
13608,2018-07-22 01:00:00,317.0,20691.0,25.8,0.0,99.1,0,1,0,0,1
13609,2018-07-22 02:00:00,47.0,20691.0,25.3,0.0,99.7,0,1,0,0,1
13610,2018-07-22 03:00:00,26.0,20691.0,24.9,0.0,99.8,0,1,0,0,1
13611,2018-07-22 04:00:00,24.0,20691.0,24.3,0.0,100.0,0,1,0,0,1
13612,2018-07-22 05:00:00,102.0,20691.0,24.2,0.0,100.0,0,1,0,0,1
13613,2018-07-22 06:00:00,64.0,20691.0,24.1,0.0,100.0,0,1,0,0,1
13614,2018-07-22 07:00:00,79.0,20691.0,26.1,0.0,93.0,0,1,0,0,1
13615,2018-07-22 08:00:00,360.0,20691.0,28.2,0.0,87.1,0,1,0,0,1
13616,2018-07-22 09:00:00,418.0,20691.0,31.1,0.0,77.0,0,1,0,0,1
13617,2018-07-22 10:00:00,357.0,20691.0,32.2,0.0,67.7,0,1,0,0,1
13618,2018-07-22 11:00:00,297.0,20691.0,34.0,0.0,62.7,0,1,0,0,1
13619,2018-07-22 12:00:00,157.0,20691.0,34.5,0.0,61.1,0,1,0,0,1
13620,2018-07-22 13:00:00,232.0,20691.0,35.2,0.0,57.1,0,1,0,0,1
13621,2018-07-22 14:00:00,313.0,20691.0,34.3,0.0,55.8,0,1,0,0,1
13622,2018-07-22 15:00:00,271.0,20691.0,34.0,0.0,57.4,0,1,0,0,1
13623,2018-07-22 16:00:00,507.0,20691.0,33.9,0.0,65.5,0,1,0,0,1
13624,2018-07-22 17:00:00,395.0,20691.0,33.0,0.0,67.5,0,1,0,0,1
13625,2018-07-22 18:00:00,203.0,20691.0,35.0,0.0,59.9,0,1,0,0,1
13626,2018-07-22 19:00:00,615.0,20691.0,33.2,0.0,59.9,0,1,0,0,1
13627,2018-07-22 20:00:00,383.0,20691.0,30.3,0.0,71.1,0,1,0,0,1
13628,2018-07-22 21:00:00,378.0,20691.0,30.6,0.0,68.3,0,1,0,0,1
13629,2018-07-22 22:00:00,304.0,20691.0,29.3,0.0,73.8,0,1,0,0,1
13630,2018-07-22 23:00:00,510.0,20691.0,28.5,0.0,78.4,0,1,0,0,1
13631,2018-07-23 00:00:00,197.0,20691.0,25.6,0.0,91.7,1,0,0,0,1
13632,2018-07-23 01:00:00,95.0,20691.0,24.9,0.0,94.1,1,0,0,0,1
13633,2018-07-23 02:00:00,126.0,20691.0,24.3,0.0,95.8,1,0,0,0,1
13634,2018-07-23 03:00:00,341.0,20691.0,24.1,0.0,96.4,1,0,0,0,1
13635,2018-07-23 04:00:00,85.0,20691.0,23.9,0.0,97.3,1,0,0,0,1
13636,2018-07-23 05:00:00,58.0,20691.0,23.3,0.0,99.1,1,0,0,0,1
13637,2018-07-23 06:00:00,195.0,20691.0,23.6,0.0,97.9,1,0,0,0,1
13638,2018-07-23 07:00:00,98.0,20691.0,24.6,0.0,96.0,1,0,0,0,1
13639,2018-07-23 08:00:00,557.0,20691.0,27.2,0.0,85.7,1,0,0,0,1
13640,2018-07-23 09:00:00,314.0,20691.0,30.0,0.0,77.1,1,0,0,0,1
13641,2018-07-23 10:00:00,430.0,20691.0,32.1,0.0,68.6,1,0,0,0,1
13642,2018-07-23 11:00:00,483.0,20691.0,33.9,0.0,60.7,1,0,0,0,1
13643,2018-07-23 12:00:00,541.0,20691.0,34.7,0.0,56.4,1,0,0,0,1
13644,2018-07-23 13:00:00,480.0,20691.0,35.3,0.0,56.6,1,0,0,0,1
13645,2018-07-23 14:00:00,302.0,20691.0,36.2,0.0,51.4,1,0,0,0,1
13646,2018-07-23 15:00:00,399.0,20691.0,36.7,0.0,47.7,1,0,0,0,1
13647,2018-07-23 16:00:00,357.0,20691.0,36.6,0.0,47.0,1,0,0,0,1
13648,2018-07-23 17:00:00,482.0,20691.0,36.0,0.0,50.5,1,0,0,0,1
13649,2018-07-23 18:00:00,383.0,20691.0,34.7,0.0,57.3,1,0,0,0,1
13650,2018-07-23 19:00:00,412.0,20691.0,31.6,0.0,72.6,1,0,0,0,1
13651,2018-07-23 20:00:00,388.0,20691.0,29.4,0.0,80.8,1,0,0,0,1
13652,2018-07-23 21:00:00,197.0,20691.0,27.6,0.0,87.2,1,0,0,0,1
13653,2018-07-23 22:00:00,397.0,20691.0,26.7,0.0,92.2,1,0,0,0,1
13654,2018-07-23 23:00:00,537.0,20691.0,26.4,0.0,92.8,1,0,0,0,1
13655,2018-07-24 00:00:00,338.0,20691.0,25.7,0.0,94.7,1,0,0,0,1
13656,2018-07-24 01:00:00,227.0,20691.0,25.2,0.0,97.2,1,0,0,0,1
13657,2018-07-24 02:00:00,110.0,20691.0,24.8,0.0,97.0,1,0,0,0,1
13658,2018-07-24 03:00:00,223.0,20691.0,24.7,0.0,97.6,1,0,0,0,1
13659,2018-07-24 04:00:00,321.0,20691.0,24.0,0.0,98.8,1,0,0,0,1
13660,2018-07-24 05:00:00,65.0,20691.0,23.8,0.0,99.5,1,0,0,0,1
13661,2018-07-24 06:00:00,47.0,20691.0,23.7,0.0,99.7,1,0,0,0,1
13662,2018-07-24 07:00:00,47.0,20691.0,25.5,0.0,96.7,1,0,0,0,1
13663,2018-07-24 08:00:00,364.0,20691.0,28.3,0.0,86.0,1,0,0,0,1
13664,2018-07-24 09:00:00,431.0,20691.0,31.0,0.0,76.6,1,0,0,0,1
13665,2018-07-24 10:00:00,467.0,20691.0,33.0,0.0,69.1,1,0,0,0,1
13666,2018-07-24 11:00:00,184.0,20691.0,34.1,0.0,66.8,1,0,0,0,1
13667,2018-07-24 12:00:00,386.0,20691.0,36.3,0.0,54.7,1,0,0,0,1
13668,2018-07-24 13:00:00,511.0,20691.0,37.3,0.0,53.9,1,0,0,0,1
13669,2018-07-24 14:00:00,636.0,20691.0,36.5,0.0,54.4,1,0,0,0,1
13670,2018-07-24 15:00:00,427.0,20691.0,37.0,0.0,54.0,1,0,0,0,1
13671,2018-07-24 16:00:00,290.0,20691.0,37.4,0.0,53.4,1,0,0,0,1
13672,2018-07-24 17:00:00,254.0,20691.0,37.3,0.0,50.3,1,0,0,0,1
13673,2018-07-24 18:00:00,404.0,20691.0,35.9,0.0,55.0,1,0,0,0,1
13674,2018-07-24 19:00:00,279.0,20691.0,32.4,0.0,68.3,1,0,0,0,1
13675,2018-07-24 20:00:00,262.0,20691.0,30.0,0.0,80.1,1,0,0,0,1
13676,2018-07-24 21:00:00,204.0,20691.0,28.8,0.0,85.5,1,0,0,0,1
13677,2018-07-24 22:00:00,538.0,20691.0,27.5,0.0,92.1,1,0,0,0,1
13678,2018-07-24 23:00:00,466.0,20691.0,27.1,0.0,93.3,1,0,0,0,1
13679,2018-07-25 00:00:00,225.0,20691.0,26.7,0.0,95.1,1,0,0,0,1
13680,2018-07-25 01:00:00,287.0,20691.0,26.6,0.0,95.8,1,0,0,0,1
13681,2018-07-25 02:00:00,72.0,20691.0,25.8,0.0,98.0,1,0,0,0,1
13682,2018-07-25 03:00:00,192.0,20691.0,25.4,0.0,99.3,1,0,0,0,1
13683,2018-07-25 04:00:00,216.0,20691.0,24.9,0.0,99.9,1,0,0,0,1
13684,2018-07-25 05:00:00,147.0,20691.0,25.2,0.0,99.4,1,0,0,0,1
13685,2018-07-25 06:00:00,190.0,20691.0,25.2,0.0,99.7,1,0,0,0,1
13686,2018-07-25 07:00:00,95.0,20691.0,26.1,0.0,96.7,1,0,0,0,1
13687,2018-07-25 08:00:00,397.0,20691.0,29.2,0.0,86.0,1,0,0,0,1
13688,2018-07-25 09:00:00,552.0,20691.0,31.4,0.0,72.8,1,0,0,0,1
13689,2018-07-25 10:00:00,646.0,20691.0,32.5,0.0,70.3,1,0,0,0,1
13690,2018-07-25 11:00:00,539.0,20691.0,32.6,0.0,66.1,1,0,0,0,1
13691,2018-07-25 12:00:00,446.0,20691.0,34.9,0.0,58.5,1,0,0,0,1
13692,2018-07-25 13:00:00,330.0,20691.0,35.9,0.0,53.3,1,0,0,0,1
13693,2018-07-25 14:00:00,333.0,20691.0,36.6,0.0,50.8,1,0,0,0,1
13694,2018-07-25 15:00:00,372.0,20691.0,36.3,0.0,52.9,1,0,0,0,1
13695,2018-07-25 16:00:00,374.0,20691.0,36.6,0.0,54.9,1,0,0,0,1
13696,2018-07-25 17:00:00,208.0,20691.0,36.4,0.0,56.2,1,0,0,0,1
13697,2018-07-25 18:00:00,192.0,20691.0,34.2,0.0,62.7,1,0,0,0,1
13698,2018-07-25 19:00:00,268.0,20691.0,32.9,0.0,70.2,1,0,0,0,1
13699,2018-07-25 20:00:00,449.0,20691.0,31.6,0.0,71.1,1,0,0,0,1
13700,2018-07-25 21:00:00,691.0,20691.0,30.1,0.0,78.6,1,0,0,0,1
13701,2018-07-25 22:00:00,360.0,20691.0,29.3,0.0,85.1,1,0,0,0,1
13702,2018-07-25 23:00:00,275.0,20691.0,28.9,0.0,88.0,1,0,0,0,1
13703,2018-07-26 00:00:00,218.0,20691.0,28.0,0.0,91.7,1,0,0,0,1
13704,2018-07-26 01:00:00,209.0,20691.0,28.0,0.0,92.0,1,0,0,0,1
13705,2018-07-26 02:00:00,319.0,20691.0,27.5,0.0,93.5,1,0,0,0,1
13706,2018-07-26 03:00:00,70.0,20691.0,26.7,0.0,96.2,1,0,0,0,1
13707,2018-07-26 04:00:00,38.0,20691.0,26.4,0.0,98.2,1,0,0,0,1
13708,2018-07-26 05:00:00,204.0,20691.0,25.6,0.0,99.8,1,0,0,0,1
13709,2018-07-26 06:00:00,243.0,20691.0,25.4,0.0,99.9,1,0,0,0,1
13710,2018-07-26 07:00:00,173.0,20691.0,27.2,0.0,95.8,1,0,0,0,1
13711,2018-07-26 08:00:00,323.0,20691.0,29.4,0.0,85.2,1,0,0,0,1
13712,2018-07-26 09:00:00,454.0,20691.0,31.0,0.0,79.8,1,0,0,0,1
13713,2018-07-26 10:00:00,685.0,20691.0,32.6,0.0,69.8,1,0,0,0,1
13714,2018-07-26 11:00:00,394.0,20691.0,34.5,0.0,62.0,1,0,0,0,1
13715,2018-07-26 12:00:00,422.0,20691.0,35.9,0.0,60.2,1,0,0,0,1
13716,2018-07-26 13:00:00,423.0,20691.0,36.7,0.0,49.8,1,0,0,0,1
13717,2018-07-26 14:00:00,396.0,20691.0,37.4,0.0,50.9,1,0,0,0,1
13718,2018-07-26 15:00:00,276.0,20691.0,37.7,0.0,48.5,1,0,0,0,1
13719,2018-07-26 16:00:00,318.0,20691.0,37.2,0.0,52.1,1,0,0,0,1
13720,2018-07-26 17:00:00,306.0,20691.0,36.5,0.0,57.8,1,0,0,0,1
13721,2018-07-26 18:00:00,164.0,20691.0,34.9,0.0,58.6,1,0,0,0,1
13722,2018-07-26 19:00:00,303.0,20691.0,33.4,0.0,64.2,1,0,0,0,1
13723,2018-07-26 20:00:00,705.0,20691.0,30.8,0.0,73.3,1,0,0,0,1
13724,2018-07-26 21:00:00,682.0,20691.0,29.3,0.0,84.6,1,0,0,0,1
13725,2018-07-26 22:00:00,481.0,20691.0,28.1,0.0,90.6,1,0,0,0,1
13726,2018-07-26 23:00:00,615.0,20691.0,28.1,0.0,90.1,1,0,0,0,1
13727,2018-07-27 00:00:00,344.0,20691.0,27.4,0.0,93.4,1,0,0,0,1
13728,2018-07-27 01:00:00,207.0,20691.0,26.6,0.0,96.0,1,0,0,0,1
13729,2018-07-27 02:00:00,74.0,20691.0,26.3,0.0,96.1,1,0,0,0,1
13730,2018-07-27 03:00:00,90.0,20691.0,25.4,0.0,97.6,1,0,0,0,1
13731,2018-07-27 04:00:00,40.0,20691.0,25.2,0.0,98.6,1,0,0,0,1
13732,2018-07-27 05:00:00,40.0,20691.0,25.2,0.0,98.8,1,0,0,0,1
13733,2018-07-27 06:00:00,72.0,20691.0,25.0,0.0,96.19999999999999,1,0,0,0,1
13734,2018-07-27 07:00:00,177.0,20691.0,26.8,0.0,93.6,1,0,0,0,1
13735,2018-07-27 08:00:00,361.0,20691.0,29.4,0.0,83.8,1,0,0,0,1
13736,2018-07-27 09:00:00,511.0,20691.0,31.9,0.0,74.7,1,0,0,0,1
13737,2018-07-27 10:00:00,477.0,20691.0,33.1,0.0,70.2,1,0,0,0,1
13738,2018-07-27 11:00:00,377.0,20691.0,34.5,0.0,61.9,1,0,0,0,1
13739,2018-07-27 12:00:00,381.0,20691.0,36.3,0.0,57.1,1,0,0,0,1
13740,2018-07-27 13:00:00,434.0,20691.0,36.8,0.0,57.3,1,0,0,0,1
13741,2018-07-27 14:00:00,462.0,20691.0,37.1,0.0,54.8,1,0,0,0,1
13742,2018-07-27 15:00:00,604.0,20691.0,38.2,0.0,50.4,1,0,0,0,1
13743,2018-07-27 16:00:00,421.0,20691.0,37.9,0.0,47.3,1,0,0,0,1
13744,2018-07-27 17:00:00,328.0,20691.0,37.9,0.0,46.9,1,0,0,0,1
13745,2018-07-27 18:00:00,163.0,20691.0,36.6,0.0,52.8,1,0,0,0,1
13746,2018-07-27 19:00:00,287.0,20691.0,34.6,0.0,57.8,1,0,0,0,1
13747,2018-07-27 20:00:00,343.0,20691.0,30.7,0.0,75.2,1,0,0,0,1
13748,2018-07-27 21:00:00,469.0,20691.0,30.0,0.0,82.3,1,0,0,0,1
13749,2018-07-27 22:00:00,496.0,20691.0,29.5,0.0,82.0,1,0,0,0,1
13750,2018-07-27 23:00:00,418.0,20691.0,28.3,0.0,88.8,1,0,0,0,1
13751,2018-07-28 00:00:00,176.0,20691.0,28.2,0.0,89.4,0,1,0,0,1
13752,2018-07-28 01:00:00,285.0,20691.0,27.1,0.0,93.1,0,1,0,0,1
13753,2018-07-28 02:00:00,119.0,20691.0,26.8,0.0,93.5,0,1,0,0,1
13754,2018-07-28 03:00:00,307.0,20691.0,26.4,0.0,95.9,0,1,0,0,1
13755,2018-07-28 04:00:00,65.0,20691.0,25.9,0.0,97.1,0,1,0,0,1
13756,2018-07-28 05:00:00,147.0,20691.0,25.5,0.0,98.8,0,1,0,0,1
13757,2018-07-28 06:00:00,43.0,20691.0,25.8,0.0,98.6,0,1,0,0,1
13758,2018-07-28 07:00:00,73.0,20691.0,26.8,0.0,95.0,0,1,0,0,1
13759,2018-07-28 08:00:00,222.0,20691.0,28.4,0.0,90.7,0,1,0,0,1
13760,2018-07-28 09:00:00,367.0,20691.0,29.8,0.0,82.7,0,1,0,0,1
13761,2018-07-28 10:00:00,386.0,20691.0,31.7,0.0,78.1,0,1,0,0,1
13762,2018-07-28 11:00:00,507.0,20691.0,33.2,0.0,70.7,0,1,0,0,1
13763,2018-07-28 12:00:00,225.0,20691.0,34.5,0.0,63.9,0,1,0,0,1
13764,2018-07-28 13:00:00,219.0,20691.0,35.3,0.0,60.2,0,1,0,0,1
13765,2018-07-28 14:00:00,337.0,20691.0,35.6,0.0,56.1,0,1,0,0,1
13766,2018-07-28 15:00:00,299.0,20691.0,36.0,0.0,56.9,0,1,0,0,1
13767,2018-07-28 16:00:00,477.0,20691.0,34.0,0.0,64.2,0,1,0,0,1
13768,2018-07-28 17:00:00,299.0,20691.0,32.0,0.0,76.9,0,1,0,0,1
13769,2018-07-28 18:00:00,290.0,20691.0,31.8,0.0,70.9,0,1,0,0,1
13770,2018-07-28 19:00:00,317.0,20691.0,30.7,0.0,78.0,0,1,0,0,1
13771,2018-07-28 20:00:00,129.0,20691.0,29.6,0.0,83.4,0,1,0,0,1
13772,2018-07-28 21:00:00,482.0,20691.0,29.3,0.0,82.9,0,1,0,0,1
13773,2018-07-28 22:00:00,436.0,20691.0,28.4,0.0,87.9,0,1,0,0,1
13774,2018-07-28 23:00:00,220.0,20691.0,27.4,0.0,90.6,0,1,0,0,1
13775,2018-07-29 00:00:00,233.0,20691.0,26.0,0.0,94.8,0,1,0,0,1
13776,2018-07-29 01:00:00,194.0,20691.0,25.3,0.0,96.7,0,1,0,0,1
13777,2018-07-29 02:00:00,230.0,20691.0,24.4,0.0,98.8,0,1,0,0,1
13778,2018-07-29 03:00:00,197.0,20691.0,24.2,0.0,98.6,0,1,0,0,1
13779,2018-07-29 04:00:00,41.0,20691.0,23.9,0.0,99.4,0,1,0,0,1
13780,2018-07-29 05:00:00,25.0,20691.0,23.3,0.0,99.9,0,1,0,0,1
13781,2018-07-29 06:00:00,90.0,20691.0,23.4,0.0,100.0,0,1,0,0,1
13782,2018-07-29 07:00:00,164.0,20691.0,24.6,0.0,96.3,0,1,0,0,1
13783,2018-07-29 08:00:00,255.0,20691.0,27.7,0.0,86.6,0,1,0,0,1
13784,2018-07-29 09:00:00,496.0,20691.0,30.4,0.0,74.3,0,1,0,0,1
13785,2018-07-29 10:00:00,396.0,20691.0,32.2,0.0,64.2,0,1,0,0,1
13786,2018-07-29 11:00:00,379.0,20691.0,31.7,0.0,62.8,0,1,0,0,1
13787,2018-07-29 12:00:00,282.0,20691.0,33.5,0.0,57.2,0,1,0,0,1
13788,2018-07-29 13:00:00,103.0,20691.0,34.7,0.0,49.7,0,1,0,0,1
13789,2018-07-29 14:00:00,262.0,20691.0,35.5,0.0,46.9,0,1,0,0,1
13790,2018-07-29 15:00:00,301.0,20691.0,36.1,0.0,44.8,0,1,0,0,1
13791,2018-07-29 16:00:00,212.0,20691.0,35.3,0.0,48.4,0,1,0,0,1
13792,2018-07-29 17:00:00,343.0,20691.0,35.6,0.0,41.1,0,1,0,0,1
13793,2018-07-29 18:00:00,341.0,20691.0,32.8,0.0,50.0,0,1,0,0,1
13794,2018-07-29 19:00:00,476.0,20691.0,30.4,0.0,59.6,0,1,0,0,1
13795,2018-07-29 20:00:00,490.0,20691.0,29.2,0.0,65.1,0,1,0,0,1
13796,2018-07-29 21:00:00,509.0,20691.0,29.7,0.0,63.4,0,1,0,0,1
13797,2018-07-29 22:00:00,567.0,20691.0,29.2,0.0,65.2,0,1,0,0,1
13798,2018-07-29 23:00:00,182.0,20691.0,28.3,0.0,71.8,0,1,0,0,1
13799,2018-07-30 00:00:00,145.0,20691.0,27.4,0.0,76.1,1,0,0,0,1
13800,2018-07-30 01:00:00,105.0,20691.0,27.1,0.0,79.0,1,0,0,0,1
13801,2018-07-30 02:00:00,70.0,20691.0,26.6,0.0,81.7,1,0,0,0,1
13802,2018-07-30 03:00:00,41.0,20691.0,26.7,0.0,83.0,1,0,0,0,1
13803,2018-07-30 04:00:00,288.0,20691.0,27.0,0.0,81.4,1,0,0,0,1
13804,2018-07-30 05:00:00,90.0,20691.0,26.5,0.0,84.5,1,0,0,0,1
13805,2018-07-30 06:00:00,80.0,20691.0,26.4,0.0,85.7,1,0,0,0,1
13806,2018-07-30 07:00:00,155.0,20691.0,27.1,0.0,84.1,1,0,0,0,1
13807,2018-07-30 08:00:00,485.0,20691.0,28.2,0.0,80.4,1,0,0,0,1
13808,2018-07-30 09:00:00,411.0,20691.0,28.8,0.0,76.6,1,0,0,0,1
13809,2018-07-30 10:00:00,486.0,20691.0,29.8,0.0,74.3,1,0,0,0,1
13810,2018-07-30 11:00:00,622.0,20691.0,31.4,0.0,68.2,1,0,0,0,1
13811,2018-07-30 12:00:00,320.0,20691.0,32.6,0.0,64.7,1,0,0,0,1
13812,2018-07-30 13:00:00,411.0,20691.0,33.2,0.0,61.4,1,0,0,0,1
13813,2018-07-30 14:00:00,544.0,20691.0,33.4,0.0,58.7,1,0,0,0,1
13814,2018-07-30 15:00:00,476.0,20691.0,32.7,0.0,62.7,1,0,0,0,1
13815,2018-07-30 16:00:00,441.0,20691.0,33.3,0.0,60.6,1,0,0,0,1
13816,2018-07-30 17:00:00,280.0,20691.0,33.3,0.0,58.9,1,0,0,0,1
13817,2018-07-30 18:00:00,142.0,20691.0,33.3,0.0,57.5,1,0,0,0,1
13818,2018-07-30 19:00:00,245.0,20691.0,30.5,0.0,78.9,1,0,0,0,1
13819,2018-07-30 20:00:00,289.0,20691.0,28.8,0.0,78.0,1,0,0,0,1
13820,2018-07-30 21:00:00,379.0,20691.0,26.4,0.0,85.2,1,0,0,0,1
13821,2018-07-30 22:00:00,472.0,20691.0,25.6,0.0,88.8,1,0,0,0,1
13822,2018-07-30 23:00:00,460.5,20691.0,24.5,0.0,92.3,1,0,0,0,1
13823,2018-07-31 00:00:00,449.0,20691.0,23.8,0.0,94.1,1,0,0,0,1
13824,2018-07-31 01:00:00,93.0,20691.0,23.5,0.0,96.0,1,0,0,0,1
13825,2018-07-31 02:00:00,79.0,20691.0,23.0,0.0,98.1,1,0,0,0,1
13826,2018-07-31 03:00:00,100.0,20691.0,22.4,0.0,99.4,1,0,0,0,1
13827,2018-07-31 04:00:00,67.0,20691.0,22.0,0.0,99.8,1,0,0,0,1
13828,2018-07-31 05:00:00,158.0,20691.0,21.8,0.0,100.0,1,0,0,0,1
13829,2018-07-31 06:00:00,79.0,20691.0,21.6,0.0,100.0,1,0,0,0,1
13830,2018-07-31 07:00:00,57.0,20691.0,23.6,0.0,95.3,1,0,0,0,1
13831,2018-07-31 08:00:00,325.0,20691.0,26.6,0.0,87.3,1,0,0,0,1
13832,2018-07-31 09:00:00,551.0,20691.0,29.1,0.0,72.6,1,0,0,0,1
13833,2018-07-31 10:00:00,479.0,20691.0,31.2,0.0,65.4,1,0,0,0,1
13834,2018-07-31 11:00:00,569.0,20691.0,32.5,0.0,59.0,1,0,0,0,1
13835,2018-07-31 12:00:00,344.0,20691.0,33.3,0.0,58.3,1,0,0,0,1
13836,2018-07-31 13:00:00,352.0,20691.0,34.3,0.0,55.5,1,0,0,0,1
13837,2018-07-31 14:00:00,477.0,20691.0,34.9,0.0,51.1,1,0,0,0,1
13838,2018-07-31 15:00:00,305.0,20691.0,34.8,0.0,55.4,1,0,0,0,1
13839,2018-07-31 16:00:00,233.0,20691.0,36.4,0.0,46.1,1,0,0,0,1
13840,2018-07-31 17:00:00,364.0,20691.0,36.4,0.0,49.1,1,0,0,0,1
13841,2018-07-31 18:00:00,525.0,20691.0,35.2,0.0,51.2,1,0,0,0,1
13842,2018-07-31 19:00:00,357.0,20691.0,32.7,0.0,59.4,1,0,0,0,1
13843,2018-07-31 20:00:00,238.0,20691.0,29.5,0.0,74.5,1,0,0,0,1
13844,2018-07-31 21:00:00,239.0,20691.0,27.2,0.0,82.0,1,0,0,0,1
13845,2018-07-31 22:00:00,383.0,20691.0,26.9,0.0,82.7,1,0,0,0,1
13846,2018-07-31 23:00:00,442.0,20691.0,25.2,0.0,89.7,1,0,0,0,1
13847,2018-08-01 00:00:00,537.0,20825.0,23.8,0.0,94.0,1,0,0,0,1
