,ds,y,population,temp,rain,hum,year,month,day,hour,week_weekday
4974,2021-07-27 06:00:00,54.0,22744.0,20.2,0.0,98.4,2021,7,27,6,1
4975,2021-07-27 07:00:00,109.0,22744.0,22.2,0.0,96.8,2021,7,27,7,1
4976,2021-07-27 08:00:00,130.0,22744.0,24.4,0.0,87.1,2021,7,27,8,1
4977,2021-07-27 09:00:00,497.0,22744.0,27.1,0.0,80.4,2021,7,27,9,1
4978,2021-07-27 10:00:00,438.0,22744.0,30.0,0.0,70.5,2021,7,27,10,1
4979,2021-07-27 11:00:00,274.0,22744.0,31.9,0.0,61.8,2021,7,27,11,1
4980,2021-07-27 12:00:00,366.0,22744.0,31.8,0.0,64.1,2021,7,27,12,1
4981,2021-07-27 13:00:00,458.0,22744.0,33.4,0.0,54.5,2021,7,27,13,1
4982,2021-07-27 14:00:00,308.0,22744.0,32.7,0.0,62.4,2021,7,27,14,1
4983,2021-07-27 15:00:00,251.0,22744.0,34.2,0.0,54.8,2021,7,27,15,1
4984,2021-07-27 16:00:00,155.0,22744.0,34.9,0.0,52.3,2021,7,27,16,1
4985,2021-07-27 17:00:00,125.0,22744.0,34.4,0.0,54.1,2021,7,27,17,1
4986,2021-07-27 18:00:00,241.0,22744.0,33.0,0.0,61.9,2021,7,27,18,1
4987,2021-07-27 19:00:00,424.0,22744.0,30.8,0.0,69.9,2021,7,27,19,1
4988,2021-07-27 20:00:00,411.0,22744.0,29.1,0.0,71.6,2021,7,27,20,1
4989,2021-07-27 21:00:00,587.0,22744.0,26.8,0.0,79.2,2021,7,27,21,1
4990,2021-07-27 22:00:00,633.0,22744.0,26.8,0.0,78.1,2021,7,27,22,1
4991,2021-07-27 23:00:00,445.0,22744.0,25.5,0.0,85.2,2021,7,27,23,1
4992,2021-07-28 00:00:00,273.0,22744.0,24.5,0.0,87.3,2021,7,28,0,1
4993,2021-07-28 01:00:00,82.0,22744.0,23.5,0.0,92.0,2021,7,28,1,1
4994,2021-07-28 02:00:00,49.0,22744.0,22.9,0.0,93.9,2021,7,28,2,1
4995,2021-07-28 03:00:00,154.0,22744.0,22.3,0.0,95.6,2021,7,28,3,1
4996,2021-07-28 04:00:00,31.0,22744.0,21.9,0.0,96.4,2021,7,28,4,1
4997,2021-07-28 05:00:00,28.0,22744.0,21.5,0.0,97.2,2021,7,28,5,1
4998,2021-07-28 06:00:00,57.0,22744.0,21.3,0.0,97.6,2021,7,28,6,1
4999,2021-07-28 07:00:00,259.0,22744.0,23.0,0.0,94.1,2021,7,28,7,1
5000,2021-07-28 08:00:00,558.0,22744.0,26.0,0.0,84.7,2021,7,28,8,1
5001,2021-07-28 09:00:00,498.0,22744.0,28.1,0.0,72.0,2021,7,28,9,1
5002,2021-07-28 10:00:00,367.0,22744.0,30.3,0.0,68.7,2021,7,28,10,1
5003,2021-07-28 11:00:00,466.0,22744.0,31.7,0.0,62.9,2021,7,28,11,1
5004,2021-07-28 12:00:00,391.0,22744.0,32.2,0.0,62.6,2021,7,28,12,1
5005,2021-07-28 13:00:00,211.0,22744.0,32.9,0.0,63.7,2021,7,28,13,1
5006,2021-07-28 14:00:00,302.0,22744.0,33.8,0.0,54.0,2021,7,28,14,1
5007,2021-07-28 15:00:00,195.0,22744.0,34.6,0.0,53.9,2021,7,28,15,1
5008,2021-07-28 16:00:00,195.0,22744.0,34.4,0.0,51.2,2021,7,28,16,1
5009,2021-07-28 17:00:00,269.0,22744.0,34.8,0.0,47.7,2021,7,28,17,1
5010,2021-07-28 18:00:00,525.0,22744.0,33.2,0.0,58.9,2021,7,28,18,1
5011,2021-07-28 19:00:00,311.0,22744.0,30.7,0.0,68.4,2021,7,28,19,1
5012,2021-07-28 20:00:00,520.0,22744.0,27.7,0.0,80.1,2021,7,28,20,1
5013,2021-07-28 21:00:00,646.0,22744.0,27.5,0.0,81.0,2021,7,28,21,1
5014,2021-07-28 22:00:00,548.0,22744.0,26.0,0.0,85.0,2021,7,28,22,1
5015,2021-07-28 23:00:00,391.0,22744.0,25.7,0.0,85.5,2021,7,28,23,1
5016,2021-07-29 00:00:00,137.0,22744.0,24.9,0.0,90.4,2021,7,29,0,1
5017,2021-07-29 01:00:00,192.0,22744.0,24.3,0.0,92.7,2021,7,29,1,1
5018,2021-07-29 02:00:00,178.0,22744.0,24.1,0.0,94.2,2021,7,29,2,1
5019,2021-07-29 03:00:00,103.0,22744.0,23.7,0.0,94.0,2021,7,29,3,1
5020,2021-07-29 04:00:00,64.0,22744.0,23.7,0.0,95.0,2021,7,29,4,1
5021,2021-07-29 05:00:00,137.0,22744.0,23.1,0.0,96.5,2021,7,29,5,1
5022,2021-07-29 06:00:00,159.0,22744.0,23.3,0.0,97.4,2021,7,29,6,1
5023,2021-07-29 07:00:00,59.0,22744.0,24.4,0.0,94.5,2021,7,29,7,1
5024,2021-07-29 08:00:00,263.0,22744.0,27.0,0.0,84.9,2021,7,29,8,1
5025,2021-07-29 09:00:00,467.0,22744.0,28.7,0.0,77.8,2021,7,29,9,1
5026,2021-07-29 10:00:00,345.0,22744.0,30.9,0.0,69.9,2021,7,29,10,1
5027,2021-07-29 11:00:00,313.0,22744.0,32.1,0.0,64.3,2021,7,29,11,1
5028,2021-07-29 12:00:00,353.0,22744.0,33.3,0.0,62.9,2021,7,29,12,1
5029,2021-07-29 13:00:00,244.0,22744.0,34.4,0.0,60.1,2021,7,29,13,1
5030,2021-07-29 14:00:00,293.0,22744.0,34.8,0.0,51.2,2021,7,29,14,1
5031,2021-07-29 15:00:00,433.0,22744.0,34.8,0.0,52.7,2021,7,29,15,1
5032,2021-07-29 16:00:00,302.0,22744.0,35.3,0.0,54.8,2021,7,29,16,1
5033,2021-07-29 17:00:00,331.0,22744.0,32.8,0.0,66.8,2021,7,29,17,1
5034,2021-07-29 18:00:00,328.0,22744.0,32.8,0.0,68.6,2021,7,29,18,1
5035,2021-07-29 19:00:00,236.0,22744.0,30.9,0.0,77.5,2021,7,29,19,1
5036,2021-07-29 20:00:00,314.0,22744.0,28.1,0.0,86.3,2021,7,29,20,1
5037,2021-07-29 21:00:00,353.0,22744.0,27.0,0.0,86.0,2021,7,29,21,1
5038,2021-07-29 22:00:00,224.0,22744.0,25.8,0.0,91.9,2021,7,29,22,1
5039,2021-07-29 23:00:00,458.0,22744.0,25.5,0.0,93.0,2021,7,29,23,1
5040,2021-07-30 00:00:00,424.0,22744.0,25.1,0.0,95.6,2021,7,30,0,1
5041,2021-07-30 01:00:00,477.0,22744.0,24.8,0.0,95.9,2021,7,30,1,1
5042,2021-07-30 02:00:00,46.0,22744.0,24.1,0.0,96.3,2021,7,30,2,1
5043,2021-07-30 03:00:00,43.0,22744.0,23.8,0.0,96.8,2021,7,30,3,1
5044,2021-07-30 04:00:00,36.0,22744.0,23.5,0.0,97.8,2021,7,30,4,1
5045,2021-07-30 05:00:00,223.0,22744.0,23.6,0.0,97.6,2021,7,30,5,1
5046,2021-07-30 06:00:00,28.0,22744.0,23.3,0.0,98.4,2021,7,30,6,1
5047,2021-07-30 07:00:00,142.0,22744.0,24.5,0.0,95.4,2021,7,30,7,1
5048,2021-07-30 08:00:00,371.0,22744.0,26.7,0.0,89.2,2021,7,30,8,1
5049,2021-07-30 09:00:00,402.0,22744.0,29.5,0.0,77.9,2021,7,30,9,1
5050,2021-07-30 10:00:00,391.0,22744.0,32.0,0.0,68.7,2021,7,30,10,1
5051,2021-07-30 11:00:00,617.0,22744.0,32.1,0.0,68.4,2021,7,30,11,1
5052,2021-07-30 12:00:00,362.0,22744.0,33.3,0.0,63.9,2021,7,30,12,1
5053,2021-07-30 13:00:00,427.0,22744.0,34.5,0.0,59.9,2021,7,30,13,1
5054,2021-07-30 14:00:00,308.0,22744.0,35.1,0.0,56.4,2021,7,30,14,1
5055,2021-07-30 15:00:00,492.0,22744.0,35.8,0.0,55.4,2021,7,30,15,1
5056,2021-07-30 16:00:00,269.0,22744.0,35.7,0.0,51.6,2021,7,30,16,1
5057,2021-07-30 17:00:00,110.0,22744.0,34.9,0.0,53.2,2021,7,30,17,1
5058,2021-07-30 18:00:00,188.0,22744.0,33.3,0.0,59.6,2021,7,30,18,1
5059,2021-07-30 19:00:00,191.0,22744.0,31.2,0.0,69.8,2021,7,30,19,1
5060,2021-07-30 20:00:00,524.0,22744.0,28.6,0.0,80.9,2021,7,30,20,1
5061,2021-07-30 21:00:00,268.0,22744.0,27.0,0.0,86.9,2021,7,30,21,1
5062,2021-07-30 22:00:00,550.0,22744.0,25.9,0.0,90.1,2021,7,30,22,1
5063,2021-07-30 23:00:00,384.0,22744.0,25.5,0.0,92.6,2021,7,30,23,1
5064,2021-07-31 00:00:00,240.0,22744.0,24.7,0.0,94.9,2021,7,31,0,0
5065,2021-07-31 01:00:00,188.0,22744.0,24.1,0.0,94.1,2021,7,31,1,0
5066,2021-07-31 02:00:00,112.0,22744.0,24.1,0.0,95.5,2021,7,31,2,0
5067,2021-07-31 03:00:00,104.0,22744.0,24.2,0.0,95.4,2021,7,31,3,0
5068,2021-07-31 04:00:00,221.0,22744.0,23.9,0.0,96.6,2021,7,31,4,0
5069,2021-07-31 05:00:00,122.0,22744.0,23.9,0.0,98.1,2021,7,31,5,0
5070,2021-07-31 06:00:00,140.0,22744.0,24.2,0.0,97.8,2021,7,31,6,0
5071,2021-07-31 07:00:00,68.0,22744.0,24.8,0.0,97.3,2021,7,31,7,0
5072,2021-07-31 08:00:00,91.0,22744.0,27.2,0.0,88.9,2021,7,31,8,0
5073,2021-07-31 09:00:00,242.0,22744.0,29.6,0.0,79.1,2021,7,31,9,0
5074,2021-07-31 10:00:00,377.0,22744.0,31.7,0.0,67.8,2021,7,31,10,0
5075,2021-07-31 11:00:00,463.0,22744.0,32.9,0.0,67.1,2021,7,31,11,0
5076,2021-07-31 12:00:00,496.0,22744.0,34.4,0.0,59.9,2021,7,31,12,0
5077,2021-07-31 13:00:00,143.0,22744.0,34.8,0.0,60.5,2021,7,31,13,0
5078,2021-07-31 14:00:00,217.0,22744.0,34.4,0.0,55.5,2021,7,31,14,0
5079,2021-07-31 15:00:00,107.0,22744.0,35.1,0.0,59.2,2021,7,31,15,0
5080,2021-07-31 16:00:00,167.0,22744.0,34.1,0.0,62.6,2021,7,31,16,0
5081,2021-07-31 17:00:00,205.0,22744.0,35.3,0.0,57.7,2021,7,31,17,0
5082,2021-07-31 18:00:00,214.0,22744.0,34.4,0.0,61.8,2021,7,31,18,0
5083,2021-07-31 19:00:00,473.0,22744.0,32.3,0.0,70.2,2021,7,31,19,0
5084,2021-07-31 20:00:00,519.0,22744.0,29.2,0.0,81.6,2021,7,31,20,0
5085,2021-07-31 21:00:00,647.0,22744.0,28.7,0.0,85.5,2021,7,31,21,0
5086,2021-07-31 22:00:00,342.0,22744.0,29.0,0.0,85.3,2021,7,31,22,0
5087,2021-07-31 23:00:00,356.0,22744.0,28.3,0.0,86.7,2021,7,31,23,0
5088,2021-08-01 00:00:00,444.0,22840.0,27.9,0.0,87.1,2021,8,1,0,0
5089,2021-08-01 01:00:00,248.0,22840.0,27.3,0.0,91.1,2021,8,1,1,0
5090,2021-08-01 02:00:00,57.0,22840.0,27.3,0.0,91.2,2021,8,1,2,0
5091,2021-08-01 03:00:00,55.0,22840.0,25.8,0.0,93.6,2021,8,1,3,0
5092,2021-08-01 04:00:00,27.0,22840.0,25.7,0.0,96.5,2021,8,1,4,0
5093,2021-08-01 05:00:00,26.0,22840.0,25.3,0.0,97.0,2021,8,1,5,0
5094,2021-08-01 06:00:00,23.0,22840.0,25.0,0.0,98.0,2021,8,1,6,0
5095,2021-08-01 07:00:00,94.0,22840.0,26.5,0.0,91.7,2021,8,1,7,0
5096,2021-08-01 08:00:00,36.0,22840.0,28.6,0.0,84.1,2021,8,1,8,0
5097,2021-08-01 09:00:00,170.0,22840.0,30.6,0.0,75.9,2021,8,1,9,0
5098,2021-08-01 10:00:00,390.0,22840.0,31.6,0.0,68.3,2021,8,1,10,0
5099,2021-08-01 11:00:00,455.0,22840.0,32.5,0.0,56.7,2021,8,1,11,0
5100,2021-08-01 12:00:00,264.0,22840.0,34.0,0.0,60.4,2021,8,1,12,0
5101,2021-08-01 13:00:00,175.0,22840.0,34.3,0.0,58.7,2021,8,1,13,0
5102,2021-08-01 14:00:00,197.0,22840.0,34.2,0.0,63.0,2021,8,1,14,0
5103,2021-08-01 15:00:00,172.0,22840.0,29.4,2.0,88.7,2021,8,1,15,0
5104,2021-08-01 16:00:00,179.0,22840.0,26.5,13.0,91.8,2021,8,1,16,0
5105,2021-08-01 17:00:00,255.0,22840.0,24.9,56.0,98.4,2021,8,1,17,0
5106,2021-08-01 18:00:00,214.66666666666663,22840.0,23.9,17.5,97.4,2021,8,1,18,0
5107,2021-08-01 19:00:00,174.33333333333331,22840.0,23.1,4.0,98.0,2021,8,1,19,0
5108,2021-08-01 20:00:00,134.0,22840.0,23.1,1.5,98.5,2021,8,1,20,0
5109,2021-08-01 21:00:00,544.0,22840.0,23.3,1.0,99.0,2021,8,1,21,0
5110,2021-08-01 22:00:00,345.0,22840.0,23.5,1.0,99.2,2021,8,1,22,0
5111,2021-08-01 23:00:00,275.0,22840.0,23.5,0.0,98.9,2021,8,1,23,0
5112,2021-08-02 00:00:00,233.0,22840.0,23.5,0.0,99.4,2021,8,2,0,1
5113,2021-08-02 01:00:00,73.0,22840.0,23.4,0.0,99.4,2021,8,2,1,1
5114,2021-08-02 02:00:00,92.0,22840.0,23.3,0.0,99.3,2021,8,2,2,1
5115,2021-08-02 03:00:00,45.0,22840.0,23.4,0.0,99.4,2021,8,2,3,1
5116,2021-08-02 04:00:00,33.0,22840.0,23.3,0.0,99.4,2021,8,2,4,1
5117,2021-08-02 05:00:00,85.0,22840.0,23.4,0.0,99.4,2021,8,2,5,1
5118,2021-08-02 06:00:00,32.0,22840.0,23.3,0.0,99.3,2021,8,2,6,1
5119,2021-08-02 07:00:00,136.0,22840.0,23.9,0.0,98.9,2021,8,2,7,1
5120,2021-08-02 08:00:00,587.0,22840.0,25.0,0.0,94.5,2021,8,2,8,1
5121,2021-08-02 09:00:00,390.0,22840.0,26.7,0.0,88.0,2021,8,2,9,1
5122,2021-08-02 10:00:00,242.0,22840.0,27.8,0.0,84.9,2021,8,2,10,1
5123,2021-08-02 11:00:00,351.0,22840.0,28.8,0.0,83.2,2021,8,2,11,1
5124,2021-08-02 12:00:00,312.0,22840.0,30.2,0.0,78.0,2021,8,2,12,1
5125,2021-08-02 13:00:00,565.0,22840.0,32.0,0.0,73.1,2021,8,2,13,1
5126,2021-08-02 14:00:00,276.0,22840.0,28.2,0.0,81.5,2021,8,2,14,1
5127,2021-08-02 15:00:00,228.0,22840.0,25.4,31.0,97.1,2021,8,2,15,1
5128,2021-08-02 16:00:00,248.0,22840.0,27.2,0.0,90.2,2021,8,2,16,1
5129,2021-08-02 17:00:00,531.0,22840.0,28.1,0.0,89.3,2021,8,2,17,1
5130,2021-08-02 18:00:00,471.0,22840.0,26.6,0.0,95.4,2021,8,2,18,1
5131,2021-08-02 19:00:00,338.0,22840.0,25.9,5.5,95.5,2021,8,2,19,1
5132,2021-08-02 20:00:00,191.0,22840.0,24.9,0.0,97.6,2021,8,2,20,1
5133,2021-08-02 21:00:00,298.5,22840.0,24.6,0.0,99.1,2021,8,2,21,1
5134,2021-08-02 22:00:00,406.0,22840.0,24.4,0.0,99.3,2021,8,2,22,1
5135,2021-08-02 23:00:00,349.0,22840.0,24.6,0.0,99.7,2021,8,2,23,1
5136,2021-08-03 00:00:00,204.0,22840.0,24.7,0.0,99.8,2021,8,3,0,1
5137,2021-08-03 01:00:00,387.0,22840.0,24.5,0.0,99.6,2021,8,3,1,1
5138,2021-08-03 02:00:00,198.0,22840.0,24.6,0.0,99.7,2021,8,3,2,1
5139,2021-08-03 03:00:00,61.0,22840.0,24.7,0.0,99.5,2021,8,3,3,1
5140,2021-08-03 04:00:00,26.0,22840.0,24.7,0.5,99.4,2021,8,3,4,1
5141,2021-08-03 05:00:00,98.0,22840.0,24.6,0.0,99.1,2021,8,3,5,1
5142,2021-08-03 06:00:00,177.0,22840.0,24.5,1.0,99.3,2021,8,3,6,1
5143,2021-08-03 07:00:00,199.0,22840.0,24.7,0.0,99.1,2021,8,3,7,1
5144,2021-08-03 08:00:00,275.0,22840.0,24.8,0.0,98.8,2021,8,3,8,1
5145,2021-08-03 09:00:00,333.0,22840.0,25.5,0.5,96.9,2021,8,3,9,1
5146,2021-08-03 10:00:00,254.0,22840.0,27.6,0.0,90.1,2021,8,3,10,1
5147,2021-08-03 11:00:00,213.0,22840.0,28.7,0.0,84.5,2021,8,3,11,1
5148,2021-08-03 12:00:00,168.0,22840.0,30.6,0.0,78.1,2021,8,3,12,1
5149,2021-08-03 13:00:00,174.0,22840.0,30.4,0.0,75.8,2021,8,3,13,1
5150,2021-08-03 14:00:00,507.0,22840.0,32.2,0.0,70.6,2021,8,3,14,1
5151,2021-08-03 15:00:00,449.0,22840.0,32.3,0.0,69.7,2021,8,3,15,1
5152,2021-08-03 16:00:00,391.0,22840.0,32.7,0.0,70.8,2021,8,3,16,1
5153,2021-08-03 17:00:00,130.0,22840.0,32.5,0.0,68.5,2021,8,3,17,1
5154,2021-08-03 18:00:00,226.0,22840.0,32.0,0.0,74.0,2021,8,3,18,1
5155,2021-08-03 19:00:00,188.0,22840.0,30.0,0.0,83.2,2021,8,3,19,1
5156,2021-08-03 20:00:00,190.0,22840.0,27.5,0.0,93.0,2021,8,3,20,1
5157,2021-08-03 21:00:00,512.0,22840.0,26.9,0.0,95.3,2021,8,3,21,1
5158,2021-08-03 22:00:00,497.3333333333333,22840.0,26.4,0.0,96.5,2021,8,3,22,1
5159,2021-08-03 23:00:00,482.6666666666667,22840.0,25.8,0.0,97.3,2021,8,3,23,1
5160,2021-08-04 00:00:00,468.0,22840.0,25.7,0.0,97.6,2021,8,4,0,1
5161,2021-08-04 01:00:00,245.0,22840.0,25.7,0.0,97.6,2021,8,4,1,1
5162,2021-08-04 02:00:00,196.0,22840.0,25.5,0.0,98.1,2021,8,4,2,1
5163,2021-08-04 03:00:00,82.0,22840.0,25.4,0.0,98.1,2021,8,4,3,1
5164,2021-08-04 04:00:00,38.0,22840.0,25.2,0.0,98.3,2021,8,4,4,1
5165,2021-08-04 05:00:00,111.0,22840.0,25.4,0.0,99.0,2021,8,4,5,1
5166,2021-08-04 06:00:00,44.0,22840.0,24.8,0.0,98.3,2021,8,4,6,1
5167,2021-08-04 07:00:00,48.0,22840.0,25.3,0.0,96.8,2021,8,4,7,1
5168,2021-08-04 08:00:00,227.0,22840.0,27.2,0.0,86.8,2021,8,4,8,1
5169,2021-08-04 09:00:00,116.0,22840.0,28.9,0.0,79.0,2021,8,4,9,1
5170,2021-08-04 10:00:00,247.0,22840.0,30.7,0.0,73.2,2021,8,4,10,1
5171,2021-08-04 11:00:00,305.0,22840.0,32.9,0.0,62.9,2021,8,4,11,1
5172,2021-08-04 12:00:00,539.0,22840.0,33.4,0.0,59.8,2021,8,4,12,1
5173,2021-08-04 13:00:00,623.0,22840.0,34.2,0.0,55.3,2021,8,4,13,1
5174,2021-08-04 14:00:00,478.0,22840.0,34.2,0.0,62.7,2021,8,4,14,1
5175,2021-08-04 15:00:00,240.0,22840.0,34.0,0.0,65.6,2021,8,4,15,1
5176,2021-08-04 16:00:00,131.0,22840.0,35.2,0.0,54.2,2021,8,4,16,1
5177,2021-08-04 17:00:00,230.0,22840.0,31.8,0.0,70.1,2021,8,4,17,1
5178,2021-08-04 18:00:00,262.0,22840.0,31.6,0.0,70.9,2021,8,4,18,1
5179,2021-08-04 19:00:00,204.0,22840.0,29.7,0.0,82.3,2021,8,4,19,1
5180,2021-08-04 20:00:00,274.0,22840.0,28.1,0.0,88.4,2021,8,4,20,1
5181,2021-08-04 21:00:00,646.0,22840.0,27.3,0.0,91.6,2021,8,4,21,1
5182,2021-08-04 22:00:00,678.0,22840.0,26.6,0.0,94.0,2021,8,4,22,1
5183,2021-08-04 23:00:00,510.0,22840.0,26.1,0.0,95.7,2021,8,4,23,1
5184,2021-08-05 00:00:00,217.0,22840.0,25.7,0.0,96.9,2021,8,5,0,1
5185,2021-08-05 01:00:00,83.0,22840.0,25.1,0.0,98.0,2021,8,5,1,1
5186,2021-08-05 02:00:00,72.0,22840.0,24.8,0.0,98.1,2021,8,5,2,1
5187,2021-08-05 03:00:00,68.0,22840.0,24.4,0.0,98.8,2021,8,5,3,1
5188,2021-08-05 04:00:00,180.0,22840.0,24.0,0.0,98.9,2021,8,5,4,1
5189,2021-08-05 05:00:00,211.0,22840.0,23.7,0.0,99.1,2021,8,5,5,1
5190,2021-08-05 06:00:00,145.0,22840.0,23.8,0.0,99.1,2021,8,5,6,1
5191,2021-08-05 07:00:00,114.0,22840.0,24.7,0.0,97.9,2021,8,5,7,1
5192,2021-08-05 08:00:00,126.0,22840.0,27.1,0.0,87.6,2021,8,5,8,1
5193,2021-08-05 09:00:00,216.0,22840.0,29.5,0.0,79.3,2021,8,5,9,1
5194,2021-08-05 10:00:00,555.0,22840.0,31.9,0.0,73.5,2021,8,5,10,1
5195,2021-08-05 11:00:00,342.0,22840.0,32.6,0.0,66.0,2021,8,5,11,1
5196,2021-08-05 12:00:00,540.0,22840.0,33.8,0.0,63.2,2021,8,5,12,1
5197,2021-08-05 13:00:00,253.0,22840.0,34.8,0.0,61.4,2021,8,5,13,1
5198,2021-08-05 14:00:00,210.0,22840.0,35.0,0.0,58.1,2021,8,5,14,1
5199,2021-08-05 15:00:00,346.0,22840.0,35.3,0.0,56.1,2021,8,5,15,1
5200,2021-08-05 16:00:00,277.0,22840.0,35.3,0.0,60.4,2021,8,5,16,1
5201,2021-08-05 17:00:00,193.0,22840.0,35.1,0.0,55.3,2021,8,5,17,1
5202,2021-08-05 18:00:00,213.0,22840.0,31.7,0.0,77.4,2021,8,5,18,1
5203,2021-08-05 19:00:00,353.0,22840.0,29.4,0.0,88.2,2021,8,5,19,1
5204,2021-08-05 20:00:00,597.0,22840.0,29.2,0.0,87.3,2021,8,5,20,1
5205,2021-08-05 21:00:00,655.0,22840.0,28.2,0.0,88.8,2021,8,5,21,1
5206,2021-08-05 22:00:00,534.5,22840.0,28.2,0.0,89.4,2021,8,5,22,1
5207,2021-08-05 23:00:00,414.0,22840.0,26.4,0.0,96.2,2021,8,5,23,1
5208,2021-08-06 00:00:00,258.0,22840.0,25.4,0.0,96.8,2021,8,6,0,1
5209,2021-08-06 01:00:00,62.0,22840.0,25.2,0.0,97.5,2021,8,6,1,1
5210,2021-08-06 02:00:00,56.0,22840.0,25.0,0.0,98.2,2021,8,6,2,1
5211,2021-08-06 03:00:00,45.0,22840.0,25.1,0.0,97.9,2021,8,6,3,1
5212,2021-08-06 04:00:00,36.0,22840.0,25.1,0.0,98.3,2021,8,6,4,1
5213,2021-08-06 05:00:00,110.0,22840.0,24.6,0.0,98.9,2021,8,6,5,1
5214,2021-08-06 06:00:00,67.0,22840.0,24.6,0.0,99.4,2021,8,6,6,1
5215,2021-08-06 07:00:00,194.0,22840.0,24.6,0.0,99.7,2021,8,6,7,1
5216,2021-08-06 08:00:00,470.0,22840.0,26.6,0.0,97.6,2021,8,6,8,1
5217,2021-08-06 09:00:00,438.0,22840.0,29.5,0.0,82.0,2021,8,6,9,1
5218,2021-08-06 10:00:00,282.0,22840.0,31.2,0.0,74.6,2021,8,6,10,1
5219,2021-08-06 11:00:00,430.0,22840.0,33.1,0.0,68.7,2021,8,6,11,1
5220,2021-08-06 12:00:00,518.0,22840.0,33.7,0.0,64.5,2021,8,6,12,1
5221,2021-08-06 13:00:00,282.0,22840.0,35.7,0.0,50.0,2021,8,6,13,1
5222,2021-08-06 14:00:00,261.0,22840.0,35.9,0.0,54.0,2021,8,6,14,1
5223,2021-08-06 15:00:00,264.0,22840.0,36.2,0.0,48.5,2021,8,6,15,1
5224,2021-08-06 16:00:00,112.0,22840.0,35.1,0.0,63.8,2021,8,6,16,1
5225,2021-08-06 17:00:00,208.0,22840.0,33.2,0.0,67.0,2021,8,6,17,1
5226,2021-08-06 18:00:00,363.0,22840.0,32.0,0.0,78.1,2021,8,6,18,1
5227,2021-08-06 19:00:00,388.0,22840.0,30.2,0.0,65.3,2021,8,6,19,1
5228,2021-08-06 20:00:00,358.0,22840.0,27.3,0.0,71.9,2021,8,6,20,1
5229,2021-08-06 21:00:00,452.0,22840.0,27.0,0.0,73.6,2021,8,6,21,1
5230,2021-08-06 22:00:00,513.0,22840.0,25.3,0.0,83.5,2021,8,6,22,1
5231,2021-08-06 23:00:00,218.0,22840.0,24.3,0.0,89.4,2021,8,6,23,1
5232,2021-08-07 00:00:00,276.0,22840.0,24.0,0.0,90.3,2021,8,7,0,0
5233,2021-08-07 01:00:00,171.0,22840.0,23.5,0.0,93.4,2021,8,7,1,0
5234,2021-08-07 02:00:00,129.0,22840.0,23.1,0.0,95.2,2021,8,7,2,0
5235,2021-08-07 03:00:00,39.0,22840.0,22.8,0.0,96.1,2021,8,7,3,0
5236,2021-08-07 04:00:00,32.0,22840.0,22.5,0.0,96.4,2021,8,7,4,0
5237,2021-08-07 05:00:00,31.0,22840.0,22.2,0.0,97.2,2021,8,7,5,0
5238,2021-08-07 06:00:00,77.0,22840.0,22.1,0.0,97.6,2021,8,7,6,0
5239,2021-08-07 07:00:00,305.0,22840.0,23.7,0.0,94.0,2021,8,7,7,0
5240,2021-08-07 08:00:00,397.0,22840.0,26.3,0.0,84.7,2021,8,7,8,0
5241,2021-08-07 09:00:00,227.0,22840.0,28.6,0.0,75.2,2021,8,7,9,0
5242,2021-08-07 10:00:00,177.0,22840.0,30.4,0.0,69.8,2021,8,7,10,0
5243,2021-08-07 11:00:00,217.0,22840.0,31.9,0.0,64.7,2021,8,7,11,0
5244,2021-08-07 12:00:00,541.0,22840.0,33.2,0.0,63.5,2021,8,7,12,0
5245,2021-08-07 13:00:00,160.0,22840.0,34.6,0.0,61.3,2021,8,7,13,0
5246,2021-08-07 14:00:00,276.0,22840.0,35.0,0.0,56.1,2021,8,7,14,0
5247,2021-08-07 15:00:00,209.0,22840.0,35.1,0.0,56.6,2021,8,7,15,0
5248,2021-08-07 16:00:00,402.0,22840.0,34.4,0.0,55.1,2021,8,7,16,0
5249,2021-08-07 17:00:00,383.0,22840.0,32.6,0.0,66.5,2021,8,7,17,0
5250,2021-08-07 18:00:00,477.0,22840.0,32.3,0.0,62.6,2021,8,7,18,0
5251,2021-08-07 19:00:00,185.0,22840.0,31.1,0.0,67.8,2021,8,7,19,0
5252,2021-08-07 20:00:00,100.0,22840.0,28.7,0.0,77.6,2021,8,7,20,0
5253,2021-08-07 21:00:00,646.0,22840.0,27.8,0.0,71.6,2021,8,7,21,0
5254,2021-08-07 22:00:00,435.0,22840.0,23.7,8.5,93.2,2021,8,7,22,0
5255,2021-08-07 23:00:00,417.0,22840.0,23.3,0.5,93.6,2021,8,7,23,0
5256,2021-08-08 00:00:00,521.0,22840.0,22.5,0.0,95.7,2021,8,8,0,0
5257,2021-08-08 01:00:00,152.0,22840.0,22.4,0.0,97.6,2021,8,8,1,0
5258,2021-08-08 02:00:00,121.0,22840.0,22.0,0.0,98.2,2021,8,8,2,0
5259,2021-08-08 03:00:00,71.0,22840.0,22.0,0.0,98.5,2021,8,8,3,0
5260,2021-08-08 04:00:00,31.0,22840.0,22.1,0.0,98.8,2021,8,8,4,0
5261,2021-08-08 05:00:00,32.0,22840.0,21.9,0.0,98.7,2021,8,8,5,0
5262,2021-08-08 06:00:00,40.0,22840.0,22.2,0.0,98.6,2021,8,8,6,0
5263,2021-08-08 07:00:00,71.0,22840.0,22.4,0.0,98.3,2021,8,8,7,0
