,index,population,temp,rain,hum,week_weekday,holiday,feel,warning,y,ds
12776,2018-06-17 09:00:00,20540.0,20.4,0.0,71.0,0,0,28.8,not,136.0,2018-06-17 09:00:00
12777,2018-06-17 10:00:00,20540.0,21.6,0.0,67.0,0,0,28.8,not,220.0,2018-06-17 10:00:00
12778,2018-06-17 11:00:00,20540.0,23.2,0.0,61.3,0,0,28.8,not,516.0,2018-06-17 11:00:00
12779,2018-06-17 12:00:00,20540.0,24.5,0.0,58.6,0,0,28.8,not,241.0,2018-06-17 12:00:00
12780,2018-06-17 13:00:00,20540.0,26.3,0.0,60.2,0,0,28.8,not,170.0,2018-06-17 13:00:00
12781,2018-06-17 14:00:00,20540.0,28.3,0.0,50.5,0,0,28.8,not,297.0,2018-06-17 14:00:00
12782,2018-06-17 15:00:00,20540.0,28.6,0.0,48.4,0,0,28.8,not,274.0,2018-06-17 15:00:00
12783,2018-06-17 16:00:00,20540.0,28.1,0.0,44.2,0,0,28.8,not,422.0,2018-06-17 16:00:00
12784,2018-06-17 17:00:00,20540.0,29.1,0.0,40.2,0,0,28.8,not,106.0,2018-06-17 17:00:00
12785,2018-06-17 18:00:00,20540.0,26.5,0.0,54.5,0,0,28.8,not,222.0,2018-06-17 18:00:00
12786,2018-06-17 19:00:00,20540.0,24.3,0.0,65.8,0,0,28.8,not,414.0,2018-06-17 19:00:00
12787,2018-06-17 20:00:00,20540.0,22.9,0.0,70.2,0,0,28.8,not,352.0,2018-06-17 20:00:00
12788,2018-06-17 21:00:00,20540.0,22.0,0.0,75.3,0,0,28.8,not,394.0,2018-06-17 21:00:00
12789,2018-06-17 22:00:00,20540.0,20.5,0.0,80.7,0,0,28.8,not,455.0,2018-06-17 22:00:00
12790,2018-06-17 23:00:00,20540.0,19.9,0.0,84.3,0,0,28.8,not,244.0,2018-06-17 23:00:00
12791,2018-06-18 00:00:00,20540.0,18.9,0.0,86.2,1,0,30.6,not,265.0,2018-06-18 00:00:00
12792,2018-06-18 01:00:00,20540.0,18.7,0.0,86.5,1,0,30.6,not,253.0,2018-06-18 01:00:00
12793,2018-06-18 02:00:00,20540.0,17.9,0.0,91.4,1,0,30.6,not,153.0,2018-06-18 02:00:00
12794,2018-06-18 03:00:00,20540.0,17.5,0.0,93.2,1,0,30.6,not,216.0,2018-06-18 03:00:00
12795,2018-06-18 04:00:00,20540.0,17.0,0.0,95.0,1,0,30.6,not,42.0,2018-06-18 04:00:00
12796,2018-06-18 05:00:00,20540.0,16.4,0.0,96.9,1,0,30.6,not,13.0,2018-06-18 05:00:00
12797,2018-06-18 06:00:00,20540.0,16.6,0.0,96.9,1,0,30.6,not,65.0,2018-06-18 06:00:00
12798,2018-06-18 07:00:00,20540.0,18.2,0.0,91.2,1,0,30.6,not,198.0,2018-06-18 07:00:00
12799,2018-06-18 08:00:00,20540.0,20.4,0.0,84.2,1,0,30.6,not,528.0,2018-06-18 08:00:00
12800,2018-06-18 09:00:00,20540.0,22.8,0.0,77.0,1,0,30.6,not,325.0,2018-06-18 09:00:00
12801,2018-06-18 10:00:00,20540.0,25.7,0.0,67.8,1,0,30.6,not,137.0,2018-06-18 10:00:00
12802,2018-06-18 11:00:00,20540.0,28.3,0.0,51.6,1,0,30.6,not,268.0,2018-06-18 11:00:00
12803,2018-06-18 12:00:00,20540.0,29.7,0.0,46.4,1,0,30.6,not,260.0,2018-06-18 12:00:00
12804,2018-06-18 13:00:00,20540.0,31.4,0.0,42.2,1,0,30.6,not,325.0,2018-06-18 13:00:00
12805,2018-06-18 14:00:00,20540.0,31.7,0.0,41.3,1,0,30.6,not,176.0,2018-06-18 14:00:00
12806,2018-06-18 15:00:00,20540.0,31.4,0.0,42.1,1,0,30.6,not,413.0,2018-06-18 15:00:00
12807,2018-06-18 16:00:00,20540.0,32.0,0.0,39.2,1,0,30.6,not,559.0,2018-06-18 16:00:00
12808,2018-06-18 17:00:00,20540.0,31.0,0.0,43.4,1,0,30.6,not,465.0,2018-06-18 17:00:00
12809,2018-06-18 18:00:00,20540.0,30.7,0.0,47.7,1,0,30.6,not,320.0,2018-06-18 18:00:00
12810,2018-06-18 19:00:00,20540.0,28.8,0.0,51.6,1,0,30.6,not,459.0,2018-06-18 19:00:00
12811,2018-06-18 20:00:00,20540.0,25.5,0.0,67.4,1,0,30.6,not,306.0,2018-06-18 20:00:00
12812,2018-06-18 21:00:00,20540.0,26.5,0.0,62.9,1,0,30.6,not,330.0,2018-06-18 21:00:00
12813,2018-06-18 22:00:00,20540.0,25.0,0.0,71.5,1,0,30.6,not,387.0,2018-06-18 22:00:00
12814,2018-06-18 23:00:00,20540.0,24.2,0.0,77.7,1,0,30.6,not,406.0,2018-06-18 23:00:00
12815,2018-06-19 00:00:00,20540.0,23.2,0.0,83.2,1,0,27.9,not,176.0,2018-06-19 00:00:00
12816,2018-06-19 01:00:00,20540.0,21.8,0.0,88.5,1,0,27.9,not,112.0,2018-06-19 01:00:00
12817,2018-06-19 02:00:00,20540.0,20.2,0.0,95.9,1,0,27.9,not,115.0,2018-06-19 02:00:00
12818,2018-06-19 03:00:00,20540.0,19.3,0.0,97.1,1,0,27.9,not,81.0,2018-06-19 03:00:00
12819,2018-06-19 04:00:00,20540.0,19.1,0.0,98.2,1,0,27.9,not,23.0,2018-06-19 04:00:00
12820,2018-06-19 05:00:00,20540.0,18.7,0.0,99.4,1,0,27.9,not,26.0,2018-06-19 05:00:00
12821,2018-06-19 06:00:00,20540.0,18.5,0.0,100.0,1,0,27.9,not,18.0,2018-06-19 06:00:00
12822,2018-06-19 07:00:00,20540.0,20.5,0.0,94.7,1,0,27.9,not,198.0,2018-06-19 07:00:00
12823,2018-06-19 08:00:00,20540.0,21.5,0.0,91.0,1,0,27.9,not,469.0,2018-06-19 08:00:00
12824,2018-06-19 09:00:00,20540.0,22.7,0.0,86.5,1,0,27.9,not,556.0,2018-06-19 09:00:00
12825,2018-06-19 10:00:00,20540.0,23.2,0.0,86.9,1,0,27.9,not,413.0,2018-06-19 10:00:00
12826,2018-06-19 11:00:00,20540.0,24.3,0.0,78.8,1,0,27.9,not,322.0,2018-06-19 11:00:00
12827,2018-06-19 12:00:00,20540.0,23.2,0.0,93.4,1,0,27.9,not,248.0,2018-06-19 12:00:00
12828,2018-06-19 13:00:00,20540.0,23.9,1.0,92.1,1,0,27.9,not,200.0,2018-06-19 13:00:00
12829,2018-06-19 14:00:00,20540.0,23.8,0.0,90.0,1,0,27.9,not,369.0,2018-06-19 14:00:00
12830,2018-06-19 15:00:00,20540.0,23.1,0.0,89.9,1,0,27.9,not,214.0,2018-06-19 15:00:00
12831,2018-06-19 16:00:00,20540.0,22.7,0.5,89.8,1,0,27.9,not,154.0,2018-06-19 16:00:00
12832,2018-06-19 17:00:00,20540.0,21.9,0.0,93.8,1,0,27.9,not,325.0,2018-06-19 17:00:00
12833,2018-06-19 18:00:00,20540.0,21.2,0.0,87.8,1,0,27.9,not,225.0,2018-06-19 18:00:00
12834,2018-06-19 19:00:00,20540.0,19.7,0.0,96.5,1,0,27.9,not,120.0,2018-06-19 19:00:00
12835,2018-06-19 20:00:00,20540.0,19.2,0.0,98.9,1,0,27.9,not,116.0,2018-06-19 20:00:00
12836,2018-06-19 21:00:00,20540.0,18.9,0.0,99.2,1,0,27.9,not,239.0,2018-06-19 21:00:00
12837,2018-06-19 22:00:00,20540.0,18.8,0.0,99.1,1,0,27.9,not,620.0,2018-06-19 22:00:00
12838,2018-06-19 23:00:00,20540.0,18.8,0.0,97.8,1,0,27.9,not,467.0,2018-06-19 23:00:00
12839,2018-06-20 00:00:00,20540.0,18.6,0.0,98.5,1,0,29.1,not,403.0,2018-06-20 00:00:00
12840,2018-06-20 01:00:00,20540.0,18.5,0.0,99.3,1,0,29.1,not,156.0,2018-06-20 01:00:00
12841,2018-06-20 02:00:00,20540.0,17.2,0.0,100.0,1,0,29.1,not,45.0,2018-06-20 02:00:00
12842,2018-06-20 03:00:00,20540.0,16.7,0.0,100.0,1,0,29.1,not,52.0,2018-06-20 03:00:00
12843,2018-06-20 04:00:00,20540.0,16.6,0.0,100.0,1,0,29.1,not,39.0,2018-06-20 04:00:00
12844,2018-06-20 05:00:00,20540.0,16.2,0.0,100.0,1,0,29.1,not,233.0,2018-06-20 05:00:00
12845,2018-06-20 06:00:00,20540.0,16.8,0.0,100.0,1,0,29.1,not,93.0,2018-06-20 06:00:00
12846,2018-06-20 07:00:00,20540.0,19.2,0.0,95.6,1,0,29.1,not,407.0,2018-06-20 07:00:00
12847,2018-06-20 08:00:00,20540.0,22.0,0.0,80.7,1,0,29.1,not,230.0,2018-06-20 08:00:00
12848,2018-06-20 09:00:00,20540.0,23.5,0.0,70.8,1,0,29.1,not,328.0,2018-06-20 09:00:00
12849,2018-06-20 10:00:00,20540.0,25.3,0.0,66.3,1,0,29.1,not,243.0,2018-06-20 10:00:00
12850,2018-06-20 11:00:00,20540.0,26.3,0.0,58.7,1,0,29.1,not,374.0,2018-06-20 11:00:00
12851,2018-06-20 12:00:00,20540.0,26.8,0.0,57.7,1,0,29.1,not,199.0,2018-06-20 12:00:00
12852,2018-06-20 13:00:00,20540.0,27.3,0.0,53.2,1,0,29.1,not,315.0,2018-06-20 13:00:00
12853,2018-06-20 14:00:00,20540.0,28.5,0.0,50.0,1,0,29.1,not,374.0,2018-06-20 14:00:00
12854,2018-06-20 15:00:00,20540.0,28.9,0.0,44.2,1,0,29.1,not,329.0,2018-06-20 15:00:00
12855,2018-06-20 16:00:00,20540.0,28.9,0.0,40.1,1,0,29.1,not,350.0,2018-06-20 16:00:00
12856,2018-06-20 17:00:00,20540.0,28.5,0.0,44.0,1,0,29.1,not,218.0,2018-06-20 17:00:00
12857,2018-06-20 18:00:00,20540.0,28.1,0.0,46.1,1,0,29.1,not,297.0,2018-06-20 18:00:00
12858,2018-06-20 19:00:00,20540.0,27.0,0.0,49.0,1,0,29.1,not,287.0,2018-06-20 19:00:00
12859,2018-06-20 20:00:00,20540.0,24.0,0.0,62.2,1,0,29.1,not,269.0,2018-06-20 20:00:00
12860,2018-06-20 21:00:00,20540.0,22.0,0.0,70.7,1,0,29.1,not,232.0,2018-06-20 21:00:00
12861,2018-06-20 22:00:00,20540.0,20.2,0.0,80.5,1,0,29.1,not,605.0,2018-06-20 22:00:00
12862,2018-06-20 23:00:00,20540.0,17.9,0.0,91.2,1,0,29.1,not,652.0,2018-06-20 23:00:00
12863,2018-06-21 00:00:00,20540.0,17.5,0.0,93.9,1,0,28.9,not,443.0,2018-06-21 00:00:00
12864,2018-06-21 01:00:00,20540.0,16.2,0.0,96.9,1,0,28.9,not,134.0,2018-06-21 01:00:00
12865,2018-06-21 02:00:00,20540.0,16.4,0.0,96.7,1,0,28.9,not,123.0,2018-06-21 02:00:00
12866,2018-06-21 03:00:00,20540.0,16.6,0.0,98.2,1,0,28.9,not,136.0,2018-06-21 03:00:00
12867,2018-06-21 04:00:00,20540.0,15.5,0.0,98.3,1,0,28.9,not,140.0,2018-06-21 04:00:00
12868,2018-06-21 05:00:00,20540.0,15.0,0.0,100.0,1,0,28.9,not,42.0,2018-06-21 05:00:00
12869,2018-06-21 06:00:00,20540.0,15.7,0.0,99.8,1,0,28.9,not,39.0,2018-06-21 06:00:00
12870,2018-06-21 07:00:00,20540.0,18.2,0.0,89.5,1,0,28.9,not,40.0,2018-06-21 07:00:00
12871,2018-06-21 08:00:00,20540.0,21.8,0.0,77.1,1,0,28.9,not,385.0,2018-06-21 08:00:00
12872,2018-06-21 09:00:00,20540.0,24.0,0.0,61.3,1,0,28.9,not,442.0,2018-06-21 09:00:00
12873,2018-06-21 10:00:00,20540.0,25.8,0.0,54.9,1,0,28.9,not,238.0,2018-06-21 10:00:00
12874,2018-06-21 11:00:00,20540.0,27.2,0.0,43.5,1,0,28.9,not,370.0,2018-06-21 11:00:00
12875,2018-06-21 12:00:00,20540.0,28.7,0.0,36.9,1,0,28.9,not,304.0,2018-06-21 12:00:00
12876,2018-06-21 13:00:00,20540.0,29.7,0.0,31.0,1,0,28.9,not,577.0,2018-06-21 13:00:00
12877,2018-06-21 14:00:00,20540.0,29.8,0.0,27.8,1,0,28.9,not,388.0,2018-06-21 14:00:00
12878,2018-06-21 15:00:00,20540.0,30.4,0.0,30.2,1,0,28.9,not,215.0,2018-06-21 15:00:00
12879,2018-06-21 16:00:00,20540.0,30.3,0.0,31.5,1,0,28.9,not,211.0,2018-06-21 16:00:00
12880,2018-06-21 17:00:00,20540.0,30.0,0.0,26.4,1,0,28.9,not,328.0,2018-06-21 17:00:00
12881,2018-06-21 18:00:00,20540.0,29.5,0.0,26.0,1,0,28.9,not,399.0,2018-06-21 18:00:00
12882,2018-06-21 19:00:00,20540.0,27.9,0.0,27.5,1,0,28.9,not,365.0,2018-06-21 19:00:00
12883,2018-06-21 20:00:00,20540.0,21.5,0.0,50.4,1,0,28.9,not,170.0,2018-06-21 20:00:00
12884,2018-06-21 21:00:00,20540.0,18.7,0.0,61.0,1,0,28.9,not,333.0,2018-06-21 21:00:00
12885,2018-06-21 22:00:00,20540.0,17.0,0.0,71.0,1,0,28.9,not,458.0,2018-06-21 22:00:00
12886,2018-06-21 23:00:00,20540.0,17.0,0.0,70.5,1,0,28.9,not,621.0,2018-06-21 23:00:00
12887,2018-06-22 00:00:00,20540.0,15.2,0.0,81.8,1,0,29.3,not,506.0,2018-06-22 00:00:00
12888,2018-06-22 01:00:00,20540.0,14.9,0.0,83.9,1,0,29.3,not,233.0,2018-06-22 01:00:00
12889,2018-06-22 02:00:00,20540.0,14.1,0.0,86.6,1,0,29.3,not,108.0,2018-06-22 02:00:00
12890,2018-06-22 03:00:00,20540.0,13.1,0.0,92.2,1,0,29.3,not,108.0,2018-06-22 03:00:00
12891,2018-06-22 04:00:00,20540.0,12.6,0.0,93.2,1,0,29.3,warning,40.0,2018-06-22 04:00:00
12892,2018-06-22 05:00:00,20540.0,12.0,0.0,94.2,1,0,29.3,warning,43.0,2018-06-22 05:00:00
12893,2018-06-22 06:00:00,20540.0,12.6,0.0,95.0,1,0,29.3,warning,108.0,2018-06-22 06:00:00
12894,2018-06-22 07:00:00,20540.0,15.3,0.0,87.6,1,0,29.3,warning,259.0,2018-06-22 07:00:00
12895,2018-06-22 08:00:00,20540.0,18.8,0.0,74.9,1,0,29.3,warning,168.0,2018-06-22 08:00:00
12896,2018-06-22 09:00:00,20540.0,23.7,0.0,59.9,1,0,29.3,warning,291.0,2018-06-22 09:00:00
12897,2018-06-22 10:00:00,20540.0,26.2,0.0,47.4,1,0,29.3,warning,143.0,2018-06-22 10:00:00
12898,2018-06-22 11:00:00,20540.0,28.1,0.0,39.3,1,0,29.3,warning,158.0,2018-06-22 11:00:00
12899,2018-06-22 12:00:00,20540.0,30.4,0.0,32.4,1,0,29.3,warning,284.0,2018-06-22 12:00:00
12900,2018-06-22 13:00:00,20540.0,31.7,0.0,27.1,1,0,29.3,warning,757.0,2018-06-22 13:00:00
12901,2018-06-22 14:00:00,20540.0,32.0,0.0,24.5,1,0,29.3,warning,551.0,2018-06-22 14:00:00
12902,2018-06-22 15:00:00,20540.0,33.0,0.0,24.4,1,0,29.3,warning,264.0,2018-06-22 15:00:00
12903,2018-06-22 16:00:00,20540.0,32.2,0.0,22.3,1,0,29.3,warning,196.0,2018-06-22 16:00:00
12904,2018-06-22 17:00:00,20540.0,31.2,0.0,28.7,1,0,29.3,warning,315.0,2018-06-22 17:00:00
12905,2018-06-22 18:00:00,20540.0,29.7,0.0,34.0,1,0,29.3,warning,265.0,2018-06-22 18:00:00
12906,2018-06-22 19:00:00,20540.0,25.9,0.0,52.0,1,0,29.3,warning,170.0,2018-06-22 19:00:00
12907,2018-06-22 20:00:00,20540.0,23.8,0.0,62.8,1,0,29.3,warning,197.0,2018-06-22 20:00:00
12908,2018-06-22 21:00:00,20540.0,21.8,0.0,69.8,1,0,29.3,warning,312.0,2018-06-22 21:00:00
12909,2018-06-22 22:00:00,20540.0,21.5,0.0,71.8,1,0,29.3,warning,237.0,2018-06-22 22:00:00
12910,2018-06-22 23:00:00,20540.0,20.4,0.0,77.4,1,0,29.3,warning,421.0,2018-06-22 23:00:00
12911,2018-06-23 00:00:00,20540.0,19.9,0.0,79.6,0,0,30.1,warning,352.0,2018-06-23 00:00:00
12912,2018-06-23 01:00:00,20540.0,19.3,0.0,82.9,0,0,30.1,warning,224.0,2018-06-23 01:00:00
12913,2018-06-23 02:00:00,20540.0,19.1,0.0,83.3,0,0,30.1,warning,126.0,2018-06-23 02:00:00
12914,2018-06-23 03:00:00,20540.0,18.5,0.0,85.4,0,0,30.1,warning,97.0,2018-06-23 03:00:00
12915,2018-06-23 04:00:00,20540.0,18.5,0.0,86.4,0,0,30.1,warning,123.0,2018-06-23 04:00:00
12916,2018-06-23 05:00:00,20540.0,18.2,0.0,89.5,0,0,30.1,warning,185.0,2018-06-23 05:00:00
12917,2018-06-23 06:00:00,20540.0,18.3,0.0,86.8,0,0,30.1,warning,18.0,2018-06-23 06:00:00
12918,2018-06-23 07:00:00,20540.0,18.7,0.0,86.8,0,0,30.1,warning,18.0,2018-06-23 07:00:00
12919,2018-06-23 08:00:00,20540.0,20.2,0.0,81.7,0,0,30.1,warning,274.0,2018-06-23 08:00:00
12920,2018-06-23 09:00:00,20540.0,22.8,0.0,71.7,0,0,30.1,warning,381.0,2018-06-23 09:00:00
12921,2018-06-23 10:00:00,20540.0,24.8,0.0,50.5,0,0,30.1,warning,333.0,2018-06-23 10:00:00
12922,2018-06-23 11:00:00,20540.0,27.4,0.0,41.6,0,0,30.1,warning,189.0,2018-06-23 11:00:00
12923,2018-06-23 12:00:00,20540.0,29.5,0.0,30.8,0,0,30.1,warning,479.0,2018-06-23 12:00:00
12924,2018-06-23 13:00:00,20540.0,31.7,0.0,26.8,0,0,30.1,warning,417.0,2018-06-23 13:00:00
12925,2018-06-23 14:00:00,20540.0,31.9,0.0,29.8,0,0,30.1,warning,359.0,2018-06-23 14:00:00
12926,2018-06-23 15:00:00,20540.0,32.6,0.0,26.3,0,0,30.1,warning,195.0,2018-06-23 15:00:00
12927,2018-06-23 16:00:00,20540.0,32.5,0.0,26.3,0,0,30.1,warning,97.0,2018-06-23 16:00:00
12928,2018-06-23 17:00:00,20540.0,31.8,0.0,29.7,0,0,30.1,warning,86.0,2018-06-23 17:00:00
12929,2018-06-23 18:00:00,20540.0,30.5,0.0,32.4,0,0,30.1,warning,174.0,2018-06-23 18:00:00
12930,2018-06-23 19:00:00,20540.0,29.0,0.0,38.3,0,0,30.1,warning,211.0,2018-06-23 19:00:00
12931,2018-06-23 20:00:00,20540.0,25.6,0.0,50.0,0,0,30.1,warning,217.0,2018-06-23 20:00:00
12932,2018-06-23 21:00:00,20540.0,22.7,0.0,62.9,0,0,30.1,warning,450.0,2018-06-23 21:00:00
12933,2018-06-23 22:00:00,20540.0,20.3,0.0,72.4,0,0,30.1,warning,578.0,2018-06-23 22:00:00
12934,2018-06-23 23:00:00,20540.0,19.3,0.0,78.4,0,0,30.1,warning,586.0,2018-06-23 23:00:00
12935,2018-06-24 00:00:00,20540.0,18.1,0.0,82.6,0,0,32.3,warning,346.0,2018-06-24 00:00:00
12936,2018-06-24 01:00:00,20540.0,16.9,0.0,89.2,0,0,32.3,warning,69.0,2018-06-24 01:00:00
12937,2018-06-24 02:00:00,20540.0,16.7,0.0,89.7,0,0,32.3,warning,87.0,2018-06-24 02:00:00
12938,2018-06-24 03:00:00,20540.0,16.0,0.0,94.1,0,0,32.3,warning,239.0,2018-06-24 03:00:00
12939,2018-06-24 04:00:00,20540.0,15.5,0.0,94.9,0,0,32.3,warning,97.0,2018-06-24 04:00:00
12940,2018-06-24 05:00:00,20540.0,15.0,0.0,96.2,0,0,32.3,warning,43.0,2018-06-24 05:00:00
12941,2018-06-24 06:00:00,20540.0,15.0,0.0,97.0,0,0,32.3,warning,31.0,2018-06-24 06:00:00
12942,2018-06-24 07:00:00,20540.0,17.8,0.0,89.1,0,0,32.3,warning,23.0,2018-06-24 07:00:00
12943,2018-06-24 08:00:00,20540.0,21.9,0.0,75.3,0,0,32.3,warning,21.0,2018-06-24 08:00:00
12944,2018-06-24 09:00:00,20540.0,25.4,0.0,64.0,0,0,32.3,warning,78.0,2018-06-24 09:00:00
12945,2018-06-24 10:00:00,20540.0,29.3,0.0,48.0,0,0,32.3,warning,324.0,2018-06-24 10:00:00
12946,2018-06-24 11:00:00,20540.0,30.0,0.0,48.3,0,0,32.3,warning,290.0,2018-06-24 11:00:00
12947,2018-06-24 12:00:00,20540.0,32.2,0.0,35.3,0,0,32.3,warning,558.0,2018-06-24 12:00:00
12948,2018-06-24 13:00:00,20540.0,33.4,0.0,31.9,0,0,32.3,warning,415.0,2018-06-24 13:00:00
12949,2018-06-24 14:00:00,20540.0,34.3,0.0,30.6,0,0,32.3,warning,194.0,2018-06-24 14:00:00
12950,2018-06-24 15:00:00,20540.0,34.9,0.0,28.5,0,0,32.3,warning,182.0,2018-06-24 15:00:00
12951,2018-06-24 16:00:00,20540.0,34.6,0.0,28.1,0,0,32.3,warning,326.0,2018-06-24 16:00:00
12952,2018-06-24 17:00:00,20540.0,33.7,0.0,29.4,0,0,32.3,warning,392.0,2018-06-24 17:00:00
12953,2018-06-24 18:00:00,20540.0,32.8,0.0,32.1,0,0,32.3,warning,136.0,2018-06-24 18:00:00
12954,2018-06-24 19:00:00,20540.0,31.0,0.0,41.3,0,0,32.3,warning,361.0,2018-06-24 19:00:00
12955,2018-06-24 20:00:00,20540.0,26.6,0.0,58.1,0,0,32.3,warning,411.0,2018-06-24 20:00:00
12956,2018-06-24 21:00:00,20540.0,24.4,0.0,66.7,0,0,32.3,warning,466.0,2018-06-24 21:00:00
12957,2018-06-24 22:00:00,20540.0,22.5,0.0,77.9,0,0,32.3,warning,445.0,2018-06-24 22:00:00
12958,2018-06-24 23:00:00,20540.0,21.0,0.0,86.1,0,0,32.3,warning,178.0,2018-06-24 23:00:00
12959,2018-06-25 00:00:00,20540.0,20.5,0.0,87.0,1,0,32.0,warning,310.0,2018-06-25 00:00:00
12960,2018-06-25 01:00:00,20540.0,19.7,0.0,91.1,1,0,32.0,warning,252.0,2018-06-25 01:00:00
12961,2018-06-25 02:00:00,20540.0,19.1,0.0,94.0,1,0,32.0,warning,145.0,2018-06-25 02:00:00
12962,2018-06-25 03:00:00,20540.0,18.0,0.0,95.5,1,0,32.0,warning,55.0,2018-06-25 03:00:00
12963,2018-06-25 04:00:00,20540.0,17.6,0.0,98.0,1,0,32.0,warning,46.0,2018-06-25 04:00:00
12964,2018-06-25 05:00:00,20540.0,16.8,0.0,98.8,1,0,32.0,warning,139.0,2018-06-25 05:00:00
12965,2018-06-25 06:00:00,20540.0,16.8,0.0,99.2,1,0,32.0,warning,25.0,2018-06-25 06:00:00
12966,2018-06-25 07:00:00,20540.0,19.5,0.0,92.2,1,0,32.0,warning,54.0,2018-06-25 07:00:00
12967,2018-06-25 08:00:00,20540.0,23.2,0.0,77.0,1,0,32.0,warning,366.0,2018-06-25 08:00:00
12968,2018-06-25 09:00:00,20540.0,24.8,0.0,71.8,1,0,32.0,warning,707.0,2018-06-25 09:00:00
12969,2018-06-25 10:00:00,20540.0,28.7,0.0,55.5,1,0,32.0,warning,559.0,2018-06-25 10:00:00
12970,2018-06-25 11:00:00,20540.0,31.4,0.0,40.2,1,0,32.0,warning,326.0,2018-06-25 11:00:00
12971,2018-06-25 12:00:00,20540.0,32.8,0.0,34.7,1,0,32.0,warning,209.0,2018-06-25 12:00:00
12972,2018-06-25 13:00:00,20540.0,32.8,0.0,35.3,1,0,32.0,warning,368.0,2018-06-25 13:00:00
12973,2018-06-25 14:00:00,20540.0,32.1,0.0,38.1,1,0,32.0,warning,457.0,2018-06-25 14:00:00
12974,2018-06-25 15:00:00,20540.0,33.5,0.0,34.6,1,0,32.0,warning,401.0,2018-06-25 15:00:00
12975,2018-06-25 16:00:00,20540.0,33.5,0.0,37.6,1,0,32.0,warning,129.0,2018-06-25 16:00:00
12976,2018-06-25 17:00:00,20540.0,33.2,0.0,40.1,1,0,32.0,not,249.0,2018-06-25 17:00:00
12977,2018-06-25 18:00:00,20540.0,32.6,0.0,41.9,1,0,32.0,not,368.0,2018-06-25 18:00:00
12978,2018-06-25 19:00:00,20540.0,30.1,0.0,53.8,1,0,32.0,not,218.0,2018-06-25 19:00:00
12979,2018-06-25 20:00:00,20540.0,26.0,0.0,68.2,1,0,32.0,not,529.0,2018-06-25 20:00:00
12980,2018-06-25 21:00:00,20540.0,23.9,0.0,74.4,1,0,32.0,not,406.0,2018-06-25 21:00:00
12981,2018-06-25 22:00:00,20540.0,23.6,0.0,74.9,1,0,32.0,not,493.0,2018-06-25 22:00:00
12982,2018-06-25 23:00:00,20540.0,21.1,0.0,87.1,1,0,32.0,not,420.0,2018-06-25 23:00:00
12983,2018-06-26 00:00:00,20540.0,21.2,0.0,86.9,1,0,30.5,not,229.0,2018-06-26 00:00:00
12984,2018-06-26 01:00:00,20540.0,19.9,0.0,89.9,1,0,30.5,not,45.0,2018-06-26 01:00:00
12985,2018-06-26 02:00:00,20540.0,19.2,0.0,92.0,1,0,30.5,not,42.0,2018-06-26 02:00:00
12986,2018-06-26 03:00:00,20540.0,18.7,0.0,94.8,1,0,30.5,not,73.0,2018-06-26 03:00:00
12987,2018-06-26 04:00:00,20540.0,18.4,0.0,95.5,1,0,30.5,not,31.0,2018-06-26 04:00:00
12988,2018-06-26 05:00:00,20540.0,19.0,0.0,93.6,1,0,30.5,not,26.0,2018-06-26 05:00:00
12989,2018-06-26 06:00:00,20540.0,19.5,0.0,90.9,1,0,30.5,not,19.0,2018-06-26 06:00:00
12990,2018-06-26 07:00:00,20540.0,20.1,0.0,90.8,1,0,30.5,not,70.0,2018-06-26 07:00:00
12991,2018-06-26 08:00:00,20540.0,20.6,0.0,91.3,1,0,30.5,not,253.0,2018-06-26 08:00:00
12992,2018-06-26 09:00:00,20540.0,21.7,0.0,87.6,1,0,30.5,not,665.0,2018-06-26 09:00:00
12993,2018-06-26 10:00:00,20540.0,23.1,0.0,81.6,1,0,30.5,not,398.0,2018-06-26 10:00:00
12994,2018-06-26 11:00:00,20540.0,24.2,0.0,76.9,1,0,30.5,not,494.0,2018-06-26 11:00:00
12995,2018-06-26 12:00:00,20540.0,26.2,0.0,77.1,1,0,30.5,not,431.0,2018-06-26 12:00:00
12996,2018-06-26 13:00:00,20540.0,26.4,0.0,77.7,1,0,30.5,not,226.0,2018-06-26 13:00:00
12997,2018-06-26 14:00:00,20540.0,26.1,0.0,82.8,1,0,30.5,not,260.0,2018-06-26 14:00:00
12998,2018-06-26 15:00:00,20540.0,26.6,0.0,86.0,1,0,30.5,not,187.0,2018-06-26 15:00:00
12999,2018-06-26 16:00:00,20540.0,25.2,1.5,97.5,1,0,30.5,not,104.0,2018-06-26 16:00:00
13000,2018-06-26 17:00:00,20540.0,25.1,1.0,97.6,1,0,30.5,not,91.0,2018-06-26 17:00:00
13001,2018-06-26 18:00:00,20540.0,25.3,0.0,96.5,1,0,30.5,not,58.0,2018-06-26 18:00:00
13002,2018-06-26 19:00:00,20540.0,24.8,0.0,98.8,1,0,30.5,not,165.0,2018-06-26 19:00:00
13003,2018-06-26 20:00:00,20540.0,24.7,0.0,99.3,1,0,30.5,not,397.0,2018-06-26 20:00:00
13004,2018-06-26 21:00:00,20540.0,26.1,0.0,91.4,1,0,30.5,not,653.0,2018-06-26 21:00:00
13005,2018-06-26 22:00:00,20540.0,28.5,0.0,75.6,1,0,30.5,not,477.0,2018-06-26 22:00:00
13006,2018-06-26 23:00:00,20540.0,29.1,0.0,72.7,1,0,30.5,not,634.0,2018-06-26 23:00:00
